position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Left Winger,right,,"Jan 18, 2013",Ryan Fraser,"1,63m",146795,['Scotland'],€6.00m,Aberdeen FC,24,"Feb 24, 1994",Southampton FC
Left Winger,right,,"Jul 1, 2014",Junior Stanislas,"1,83m",87672,"['England', 'St. Lucia']",€4.50m,: Ablöse free transfer,28,"Nov 26, 1989",Retired
Left Winger,right,,"Jul 1, 2010",Marc Pugh,"1,80m",36939,['England'],€1.50m,Hereford United (- 2014),31,"Apr 2, 1987",Retired
Right Winger,right,,"Jul 14, 2016",Jordon Ibe,"1,76m",195652,"['England', 'Nigeria']",€9.00m,: Ablöse €18.00m,22,"Dec 8, 1995",Hayes & Yeading FC
Right Winger,left,,"Jul 4, 2017",Connor Mahoney,"1,75m",287528,"['England', 'Ireland']",€250k,Blackburn Rovers,21,"Feb 12, 1997",Barrow AFC
Centre-Forward,right,,"Jan 10, 2016",Benik Afobe,"1,83m",110858,"['DR Congo', 'England']",€10.00m,Wolverhampton Wanderers,25,"Feb 12, 1993",Al-Mesaimeer SC
Centre-Forward,right,Back injury - Return unknown,"Jul 4, 2014",Callum Wilson,"1,80m",123682,['England'],€10.00m,Coventry City,26,"Feb 27, 1992",Newcastle United
Centre-Forward,right,,"Jul 1, 2016",Lys Mousset,"1,86m",291422,"['France', 'Senegal']",€4.00m,Le Havre AC,22,"Feb 8, 1996",Without Club
Centre-Forward,right,,"Jan 11, 2016",Lewis Grabban,"1,83m",35413,"['Jamaica', 'England']",€3.00m,: Ablöse €9.35m,30,"Jan 12, 1988",Without Club
Centre-Forward,right,,"Jul 1, 2017",Jermain Defoe,"1,71m",3875,"['England', 'St. Lucia']",€2.50m,Sunderland AFC,35,"Oct 7, 1982",Retired
Centre-Forward,right,,,Mikael Ndjoli,"1,83m",562256,"['England', 'DR Congo']",,,19,"Dec 16, 1998",Lions Gibraltar FC
