position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Jan 26, 2018",João Mário,"1,79m",149729,"['Portugal', 'Angola']",€25.00m,,: Ablöse €1.20m,25,"Jan 19, 1993",Besiktas JK
Central Midfield,right,,"Jul 1, 2015",Pedro Obiang,"1,86m",101213,"['Equatorial Guinea', 'Spain']",€8.00m,,UC Sampdoria,26,"Mar 27, 1992",US Sassuolo
Central Midfield,right,,"Jan 1, 2005",Mark Noble,"1,80m",31835,"['England', 'Ireland']",€7.00m,,: Ablöse -,31,"May 8, 1987",Retired
Central Midfield,left,,"Jul 1, 2014",Moses Makasi,"1,80m",242644,"['England', 'DR Congo']",,,: Ablöse -,22,"Sep 22, 1995",Without Club
Central Midfield,right,,,Domingos Quina,"1,73m",391719,"['Portugal', 'Guinea-Bissau']",,,,18,"Nov 18, 1999",Pafos FC
Attacking Midfield,right,,"Jul 1, 2016",Manuel Lanzini,"1,70m",135853,"['Argentina', 'Italy']",€20.00m,,Al-Jazira Club,25,"Feb 15, 1993",CA River Plate
Attacking Midfield,right,,,Marcus Browne,"1,78m",391470,['England'],€250k,,,20,"Dec 18, 1997",Without Club
Left Winger,left,,"Aug 8, 2016",André Ayew,"1,75m",45403,"['Ghana', 'France']",€15.00m,,: Ablöse €24.10m,28,"Dec 17, 1989",Le Havre AC
Left Winger,right,"Groin problems - Return expected on Dec 31, 2024","Aug 7, 2017",Sead Haksabanovic,"1,74m",349300,"['Montenegro', 'Sweden']",€1.50m,,Halmstads BK,19,"May 4, 1999",Malmö FF
Left Winger,right,,,Martin Samuelsen,"1,89m",234807,['Norway'],€250k,,,21,"Apr 17, 1997",FK Haugesund
Left Winger,right,,,Nathan Holland,"1,76m",337321,"['England', 'Barbados']",,,,20,"Jun 19, 1998",Without Club
Right Winger,left,,"Jan 27, 2017",Robert Snodgrass,"1,82m",22614,['Scotland'],€7.00m,,: Ablöse €12.00m,30,"Sep 7, 1987",Retired
Right Winger,left,,"Jul 1, 2018",Grady Diangana,"1,80m",342048,"['DR Congo', 'England']",,,West Ham United U21,20,"Apr 19, 1998",West Bromwich Albion
Centre-Forward,both,,"Jul 22, 2017",Marko Arnautovic,"1,90m",41384,"['Austria', 'Serbia']",€25.00m,,Stoke City,29,"Apr 19, 1989",Inter Milan
Centre-Forward,right,,"Jul 24, 2017",Chicharito,"1,75m",50935,['Mexico'],€15.00m,,Bayer 04 Leverkusen,30,"Jun 1, 1988",Deportivo Guadalajara
Centre-Forward,right,,"Sep 1, 2015",Michail Antonio,"1,80m",104124,"['Jamaica', 'England']",€15.00m,,: Ablöse €9.50m,28,"Mar 28, 1990",West Ham United
Centre-Forward,left,,"Jul 1, 2013",Andy Carroll,"1,94m",48066,['England'],€10.00m,,: Ablöse €17.50m,29,"Jan 6, 1989",FC Girondins Bordeaux
Centre-Forward,right,,"Jan 31, 2018",Jordan Hugill,"1,83m",291544,['England'],€8.00m,,Preston North End,26,"Jun 4, 1992",Rotherham United
Centre-Forward,right,,"Aug 14, 2014",Diafra Sakho,"1,83m",120610,"['Senegal', 'France']",€5.00m,,: Ablöse €5.00m,28,"Dec 24, 1989",Retired
Centre-Forward,right,,,Toni Martínez,"1,87m",302371,['Spain'],€1.50m,,,21,"Jun 30, 1997",Deportivo Alavés
