position,foot,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,"Jul 1, 2006",Lee Bowyer,"1,75m",3877,['England'],€2.50m,Newcastle United,30,"Jan 3, 1977",Retired
Central Midfield,left,"Jan 1, 2007",Nigel Quashie,"1,75m",4139,"['Scotland', 'England']",€2.00m,West Bromwich Albion,28,"Jul 20, 1978",Retired
Central Midfield,right,"Jan 1, 2005",Mark Noble,"1,80m",31835,"['England', 'Ireland']",€800k,: Ablöse -,20,"May 8, 1987",Retired
Right Midfield,right,"Jan 1, 2007",Shaun Newton,"1,74m",9171,['England'],€500k,Disqualification,31,"Aug 20, 1975",Retired
Left Midfield,left,"Jan 1, 2007",Luís Boa Morte,"1,78m",3422,"['Portugal', 'Sao Tome and Principe']",€3.80m,Fulham FC,29,"Aug 4, 1977",Retired
Left Midfield,left,"Aug 1, 2003",Matthew Etherington,"1,78m",3788,['England'],€2.90m,: Ablöse ?,25,"Aug 14, 1981",Retired
Left Midfield,left,,Hogan Ephraim,"1,75m",31883,['England'],€100k,,19,"Mar 31, 1988",Retired
Left Winger,left,"Jul 1, 2005",Kyel Reid,"1,78m",39709,"['England', 'Jamaica']",€50k,: Ablöse -,19,"Nov 26, 1987",Rayners Lane FC
Right Winger,right,"Aug 31, 2012",Yossi Benayoun,"1,75m",7858,['Israel'],€4.50m,Chelsea FC,27,"May 5, 1980",Retired
Centre-Forward,right,"Aug 31, 2006",Carlos Tevez,"1,71m",4276,['Argentina'],€12.00m,Sport Club Corinthians Paulista,23,"Feb 5, 1984",Retired
Centre-Forward,right,"Jan 1, 2006",Dean Ashton,"1,85m",14168,['England'],€8.90m,: Ablöse €10.89m,23,"Nov 24, 1983",Retired
Centre-Forward,right,"Nov 25, 2003",Marlon Harewood,"1,85m",10011,"['England', 'Barbados']",€4.50m,: Ablöse €725k,27,"Aug 25, 1979",Retired
Centre-Forward,right,"Jan 1, 2007",Kepa Blanco,"1,86m",34494,['Spain'],€4.50m,Sevilla FC,23,"Jan 13, 1984",Retired
Centre-Forward,left,"Jan 1, 2004",Bobby Zamora,"1,84m",4205,"['England', 'Trinidad and Tobago']",€3.40m,: Ablöse free transfer,26,"Jan 16, 1981",Retired
Centre-Forward,right,"Oct 14, 2013",Carlton Cole,"1,91m",3179,"['England', 'Sierra Leone']",€2.30m,Without Club,23,"Oct 12, 1983",Retired
Centre-Forward,,"Jul 14, 2004",Teddy Sheringham,,3392,['England'],€500k,: Ablöse free transfer,41,"Apr 2, 1966",Retired
Centre-Forward,right,"Jul 1, 2005",Tony Stokes,"1,86m",39034,['England'],€50k,: Ablöse -,20,"Jan 7, 1987",Hullbridge Sports FC
