position,foot,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,"Jul 1, 2005",Ritchie Jones,"1,83m",37140,['England'],€175k,Manchester United U18,20,"Sep 26, 1986",Retired
Left Midfield,left,"Jul 1, 1991",Ryan Giggs,"1,79m",3406,['Wales'],€11.00m,Manchester United U18,33,"Nov 29, 1973",Retired
Left Midfield,,,Michael Barnes,"1,78m",67250,['England'],,,19,"Jun 24, 1988",Retired
Attacking Midfield,both,"Jul 5, 2005",Ji-sung Park,"1,78m",4592,"['Korea, South']",€10.00m,: Ablöse €7.30m,26,"Feb 25, 1981",Retired
Attacking Midfield,left,"Jul 1, 2005",Lee Martin,"1,80m",15449,['England'],€1.25m,Manchester United U18,20,"Feb 9, 1987",Ramsgate FC
Right Winger,right,"Jul 25, 2003",Chris Eagles,"1,83m",24635,['England'],€600k,Manchester United U18,21,"Nov 19, 1985",Retired
Centre-Forward,right,"Aug 31, 2004",Wayne Rooney,"1,76m",3332,['England'],€36.00m,: Ablöse €37.00m,21,"Oct 24, 1985",Retired
Centre-Forward,right,"Aug 31, 2021",Cristiano Ronaldo,"1,88m",8198,['Portugal'],€34.00m,Juventus FC,22,"Feb 5, 1985",Al-Nassr FC
Centre-Forward,left,"Jan 23, 2004",Louis Saha,"1,82m",4015,"['France', 'Guadeloupe']",€12.00m,Fulham FC,28,"Aug 8, 1978",Retired
Centre-Forward,,"Jan 1, 2007",Henrik Larsson,,3514,"['Sweden', 'Cape Verde']",€2.00m,Helsingborgs IF,35,"Sep 20, 1971",Retired
Centre-Forward,both,"Jul 29, 1996",Ole Gunnar Solskjær,"1,79m",3394,['Norway'],€1.10m,Molde FK,34,"Feb 26, 1973",Retired
Centre-Forward,right,"Jan 1, 2004",Fangzhuo Dong,"1,85m",15832,['China'],€900k,Dalian Shide,22,"Jan 23, 1985",Retired
Centre-Forward,right,"Jul 1, 2003",Phil Marsh,"1,78m",59175,['England'],,Manchester United U18,20,"Nov 15, 1986",Unknown
