position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Defensive Midfield,left,,"Jul 8, 2011",David Vaughan,"1,71m",14178,['Wales'],€2.50m,Blackpool FC,30,"Feb 18, 1983",Retired
Central Midfield,right,,"Jul 1, 2011",Craig Gardner,"1,76m",37171,['England'],€7.50m,: Ablöse €6.60m,26,"Nov 25, 1986",Retired
Central Midfield,right,,"Jul 1, 2011",Sebastian Larsson,"1,78m",31720,['Sweden'],€7.00m,: Ablöse free transfer,28,"Jun 6, 1985",Retired
Central Midfield,right,,"Jul 30, 2008",David Meyler,"1,89m",68183,['Ireland'],€2.00m,Cork City FC,24,"May 29, 1989",Retired
Central Midfield,left,,"Jul 1, 2010",Billy Knott,"1,73m",133392,['England'],,Chelsea FC U18,20,"Nov 28, 1992",Concord Rangers
Central Midfield,right,,,Jordan Laidler,,196313,['England'],,,19,"Oct 13, 1993",Ryton & Crawcrook Albion FC
Left Midfield,left,,"Aug 9, 2011",James McClean,"1,80m",85935,"['Ireland', 'Northern Ireland']",€6.00m,Derry City,24,"Apr 22, 1989",Wrexham AFC
Attacking Midfield,right,,"Jan 28, 2011",Stéphane Sessègnon,"1,72m",37157,['Benin'],€10.00m,: Ablöse €7.00m,29,"Jun 1, 1984",Retired
Right Winger,left,Suspended -  - cross-competition,"Aug 24, 2012",Adam Johnson,"1,82m",31579,['England'],€15.00m,: Ablöse €12.60m,25,"Jul 14, 1987",Retired
Right Winger,right,,,Adam Mitchell,"1,74m",196316,['England'],,,18,"Dec 2, 1994",West Auckland Town FC
Second Striker,left,,"Oct 26, 2012",James McFadden,"1,78m",9956,['Scotland'],€1.50m,Without Club,30,"Apr 14, 1983",Retired
Centre-Forward,left,Knee problems - Return unknown,"Aug 24, 2012",Steven Fletcher,"1,85m",35099,"['Scotland', 'England']",€15.00m,Wolverhampton Wanderers,26,"Mar 26, 1987",Wrexham AFC
Centre-Forward,right,,"Jul 1, 2011",Connor Wickham,"1,89m",95435,"['England', 'Northern Ireland']",€5.00m,Ipswich Town,20,"Mar 31, 1993",Without Club
Centre-Forward,right,,"Sep 7, 2020",Danny Graham,"1,83m",29152,['England'],€4.00m,Blackburn Rovers,27,"Aug 12, 1985",Retired
Centre-Forward,right,,"Jul 11, 2009",Fraizer Campbell,"1,72m",42411,"['England', 'Jamaica']",€3.50m,Manchester United,25,"Sep 13, 1987",Retired
Centre-Forward,right,,"Jul 1, 2011",Dong-won Ji,"1,87m",164265,"['Korea, South']",€2.50m,: Ablöse €2.40m,22,"May 28, 1991",Suwon FC
Centre-Forward,left,,"Aug 16, 2012",Louis Saha,"1,82m",4015,"['France', 'Guadeloupe']",€400k,Tottenham Hotspur,34,"Aug 8, 1978",Retired
Centre-Forward,left,,"Jan 1, 2013",Mikael Mandron,"1,91m",218144,"['France', 'Scotland']",,Sunderland AFC U18,18,"Oct 11, 1994",St. Mirren FC
