position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Jan 29, 2019",Grant Leadbitter,"1,77m",13796,['England'],€2.00m,Middlesbrough FC,24,"Jan 7, 1986",Retired
Central Midfield,right,,"Jul 30, 2008",David Meyler,"1,89m",68183,['Ireland'],€500k,Cork City FC,21,"May 29, 1989",Retired
Central Midfield,right,,,Liam Noble,"1,73m",61665,['England'],,,19,"May 8, 1991",Hebburn Town
Left Midfield,left,Groin injury - Return unknown,"Jan 1, 2008",Andy Reid,"1,70m",10008,['Ireland'],€5.50m,Charlton Athletic,27,"Jul 29, 1982",Retired
Left Winger,left,,"Oct 10, 2009",Boudewijn Zenden,"1,74m",3173,['Netherlands'],€1.00m,Without Club,33,"Aug 15, 1976",Retired
Centre-Forward,right,,"Aug 5, 2009",Darren Bent,"1,80m",13239,"['England', 'Jamaica']",€15.50m,Tottenham Hotspur,26,"Feb 6, 1984",Retired
Centre-Forward,right,,"Aug 1, 2007",Kenwyne Jones,"1,87m",28245,['Trinidad and Tobago'],€10.00m,Southampton FC,25,"Oct 5, 1984",Retired
Centre-Forward,right,,"Jan 1, 2010",Benjani,"1,88m",12063,['Zimbabwe'],€5.00m,: Ablöse free transfer,31,"Aug 13, 1978",Retired
Centre-Forward,right,,"Jul 11, 2009",Fraizer Campbell,"1,72m",42411,"['England', 'Jamaica']",€2.50m,Manchester United,22,"Sep 13, 1987",Retired
Centre-Forward,left,,"Jul 1, 2005",Daryl Murphy,"1,89m",31312,['Ireland'],€1.50m,: Ablöse €150k,27,"Mar 15, 1983",Retired
Centre-Forward,right,,"Aug 21, 2008",David Healy,"1,73m",14021,['Northern Ireland'],€1.50m,Fulham FC,30,"Aug 5, 1979",Retired
Centre-Forward,right,,"Jul 1, 2007",Roy O'Donovan,"1,79m",34629,"['Ireland', 'Australia']",€750k,Cork City FC,24,"Aug 10, 1985",Retired
Centre-Forward,right,,"Jul 1, 2009",Ryan Noble,"1,82m",121340,['England'],,Sunderland AFC U18,19,"Jun 11, 1991",Without Club
