position,foot,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Left Winger,right,"Jan 26, 2010",Wayne Routledge,"1,70m",14066,"['England', 'Jamaica']",€3.00m,: Ablöse €2.00m,26,"Jan 7, 1985",Retired
Left Winger,right,"Jan 1, 2009",Kazenga LuaLua,"1,80m",52576,"['DR Congo', 'England']",€500k,Newcastle United U18,20,"Dec 10, 1990",Without Club
Left Winger,left,"Jul 1, 2011",Sammy Ameobi,"1,90m",92381,"['England', 'Nigeria']",,Newcastle United Reserves,19,"May 1, 1992",Without Club
Right Winger,right,"Jul 1, 2008",Ryan Donaldson,"1,93m",61569,['England'],,Newcastle United U18,20,"May 1, 1991",Blyth Spartans
Second Striker,left,"Jan 1, 2009",Haris Vuckic,"1,88m",76560,['Slovenia'],€125k,NK Domzale,18,"Aug 21, 1992",NK Domzale
Centre-Forward,left,"Aug 8, 2019",Andy Carroll,"1,94m",48066,['England'],€20.00m,West Ham United,22,"Jan 6, 1989",FC Girondins Bordeaux
Centre-Forward,right,"Jul 1, 2000",Shola Ameobi,"1,91m",3276,"['Nigeria', 'England']",€4.00m,Newcastle United U18,29,"Oct 12, 1981",Retired
Centre-Forward,left,"Jan 1, 2009",Peter Løvenkrands,"1,79m",9620,['Denmark'],€2.00m,FC Schalke 04,31,"Jan 29, 1980",Retired
Centre-Forward,right,"Sep 1, 2008",Xisco,"1,88m",34564,['Spain'],€1.50m,Deportivo de La Coruña,25,"Jun 26, 1986",Retired
Centre-Forward,right,"Jul 1, 2009",Nile Ranger,"1,88m",88750,"['England', 'Jamaica']",€1.50m,Newcastle United U18,20,"Apr 11, 1991",Kettering Town
Centre-Forward,right,"Feb 1, 2010",Leon Best,"1,87m",28244,"['Ireland', 'England']",€1.00m,Coventry City,24,"Sep 19, 1986",Retired
Centre-Forward,right,"Feb 10, 2011",Shefki Kuqi,"1,88m",12398,"['Finland', 'Kosovo']",€750k,: Ablöse free transfer,34,"Nov 10, 1976",Retired
Centre-Forward,right,"Jul 1, 2008",Phil Airey,"1,81m",62037,['England'],,Newcastle United U18,20,"Jan 19, 1991",Retired
