position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Right-Back,right,,"Jan 8, 2009",Ritchie De Laet,"1,84m",55687,['Belgium'],€1.25m,Stoke City,22,"Nov 28, 1988",Retired
Right-Back,right,,"Jul 1, 1992",Gary Neville,"1,80m",3403,['England'],,Manchester United U18,36,"Feb 18, 1975",Retired
Defensive Midfield,right,,"Jul 31, 2006",Michael Carrick,"1,89m",3878,['England'],€18.00m,Tottenham Hotspur,29,"Jul 28, 1981",Retired
Defensive Midfield,,,"Jul 1, 2007",Owen Hargreaves,,201,"['England', 'Canada']",€5.50m,: Ablöse €25.00m,30,"Jan 20, 1981",Retired
Central Midfield,right,,"Jul 1, 2001",Darren Fletcher,"1,84m",3547,['Scotland'],€22.00m,Manchester United U18,27,"Feb 1, 1984",Retired
Central Midfield,left,,"Jul 2, 2007",Anderson,"1,76m",31645,['Brazil'],€21.00m,FC Porto,23,"Apr 13, 1988",Retired
Central Midfield,right,,"Jan 8, 2012",Paul Scholes,"1,68m",3397,['England'],€4.50m,,36,"Nov 16, 1974",Retired
Central Midfield,right,,"Jul 1, 2008",Darron Gibson,"1,83m",42413,"['Ireland', 'Northern Ireland']",€3.50m,Manchester United Reserves,23,"Oct 25, 1987",Retired
Central Midfield,right,,"Jul 1, 2008",Tom Cleverley,"1,75m",73484,['England'],€2.50m,Manchester United U18,21,"Aug 12, 1989",Retired
Central Midfield,right,,,Corry Evans,"1,80m",73501,['Northern Ireland'],,,20,"Jul 30, 1990",Bradford City
Central Midfield,both,"Doping ban - until Mar 10, 2025 - cross-competition","Aug 9, 2016",Paul Pogba,"1,91m",122153,"['France', 'Guinea']",,: Ablöse €105.00m,18,"Mar 15, 1993",Juventus FC
Central Midfield,right,,,Ryan Tunnicliffe,"1,83m",110868,['England'],,,18,"Dec 30, 1992",Adelaide United
Left Midfield,left,,"Jul 1, 1991",Ryan Giggs,"1,79m",3406,['Wales'],€4.50m,Manchester United U18,37,"Nov 29, 1973",Retired
Left Midfield,left,Injury to the ankle - Return unknown,,Robbie Brady,"1,76m",128229,['Ireland'],,,19,"Jan 14, 1992",Preston North End
Attacking Midfield,both,,"Jul 5, 2005",Ji-sung Park,"1,78m",4592,"['Korea, South']",€12.00m,: Ablöse €7.30m,30,"Feb 25, 1981",Retired
Attacking Midfield,right,,,Ravel Morrison,"1,75m",128907,"['Jamaica', 'England']",,,18,"Feb 2, 1993",Precision FC
Left Winger,both,,"Jul 2, 2007",Nani,"1,77m",33706,"['Portugal', 'Cape Verde']",€28.00m,Sporting CP,24,"Nov 17, 1986",CF Estrela Amadora
Left Winger,right,,"Aug 1, 2010",Bebé,"1,90m",153427,"['Cape Verde', 'Portugal']",€1.50m,Vitória Guimarães SC,20,"Jul 12, 1990",Racing Ferrol
Left Winger,right,,,Joshua King,"1,80m",91059,['Norway'],€250k,,19,"Jan 15, 1992",FC Toulouse
Right Winger,right,,"Jul 8, 2009",Gabriel Obertan,"1,86m",43261,"['France', 'Guadeloupe']",€3.50m,: Ablöse €4.00m,22,"Feb 26, 1989",Charlotte Independence
Second Striker,right,unknown injury - Return unknown,,Magnus Wolff Eikrem,"1,73m",54775,['Norway'],,,20,"Aug 8, 1990",Molde FK
Centre-Forward,right,,"Aug 31, 2004",Wayne Rooney,"1,76m",3332,['England'],€52.00m,: Ablöse €37.00m,25,"Oct 24, 1985",Retired
Centre-Forward,,,"Sep 1, 2008",Dimitar Berbatov,,65,['Bulgaria'],€28.00m,Tottenham Hotspur,30,"Jan 30, 1981",Retired
Centre-Forward,right,,"Jul 1, 2010",Chicharito,"1,75m",50935,['Mexico'],€11.00m,Deportivo Guadalajara,23,"Jun 1, 1988",Deportivo Guadalajara
Centre-Forward,both,,"Jul 3, 2009",Michael Owen,"1,73m",1397,['England'],€7.00m,Newcastle United,31,"Dec 14, 1979",Retired
Centre-Forward,right,,"Jul 1, 2008",Danny Welbeck,"1,85m",67063,"['England', 'Ghana']",€6.00m,Manchester United U18,20,"Nov 26, 1990",Brighton & Hove Albion
Centre-Forward,right,,"Jul 17, 2009",Mame Diouf,"1,85m",62049,['Senegal'],€4.00m,Molde FK,23,"Dec 16, 1987",Ankara Keciörengücü
Centre-Forward,right,,"Jan 1, 2009",Federico Macheda,"1,85m",61887,['Italy'],€2.80m,Manchester United U18,19,"Aug 22, 1991",Asteras Aktor
