position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Attacking Midfield,right,,"Sep 2, 2013",Stéphane Sessègnon,"1,72m",37157,['Benin'],€3.00m,Sunderland AFC,32,"Jun 1, 1984",Retired
Attacking Midfield,right,,,Joe Ward,,284754,['England'],,,19,"Oct 24, 1996",Retired
Attacking Midfield,right,,,Tyler Roberts,"1,80m",296986,"['Wales', 'England']",,,17,"Jan 12, 1999",Northampton Town
Left Winger,right,,"Aug 7, 2015",Serge Gnabry,"1,76m",159471,"['Germany', ""Cote d'Ivoire""]",€3.00m,Arsenal FC,20,"Jul 14, 1995",Bayern Munich
Left Winger,right,,"Jul 1, 2017",Kyle Edwards,"1,78m",314366,['England'],,West Bromwich Albion U21,18,"Feb 17, 1998",Oxford United
Right Winger,right,"Muscle injury - Return expected on Nov 24, 2024","Jan 28, 2015",Callum McManaman,"1,74m",61711,"['England', 'Ireland']",€5.00m,Wigan Athletic,25,"Apr 25, 1991",Wigan Athletic
Right Winger,right,,"Jul 1, 2016",Jonathan Leko,"1,82m",314266,"['England', 'DR Congo']",,West Bromwich Albion U18,17,"Apr 24, 1999",Milton Keynes Dons
Centre-Forward,right,,"Jul 1, 2013",Saido Berahino,"1,80m",128897,"['Burundi', 'England']",€15.00m,West Bromwich Albion U21,22,"Aug 4, 1993",Rajasthan United
Centre-Forward,right,,"Aug 10, 2015",Salomón Rondón,"1,89m",80197,['Venezuela'],€15.00m,: Ablöse €17.00m,26,"Sep 16, 1989",CF Pachuca
Centre-Forward,right,,"Jul 18, 2014",Brown Ideye,"1,81m",64308,['Nigeria'],€6.00m,Dynamo Kyiv,27,"Oct 10, 1988",Al-Yarmouk SC (Kuwait)
Centre-Forward,right,,"Jul 31, 2015",Rickie Lambert,"1,87m",49655,['England'],€3.00m,: Ablöse €4.20m,34,"Feb 16, 1982",Retired
Centre-Forward,right,,"Sep 2, 2013",Victor Anichebe,"1,90m",39532,"['Nigeria', 'England']",€2.00m,: Ablöse €5.90m,28,"Apr 23, 1988",Retired
