position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Defensive Midfield,right,,"Aug 31, 2012",Ashley Westwood,"1,74m",91317,['England'],€4.00m,Crewe Alexandra,26,"Apr 1, 1990",Charlotte FC
Central Midfield,right,,"Jul 10, 2015",Idrissa Gueye,"1,74m",126665,['Senegal'],€9.00m,: Ablöse €9.00m,26,"Sep 26, 1989",Everton FC
Central Midfield,right,,"Jul 31, 2015",Jordan Veretout,"1,77m",164771,['France'],€8.00m,: Ablöse €10.00m,23,"Mar 1, 1993",Olympique Lyon
Central Midfield,right,,"Jul 1, 2011",Gary Gardner,"1,86m",110861,['England'],€2.00m,: Ablöse -,24,"Jun 29, 1992",Cambridge United
Central Midfield,right,,"Jan 1, 2016",Jordan Lyden,"1,83m",251289,"['Australia', 'England']",,: Ablöse -,20,"Jan 30, 1996",Hereford FC
Attacking Midfield,left,Muscle injury - Return unknown,"Jan 13, 2015",Carles Gil,"1,71m",127987,['Spain'],€4.00m,Valencia CF,23,"Nov 22, 1992",New England Revolution
Attacking Midfield,right,,"Jul 1, 2014",Joe Cole,"1,76m",3876,['England'],€500k,: Ablöse free transfer,34,"Nov 8, 1981",Retired
Left Winger,right,,"Jul 1, 2013",Jack Grealish,"1,80m",203460,"['England', 'Ireland']",€4.50m,: Ablöse -,20,"Sep 10, 1995",Manchester City
Left Winger,right,,"Jul 1, 2015",Scott Sinclair,"1,77m",31552,"['England', 'Jamaica']",€3.50m,: Ablöse €3.50m,27,"Mar 25, 1989",Bristol Rovers
Left Winger,left,,,Jerell Sellars,"1,73m",243690,['England'],,,20,"Dec 11, 1995",Without Club
Left Winger,right,,"Jul 1, 2016",Andre Green,"1,80m",309841,['England'],,: Ablöse -,17,"Jul 26, 1998",Rotherham United
Right Winger,right,,"Aug 14, 2015",Adama Traoré,"1,78m",204103,"['Spain', 'Mali']",€8.00m,FC Barcelona B,20,"Jan 25, 1996",Fulham FC
Right Winger,left,heart problems - Return unknown,"Jul 30, 2011",Charles N'Zogbia,"1,71m",22165,"['France', 'DR Congo']",€1.00m,Wigan Athletic,30,"May 28, 1986",Retired
Right Winger,right,,,Corey Blackett-Taylor,"1,80m",282821,['England'],,,18,"Sep 23, 1997",Derby County
Centre-Forward,right,,"Jul 27, 2015",Jordan Ayew,"1,82m",108354,"['Ghana', 'France']",€7.50m,FC Lorient,24,"Sep 11, 1991",Leicester City
Centre-Forward,right,,"Jul 31, 2015",Rudy Gestede,"1,93m",39908,"['Benin', 'France']",€7.00m,Blackburn Rovers,27,"Oct 10, 1988",Retired
Centre-Forward,right,,"Jul 1, 2005",Gabriel Agbonlahor,"1,83m",37148,"['England', 'Nigeria']",€3.00m,: Ablöse -,29,"Oct 13, 1986",Retired
Centre-Forward,right,,"Sep 2, 2013",Libor Kozák,"1,93m",63824,['Czech Republic'],€2.00m,: Ablöse €6.50m,27,"May 30, 1989",Slezsky FC Opava
Centre-Forward,right,,"Jul 1, 2014",Callum Robinson,"1,78m",183299,"['Ireland', 'England']",€500k,: Ablöse -,21,"Feb 2, 1995",Cardiff City
Centre-Forward,right,,,Rushian Hepburn-Murphy,"1,73m",314237,"['England', 'Jamaica']",,,17,"Aug 28, 1998",Crawley Town
Centre-Forward,left,,"Jul 1, 2017",Keinan Davis,"1,89m",412660,['England'],,: Ablöse -,18,"Feb 13, 1998",Udinese Calcio
