position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Left Midfield,right,,"Jul 16, 2013",Emanuele Giaccherini,"1,67m",84835,['Italy'],€4.00m,: Ablöse €7.50m,31,"May 5, 1985",Retired
Attacking Midfield,right,,"Jul 1, 2015",George Honeyman,"1,73m",218140,['England'],,Sunderland AFC U21,21,"Sep 8, 1994",Millwall FC
Attacking Midfield,right,,,Rees Greenwood,"1,76m",320213,['England'],,,19,"Dec 10, 1996",Without Club
Left Winger,right,,"Jan 30, 2016",Wahbi Khazri,"1,76m",103565,"['Tunisia', 'France']",€8.00m,: Ablöse €11.80m,25,"Feb 8, 1991",Montpellier HSC
Left Winger,right,,"Aug 31, 2015",Fabio Borini,"1,80m",96754,['Italy'],€6.00m,: Ablöse €10.70m,25,"Mar 29, 1991",UC Sampdoria
Left Winger,right,,"Jul 1, 2016",Lynden Gooch,"1,73m",307781,"['United States', 'Ireland']",,Sunderland AFC U23,20,"Dec 24, 1995",Stoke City
Right Winger,right,,"Jul 15, 2015",Jeremain Lens,"1,78m",38497,"['Netherlands', 'Suriname']",€11.00m,Dynamo Kyiv,28,"Nov 24, 1987",Real Sranang
Right Winger,,,"Aug 14, 2014",Will Buckley,"1,83m",77329,"['England', 'Ireland']",€2.50m,Brighton & Hove Albion,26,"Nov 21, 1989",Retired
Right Winger,right,,"Jul 1, 2015",Duncan Watmore,"1,75m",248045,['England'],€1.50m,Sunderland AFC U21,22,"Mar 8, 1994",Millwall FC
Right Winger,left,Suspended -  - cross-competition,"Aug 24, 2012",Adam Johnson,"1,82m",31579,['England'],,: Ablöse €12.60m,28,"Jul 14, 1987",Retired
Centre-Forward,right,,"Jan 31, 2022",Jermain Defoe,"1,71m",3875,"['England', 'St. Lucia']",€6.00m,: Ablöse free transfer,33,"Oct 7, 1982",Retired
Centre-Forward,right,,"Jan 14, 2016",Dame N'Doye,"1,86m",44855,['Senegal'],€4.00m,Trabzonspor,31,"Feb 21, 1985",Retired
Centre-Forward,left,Knee problems - Return unknown,"Aug 24, 2012",Steven Fletcher,"1,85m",35099,"['Scotland', 'England']",€3.00m,Wolverhampton Wanderers,29,"Mar 26, 1987",Wrexham AFC
Centre-Forward,right,,"Aug 28, 2015",Ola Toivonen,"1,89m",36500,"['Sweden', 'Finland']",€3.00m,Stade Rennais FC,29,"Jul 3, 1986",Retired
Centre-Forward,right,,"Sep 7, 2020",Danny Graham,"1,83m",29152,['England'],€1.50m,Blackburn Rovers,30,"Aug 12, 1985",Retired
Centre-Forward,left,,"Jan 1, 2013",Mikael Mandron,"1,91m",218144,"['France', 'Scotland']",,Sunderland AFC U18,21,"Oct 11, 1994",St. Mirren FC
