position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Right Winger,left,,"Aug 19, 2015",Florian Thauvin,"1,81m",184892,['France'],€9.00m,Olympique Marseille,23,"Jan 26, 1993",Udinese Calcio
Right Winger,left,,"Jan 27, 2016",Andros Townsend,"1,81m",61842,['England'],€9.00m,Tottenham Hotspur,24,"Jul 16, 1991",Antalyaspor
Right Winger,right,,"Aug 9, 2011",Gabriel Obertan,"1,86m",43261,"['France', 'Guadeloupe']",€1.00m,Manchester United,27,"Feb 26, 1989",Charlotte Independence
Second Striker,left,,"Jan 1, 2009",Haris Vuckic,"1,88m",76560,['Slovenia'],€750k,NK Domzale,23,"Aug 21, 1992",NK Domzale
Centre-Forward,right,,"Jul 21, 2015",Aleksandar Mitrović,"1,89m",51152,['Serbia'],€14.00m,: Ablöse €18.50m,21,"Sep 16, 1994",Al-Hilal SFC
Centre-Forward,both,,"Feb 1, 2016",Seydou Doumbia,"1,79m",75287,"[""Cote d'Ivoire""]",€12.00m,: Ablöse €1.00m,28,"Dec 31, 1987",Retired
Centre-Forward,right,,"Jan 17, 2012",Papiss Demba Cissé,"1,80m",33952,"['Senegal', 'France']",€7.50m,SC Freiburg,31,"Jun 3, 1985",Without Club
Centre-Forward,right,,"Jul 16, 2014",Emmanuel Rivière,"1,82m",61637,"['Martinique', 'France']",€5.00m,: Ablöse €6.32m,26,"Mar 3, 1990",Retired
Centre-Forward,right,,"Jan 1, 2014",Adam Armstrong,"1,73m",250426,['England'],€1.00m,Newcastle United U18,19,"Feb 10, 1997",Southampton FC
Centre-Forward,right,,"Aug 6, 2015",Ivan Toney,"1,85m",251664,"['England', 'Jamaica']",€500k,Northampton Town,20,"Mar 16, 1996",Al-Ahli SFC
