position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Jul 1, 2015",Graham Dorrans,"1,77m",36608,['Scotland'],€3.50m,West Bromwich Albion,29,"May 5, 1987",Johnstone Burgh FC
Central Midfield,right,,"Aug 5, 2014",Gary O'Neil,"1,74m",3995,['England'],€1.00m,: Ablöse free transfer,33,"May 18, 1983",Retired
Central Midfield,both,,"Feb 2, 2015",Tony Andreu,"1,78m",87789,['France'],€500k,Hamilton Academical FC,28,"May 22, 1988",Retired
Central Midfield,right,,"Sep 1, 2014",Louis Thompson,"1,80m",207771,"['Wales', 'England']",€500k,Swindon Town,21,"Dec 19, 1994",Stevenage FC
Central Midfield,right,,"Aug 28, 2014",Conor McGrandles,"1,83m",203127,['Scotland'],€250k,Falkirk FC,20,"Sep 24, 1995",Lincoln City
Right Midfield,right,,"Jul 1, 2011",Elliott Bennett,"1,79m",43193,"['Jamaica', 'England']",€1.00m,Brighton & Hove Albion,27,"Dec 18, 1988",Shifnal Town
Left Midfield,left,Injury to the ankle - Return unknown,"Jul 29, 2015",Robbie Brady,"1,76m",128229,['Ireland'],€6.00m,: Ablöse €9.90m,24,"Jan 14, 1992",Preston North End
Attacking Midfield,left,,"Jul 1, 2008",Wes Hoolahan,"1,68m",24589,['Ireland'],€2.00m,Blackpool FC,34,"May 20, 1982",Doncaster City
Attacking Midfield,right,,"Feb 1, 2016",James Maddison,"1,75m",294057,['England'],€1.50m,Coventry City,19,"Nov 23, 1996",Tottenham Hotspur
Left Winger,,,"Jan 2, 2016",Matt Jarvis,"1,73m",15921,['England'],€3.00m,: Ablöse €3.40m,30,"May 22, 1986",Retired
Left Winger,right,,"Jul 1, 2013",Josh Murphy,"1,73m",199528,"['England', 'Ireland']",€1.00m,Norwich City U18,21,"Feb 24, 1995",Portsmouth FC
Right Winger,right,Hamstring injury - Return unknown,"Jul 4, 2013",Nathan Redmond,"1,73m",129078,"['England', 'Jamaica']",€7.50m,: Ablöse €2.30m,22,"Mar 6, 1994",Burnley FC
Right Winger,right,,"Jan 4, 2013",Jacob Murphy,"1,79m",199527,"['England', 'Ireland']",€300k,Norwich City U18,21,"Feb 24, 1995",Newcastle United
Second Striker,right,,"Jan 19, 2016",Steven Naismith,"1,78m",12763,['Scotland'],€6.00m,Everton FC,29,"Sep 14, 1986",Retired
Centre-Forward,right,,"Aug 31, 2015",Dieumerci Mbokani,"1,85m",44624,['DR Congo'],€7.00m,Dynamo Kyiv,30,"Nov 22, 1985",Without Club
Centre-Forward,left,,"Jan 30, 2016",Patrick Bamford,"1,85m",183334,"['England', 'Ireland']",€5.00m,Chelsea FC,22,"Sep 5, 1993",Leeds United
Centre-Forward,right,,"Jul 1, 2014",Lewis Grabban,"1,83m",35413,"['Jamaica', 'England']",€4.00m,AFC Bournemouth,28,"Jan 12, 1988",Without Club
Centre-Forward,right,,"Jul 26, 2013",Gary Hooper,"1,77m",42513,['England'],€4.00m,Celtic FC,28,"Jan 26, 1988",Kettering Town
Centre-Forward,right,,"Aug 20, 2014",Cameron Jerome,"1,85m",35855,"['Grenada', 'England']",€3.00m,Stoke City,29,"Aug 14, 1986",Without Club
Centre-Forward,right,,"Jul 1, 2013",Ricky van Wolfswinkel,"1,86m",41355,['Netherlands'],€2.50m,Sporting CP,27,"Jan 27, 1989",Twente Enschede FC
Centre-Forward,right,,"Jul 1, 2014",Kyle Lafferty,"1,93m",36884,['Northern Ireland'],€2.00m,: Ablöse €4.50m,28,"Sep 16, 1987",Johnstone Burgh FC
Centre-Forward,,,"Jul 1, 2014",Jamar Loza,"1,78m",203464,"['Jamaica', 'England']",€250k,Norwich City U21,22,"May 10, 1994",Leiston FC
