position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Attacking Midfield,right,,"Aug 30, 2015",Kevin De Bruyne,"1,81m",88755,['Belgium'],€60.00m,VfL Wolfsburg,25,"Jun 28, 1991",Manchester City
Attacking Midfield,left,,"Jul 14, 2010",David Silva,"1,70m",35518,['Spain'],€33.00m,: Ablöse €28.75m,30,"Jan 8, 1986",Retired
Attacking Midfield,right,,"Aug 24, 2011",Samir Nasri,"1,77m",18935,"['France', 'Algeria']",€21.00m,: Ablöse €27.50m,29,"Jun 26, 1987",Retired
Attacking Midfield,right,,"Jul 1, 2016",Bersant Celina,"1,81m",229695,"['Kosovo', 'Norway']",,Manchester City U23,19,"Sep 9, 1996",AIK
Attacking Midfield,right,,"Jul 1, 2018",Manu García,"1,69m",277118,['Spain'],,Manchester City U23,18,"Jan 2, 1998",Aris Thessaloniki
Left Winger,right,,"Jul 14, 2015",Raheem Sterling,"1,70m",134425,"['England', 'Jamaica']",€45.00m,: Ablöse €63.70m,21,"Dec 8, 1994",Arsenal FC
Left Winger,right,,,Brandon Barker,"1,80m",214927,['England'],,,19,"Oct 4, 1996",Without Club
Right Winger,left,,"Jul 19, 2015",Patrick Roberts,"1,67m",225452,['England'],€5.00m,Fulham FC,19,"Feb 5, 1997",Sunderland AFC
Centre-Forward,right,,"Jul 28, 2011",Sergio Agüero,"1,73m",26399,"['Argentina', 'Spain']",€60.00m,: Ablöse €40.00m,28,"Jun 2, 1988",Retired
Centre-Forward,right,,"Jan 14, 2015",Wilfried Bony,"1,83m",81808,"[""Cote d'Ivoire"", 'United Kingdom']",€23.00m,: Ablöse €32.30m,27,"Dec 10, 1988",Without Club
Centre-Forward,left,,"Jul 1, 2015",Kelechi Iheanacho,"1,85m",295330,['Nigeria'],€5.00m,: Ablöse -,19,"Oct 3, 1996",Sevilla FC
Centre-Forward,right,,,David Faupala,"1,85m",272624,"['France', 'Neukaledonien']",,,19,"Feb 11, 1997",Without Club
