position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Attacking Midfield,both,,"Jul 1, 2024",Adam Lallana,"1,72m",43530,['England'],€7.50m,"Joined from Brighton & Hove Albion; date: Jul 1, 2024; fee: free transfer",Brighton & Hove Albion,26,"May 10, 1988",Southampton FC
Attacking Midfield,right,,"Jan 1, 2011",Guly,"1,89m",22801,"['Brazil', 'Italy']",€1.00m,,: Ablöse €600k,32,"Dec 31, 1981",Retired
Right Winger,right,,"Jan 1, 2014",Lloyd Isgrove,"1,78m",226965,"['Wales', 'England']",,,Southampton FC U21,21,"Jan 12, 1993",Hume City FC
Right Winger,right,,,Jake Sinclair,"1,72m",226977,"['England', 'Jamaica']",,,,19,"Nov 29, 1994",Without Club
Centre-Forward,right,,"Aug 18, 2013",Daniel Osvaldo,"1,82m",37389,"['Italy', 'Argentina']",€13.00m,,: Ablöse €15.10m,28,"Jan 12, 1986",Retired
Centre-Forward,right,,"Jul 1, 2012",Jay Rodríguez,"1,85m",53360,"['England', 'Spain']",€7.50m,,: Ablöse €8.65m,24,"Jul 29, 1989",Burnley FC
Centre-Forward,right,,"Aug 1, 2009",Rickie Lambert,"1,87m",49655,['England'],€5.00m,,Bristol Rovers,32,"Feb 16, 1982",Retired
Centre-Forward,right,,"Aug 29, 2012",Emmanuel Mayuka,"1,78m",55709,['Zambia'],€2.00m,,BSC Young Boys,23,"Nov 21, 1990",Retired
Centre-Forward,right,,"Jan 30, 2012",Billy Sharp,"1,75m",49542,['England'],€1.80m,,Doncaster Rovers,28,"Feb 5, 1986",Doncaster Rovers
Centre-Forward,left,,"Jan 13, 2012",Tadanari Lee,"1,82m",81793,['Japan'],€800k,,Sanfrecce Hiroshima,28,"Dec 19, 1985",Retired
Centre-Forward,right,,"Jan 1, 2014",Sam Gallagher,"1,93m",227183,"['England', 'Scotland']",€500k,,Southampton FC U18,18,"Sep 15, 1995",Stoke City
