position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Attacking Midfield,right,Torn thigh muscle - Return unknown,"Jul 1, 2011",Alex Pritchard,"1,68m",200777,['England'],€150k,Tottenham Hotspur U18,21,"May 3, 1993",Sivasspor
Left Winger,right,,"Jul 26, 2013",Nacer Chadli,"1,87m",59631,"['Belgium', 'Morocco']",€8.00m,Twente Enschede FC,24,"Aug 2, 1989",Without Club
Right Winger,left,,"Aug 30, 2013",Erik Lamela,"1,84m",111630,"['Argentina', 'Spain']",€24.00m,: Ablöse €30.00m,22,"Mar 4, 1992",AEK Athens
Right Winger,right,,"Jul 1, 2005",Aaron Lennon,"1,65m",14221,"['England', 'Ireland']",€15.00m,Leeds United,27,"Apr 16, 1987",Retired
Right Winger,left,,"Jul 1, 2011",Andros Townsend,"1,81m",61842,['England'],€7.00m,Tottenham Hotspur Reserves,22,"Jul 16, 1991",Antalyaspor
Right Winger,left,Muscle injury - Return unknown,"Jan 16, 2012",Iago Falque,"1,74m",59340,['Spain'],€1.80m,: Ablöse €1.00m,24,"Jan 4, 1990",LD Alajuelense
Right Winger,right,,,Kenny McEvoy,"1,76m",183168,['Ireland'],,,19,"Sep 4, 1994",Retired
Centre-Forward,right,,"Aug 5, 2013",Roberto Soldado,"1,80m",34870,['Spain'],€25.00m,Valencia CF,29,"May 27, 1985",Retired
Centre-Forward,right,,"Aug 21, 2012",Emmanuel Adebayor,"1,92m",8883,"['Togo', 'Nigeria']",€8.00m,: Ablöse €6.40m,30,"Feb 26, 1984",Retired
Centre-Forward,right,,"Jan 6, 2009",Jermain Defoe,"1,71m",3875,"['England', 'St. Lucia']",€6.00m,: Ablöse €16.40m,31,"Oct 7, 1982",Retired
Centre-Forward,right,,"Jul 1, 2010",Harry Kane,"1,88m",132098,['England'],€500k,Tottenham Hotspur U18,20,"Jul 28, 1993",Bayern Munich
Centre-Forward,right,,"Jul 1, 2008",Jonathan Obika,"1,82m",61838,"['England', 'Nigeria']",,Tottenham Hotspur U18,23,"Sep 12, 1990",Retired
Centre-Forward,right,,,Shaq Coulthirst,"1,80m",251829,['England'],,,19,"Nov 2, 1994",Maidstone United
