position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Left Winger,right,,"Jul 1, 2013",Serge Gnabry,"1,76m",159471,"['Germany', ""Cote d'Ivoire""]",€4.00m,Arsenal FC U18,18,"Jul 14, 1995",Bayern Munich
Left Winger,right,,"Jul 1, 2015",Alex Iwobi,"1,83m",242631,"['Nigeria', 'England']",,Arsenal FC U21,18,"May 3, 1996",Fulham FC
Right Winger,both,,"Jan 20, 2006",Theo Walcott,"1,75m",33713,['England'],€28.00m,Southampton FC,25,"Mar 16, 1989",Retired
Right Winger,left,,"Aug 12, 2011",Joel Campbell,"1,78m",131248,['Costa Rica'],€5.00m,Deportivo Saprissa,22,"Jun 26, 1992",Atlético Clube Goianiense
Right Winger,right,,"Jan 30, 2011",Ryo Miyaichi,"1,81m",129688,['Japan'],€2.00m,Chukyo High School,21,"Dec 14, 1992",Yokohama F. Marinos
Right Winger,right,,"Jan 7, 2011",Wellington Silva,"1,70m",121990,"['Brazil', 'Spain']",€400k,Fluminense Football Club,21,"Jan 6, 1993",Sport Club do Recife
Centre-Forward,left,,"Jul 1, 2012",Lukas Podolski,"1,82m",15185,"['Germany', 'Poland']",€23.00m,1.FC Köln,29,"Jun 4, 1985",Górnik Zabrze
Centre-Forward,left,,"Jul 1, 2012",Olivier Giroud,"1,92m",82442,['France'],€20.00m,: Ablöse €12.00m,27,"Sep 30, 1986",Los Angeles FC
Centre-Forward,,,"Jul 1, 2007",Nicklas Bendtner,,34557,['Denmark'],€4.00m,Arsenal FC Reserves,26,"Jan 16, 1988",Retired
Centre-Forward,right,,"Jul 1, 2013",Yaya Sanogo,"1,94m",127194,"['France', ""Cote d'Ivoire""]",€2.00m,AJ Auxerre,21,"Jan 27, 1993",Qingdao Red Lions
Centre-Forward,right,"No eligibility - until Dec 31, 2024 - AFC Champions League Elite - 6 matchdays","Aug 30, 2011",Chu-young Park,"1,82m",30982,"['Korea, South']",€1.00m,: Ablöse €6.50m,28,"Jul 10, 1985",Ulsan HD FC
Centre-Forward,right,,"Jul 1, 2015",Chuba Akpom,"1,83m",197642,"['England', 'Nigeria']",€250k,Arsenal FC U21,18,"Oct 9, 1995",Ajax Amsterdam
