position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Defensive Midfield,right,,"Jul 1, 2005",Teemu Tainio,"1,75m",4741,['Finland'],€3.00m,AJ Auxerre,28,"Nov 27, 1979",Retired
Central Midfield,right,,"Aug 1, 2005",Jermaine Jenas,"1,81m",3461,['England'],€11.50m,Newcastle United,25,"Feb 18, 1983",Retired
Central Midfield,right,,"Aug 31, 2006",Steed Malbranque,"1,71m",3569,"['France', 'Belgium']",€9.00m,Fulham FC,28,"Jan 6, 1980",Retired
Central Midfield,right,,"Jul 1, 2007",Adel Taarabt,"1,85m",45287,"['Morocco', 'France']",€3.00m,: Ablöse €4.00m,19,"May 24, 1989",Al-Nasr SC (UAE)
Central Midfield,right,,"Jan 31, 2006",Hossam Ghaly,"1,83m",7448,['Egypt'],€2.00m,: Ablöse €3.00m,26,"Dec 15, 1981",Retired
Central Midfield,left,,"Jul 1, 2007",Jamie O'Hara,"1,80m",38090,['England'],€1.00m,Tottenham Hotspur Reserves,21,"Sep 25, 1986",Retired
Attacking Midfield,right,,"Jul 1, 2007",Kevin-Prince Boateng,"1,86m",16922,"['Ghana', 'Germany']",€5.00m,: Ablöse €7.90m,21,"Mar 6, 1987",Retired
Left Winger,right,,"Jul 1, 2005",Wayne Routledge,"1,70m",14066,"['England', 'Jamaica']",€1.75m,: Ablöse €3.00m,23,"Jan 7, 1985",Retired
Left Winger,right,,"Mar 14, 2011",Simon Dawkins,"1,77m",57488,"['Jamaica', 'England']",€50k,Without Club,20,"Dec 1, 1987",Retired
Right Winger,right,,"Jul 1, 2005",Aaron Lennon,"1,65m",14221,"['England', 'Ireland']",€12.50m,Leeds United,21,"Apr 16, 1987",Retired
Right Winger,left,,"Sep 19, 2020",Gareth Bale,"1,86m",39381,['Wales'],€11.00m,Real Madrid,18,"Jul 16, 1989",Retired
Centre-Forward,,,"Jul 1, 2006",Dimitar Berbatov,,65,['Bulgaria'],€24.00m,Bayer 04 Leverkusen,27,"Jan 30, 1981",Retired
Centre-Forward,right,,"Feb 2, 2009",Robbie Keane,"1,75m",3144,['Ireland'],€16.50m,: Ablöse €16.70m,27,"Jul 8, 1980",Retired
Centre-Forward,right,,"Jul 1, 2007",Darren Bent,"1,80m",13239,"['England', 'Jamaica']",€14.00m,Charlton Athletic,24,"Feb 6, 1984",Retired
Centre-Forward,right,,"Jan 6, 2009",Jermain Defoe,"1,71m",3875,"['England', 'St. Lucia']",€9.00m,: Ablöse €16.40m,25,"Oct 7, 1982",Retired
