position,foot,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Defensive Midfield,right,"Jan 1, 2006",Simon Elliott,"1,83m",26831,['New Zealand'],€250k,: Ablöse free transfer,34,"Jun 10, 1974",Retired
Central Midfield,right,"Jul 1, 2004",Papa Bouba Diop,"1,94m",5485,['Senegal'],€5.50m,: Ablöse €9.00m,30,"Jan 28, 1978",---
Central Midfield,right,"Jul 1, 2007",Steven Davis,"1,72m",28973,['Northern Ireland'],€4.50m,: Ablöse €5.90m,23,"Jan 1, 1985",Retired
Central Midfield,,"Jan 22, 2008",Leon Andreasen,,22837,['Denmark'],€4.00m,SV Werder Bremen,25,"Apr 23, 1983",Retired
Central Midfield,right,"Jul 1, 2006",Jimmy Bullard,"1,78m",13510,"['England', 'Germany']",€3.50m,Wigan Athletic,29,"Oct 23, 1978",Retired
Central Midfield,right,"Aug 31, 2007",Danny Murphy,"1,77m",3221,['England'],€2.50m,Tottenham Hotspur,31,"Mar 18, 1977",Retired
Central Midfield,left,"Jul 1, 2004",Michael Timlin,"1,77m",28951,"['Ireland', 'England']",€250k,Fulham FC U18,23,"Mar 19, 1985",Dulwich Hamlet
Right Midfield,right,"Jan 24, 2007",Simon Davies,"1,78m",4056,['Wales'],€3.50m,: Ablöse free transfer,28,"Oct 23, 1979",Retired
Attacking Midfield,,"Jan 31, 2008",Jari Litmanen,,4675,['Finland'],€400k,Malmö FF,37,"Feb 20, 1971",Retired
Attacking Midfield,right,"Jul 1, 2007",Wayne Brown,"1,75m",61566,['England'],,Fulham FC U18,19,"Aug 6, 1988",Colliers Wood United
Left Winger,left,"Jul 19, 2007",Lee Cook,"1,77m",13783,['England'],€2.00m,: Ablöse €3.75m,25,"Aug 3, 1982",Retired
Right Winger,both,"Jul 1, 2007",Diomansy Kamara,"1,84m",6053,"['Senegal', 'France']",€5.00m,West Bromwich Albion,27,"Nov 8, 1980",Retired
Right Winger,left,"Aug 8, 2007",Hamer Bouazza,"1,78m",36793,"['Algeria', 'France']",€4.25m,Watford FC,23,"Feb 22, 1985",Retired
Right Winger,both,"Aug 1, 2007",Ki-hyeon Seol,"1,87m",9606,"['Korea, South']",€2.25m,Reading FC,29,"Jan 8, 1979",Retired
Second Striker,right,"Jan 1, 2014",Clint Dempsey,"1,85m",27577,['United States'],€4.25m,: Ablöse ?,25,"Mar 9, 1983",Retired
Centre-Forward,right,"Jul 13, 2007",David Healy,"1,73m",14021,['Northern Ireland'],€3.50m,Leeds United,28,"Aug 5, 1979",Retired
Centre-Forward,right,"Jan 23, 2008",Eddie Johnson,"1,83m",38773,['United States'],€2.50m,: Ablöse €2.50m,24,"Mar 31, 1984",Retired
Centre-Forward,right,"Jan 1, 2008",Erik Nevland,"1,78m",13711,['Norway'],€2.50m,: Ablöse €3.00m,30,"Nov 10, 1977",Retired
Centre-Forward,right,"Aug 1, 2007",Shefki Kuqi,"1,88m",12398,"['Finland', 'Kosovo']",€1.50m,: Ablöse free transfer,31,"Nov 10, 1976",Retired
Centre-Forward,right,"Jan 1, 2004",Collins John,"1,85m",4694,"['Netherlands', 'Liberia']",€1.50m,: Ablöse €3.50m,22,"Oct 17, 1985",Retired
Centre-Forward,right,"Jan 20, 2004",Brian McBride,"1,83m",3469,['United States'],€800k,: Ablöse €800k,36,"Jun 19, 1972",Retired
