position,foot,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Right Midfield,,"Jul 1, 2007",Freddie Ljungberg,,3134,['Sweden'],€6.00m,: Ablöse €4.50m,31,"Apr 16, 1977",Retired
Right Midfield,right,"Aug 1, 2007",Nolberto Solano,"1,76m",3460,['Peru'],€4.00m,Newcastle United,33,"Dec 12, 1974",Retired
Left Midfield,left,"Aug 1, 2003",Matthew Etherington,"1,78m",3788,['England'],€4.50m,: Ablöse ?,26,"Aug 14, 1981",Retired
Left Midfield,left,"Jan 1, 2007",Luís Boa Morte,"1,78m",3422,"['Portugal', 'Sao Tome and Principe']",€4.00m,Fulham FC,30,"Aug 4, 1977",Retired
Left Midfield,left,,Hogan Ephraim,"1,75m",31883,['England'],€600k,,20,"Mar 31, 1988",Retired
Left Winger,right,"Jul 10, 2007",Craig Bellamy,"1,73m",3297,['Wales'],€9.50m,: Ablöse €11.25m,28,"Jul 13, 1979",Retired
Left Winger,left,"Jul 1, 2005",Kyel Reid,"1,78m",39709,"['England', 'Jamaica']",€500k,: Ablöse -,20,"Nov 26, 1987",Rayners Lane FC
Right Winger,right,"May 31, 2008",Zavon Hines,"1,78m",67081,"['Jamaica', 'England']",,Coventry City,19,"Dec 27, 1988",Retired
Second Striker,right,"Jan 1, 2008",Freddie Sears,"1,70m",70714,['England'],€250k,: Ablöse -,18,"Nov 27, 1989",Chatham Town
Centre-Forward,right,"Jan 1, 2006",Dean Ashton,"1,85m",14168,['England'],€8.00m,: Ablöse €10.89m,24,"Nov 24, 1983",Retired
Centre-Forward,both,"Jul 1, 2007",Henri Camara,"1,78m",3900,"['Senegal', 'France']",€4.00m,Wigan Athletic,31,"May 10, 1977",Retired
Centre-Forward,right,"Oct 14, 2013",Carlton Cole,"1,91m",3179,"['England', 'Sierra Leone']",€4.00m,Without Club,24,"Oct 12, 1983",Retired
Centre-Forward,left,"Jan 1, 2004",Bobby Zamora,"1,84m",4205,"['England', 'Trinidad and Tobago']",€3.00m,: Ablöse free transfer,27,"Jan 16, 1981",Retired
Centre-Forward,right,"Jul 1, 2005",Tony Stokes,"1,86m",39034,['England'],€100k,: Ablöse -,21,"Jan 7, 1987",Hullbridge Sports FC
