position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Jul 1, 2015",James Milner,"1,75m",3333,['England'],€1.50m,,: Ablöse free transfer,37,"Jan 4, 1986",Brighton & Hove Albion
Central Midfield,right,,,Bobby Clark,"1,78m",712117,['England'],€350k,,,18,"Feb 7, 2005",Red Bull Salzburg
Central Midfield,right,,,Jake Cain,"1,76m",565420,['England'],€200k,,,21,"Sep 2, 2001",Swindon Town
Attacking Midfield,right,,"Jul 1, 2022",Fábio Carvalho,"1,70m",559263,"['Portugal', 'England']",€16.00m,"Returned after loan spell with Hull City; date: Jun 30, 2024; fee: End of loan",Fulham FC,20,"Aug 30, 2002",Brentford FC
Left Winger,right,,"Jan 30, 2022",Luis Díaz,"1,80m",480692,['Colombia'],€75.00m,,FC Porto,26,"Jan 13, 1997",Liverpool FC
Left Winger,right,,"Jan 1, 2023",Cody Gakpo,"1,93m",434675,"['Netherlands', 'Togo']",€55.00m,,PSV Eindhoven,24,"May 7, 1999",Liverpool FC
Right Winger,left,,"Jul 1, 2017",Mohamed Salah,"1,75m",148455,['Egypt'],€65.00m,,AS Roma,31,"Jun 15, 1992",Liverpool FC
Right Winger,right,,"Jul 1, 2023",Ben Doak,"1,73m",719673,['Scotland'],,,: Ablöse -,17,"Nov 11, 2005",Middlesbrough FC
Right Winger,right,,,Melkamu Frauendorf,"1,80m",594721,"['Germany', 'Ethiopia']",,,,19,"Jan 12, 2004",Hannover 96 II
Centre-Forward,right,,"Jul 1, 2022",Darwin Núñez,"1,87m",546543,['Uruguay'],€65.00m,,SL Benfica,24,"Jun 24, 1999",Liverpool FC
Centre-Forward,right,,"Sep 19, 2020",Diogo Jota,"1,78m",340950,['Portugal'],€50.00m,,Wolverhampton Wanderers,26,"Dec 4, 1996",Liverpool FC
Centre-Forward,right,,"Jul 1, 2015",Roberto Firmino,"1,81m",131789,['Brazil'],€18.00m,,TSG 1899 Hoffenheim,31,"Oct 2, 1991",Al-Ahli SFC
Centre-Forward,,,,Layton Stewart,"1,80m",580801,['England'],,,,20,"Sep 3, 2002",Preston North End
