position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Jan 31, 2023",Jonjo Shelvey,"1,84m",71292,"['England', 'Ireland']",€5.00m,,Newcastle United,31,"Feb 27, 1992",Eyüpspor
Central Midfield,right,,"Feb 2, 2021",Cafú,"1,85m",203655,"['Portugal', 'Guinea-Bissau']",€600k,,: Ablöse ?,30,"Feb 26, 1993",Kasimpasa
Central Midfield,left,,"Sep 22, 2020",Harry Arter,"1,77m",55742,"['Ireland', 'England']",€400k,,AFC Bournemouth,33,"Dec 28, 1989",Precision FC
Central Midfield,,,,Oliver Hammond,"1,79m",646214,['Wales'],€250k,,,20,"Nov 13, 2002",Oldham Athletic
Central Midfield,right,,,Billy Fewster,"1,78m",746078,['England'],,,,19,"Jul 31, 2003",Alfreton Town
Right Midfield,right,,,Alex Gibson-Hammond,"1,78m",646209,['England'],€150k,,,20,"Nov 10, 2002",Hythe Town FC
Attacking Midfield,right,,"Aug 19, 2022",Morgan Gibbs-White,"1,71m",429014,"['England', 'Jamaica']",€40.00m,,Wolverhampton Wanderers,23,"Jan 27, 2000",Nottingham Forest
Attacking Midfield,left,"Indirect card suspension - until Nov 12, 2024 - Campeonato Brasileiro Série A - 1 matchday","Jan 1, 2023",Gustavo Scarpa,"1,77m",330085,"['Brazil', 'Italy']",€10.00m,,Sociedade Esportiva Palmeiras,29,"Jan 5, 1994",Clube Atlético Mineiro
Attacking Midfield,right,,"Jul 21, 2022",Jesse Lingard,"1,74m",141660,['England'],€8.00m,,Manchester United,30,"Dec 15, 1992",FC Seoul
Left Winger,left,,"Feb 2, 2023",André Ayew,"1,75m",45403,"['Ghana', 'France']",€1.80m,,: Ablöse free transfer,33,"Dec 17, 1989",Le Havre AC
Left Winger,right,,"Jul 1, 2020",Alex Mighten,"1,71m",503988,"['England', 'United States']",€600k,,Nottingham Forest U18,21,"Apr 11, 2002",FC Nordsjaelland
Right Winger,right,,"Jul 1, 2019",Brennan Johnson,"1,86m",470607,"['Wales', 'England']",€38.00m,,Nottingham Forest U18,22,"May 23, 2001",Tottenham Hotspur
Right Winger,left,,"Sep 1, 2022",Josh Bowler,"1,84m",506470,['England'],€1.80m,,Blackpool FC,24,"Mar 5, 1999",Preston North End
Centre-Forward,right,unknown injury - Return unknown,"Jul 1, 2022",Taiwo Awoniyi,"1,83m",295313,['Nigeria'],€25.00m,,1.FC Union Berlin,25,"Aug 12, 1997",Nottingham Forest
Centre-Forward,right,,"Aug 13, 2022",Emmanuel Dennis,"1,75m",448854,['Nigeria'],€8.00m,,Watford FC,25,"Nov 15, 1997",Nottingham Forest
Centre-Forward,right,,"Jul 1, 2023",Chris Wood,"1,91m",108725,['New Zealand'],€8.00m,,Newcastle United,31,"Dec 7, 1991",Nottingham Forest
Centre-Forward,right,,"Jan 31, 2022",Sam Surridge,"1,90m",398402,['England'],€5.00m,,Stoke City,24,"Jul 28, 1998",Nashville SC
Centre-Forward,,,,Dale Taylor,,624267,['Northern Ireland'],€500k,,,19,"Dec 12, 2003",Wigan Athletic
Centre-Forward,right,,"Aug 15, 2020",Lyle Taylor,"1,88m",104495,"['Montserrat', 'England']",€300k,,Charlton Athletic,33,"Mar 29, 1990",Colchester United
Centre-Forward,right,,,Detlef Esapa Osong,,921532,"['England', 'Cameroon']",,,,18,"Sep 21, 2004",Rotherham United
