position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Central Midfield,both,,"Jul 1, 2018",Fred,"1,69m",191614,['Brazil'],€20.00m,,Shakhtar Donetsk,30,"Mar 5, 1993",Fenerbahce
Central Midfield,right,,"Sep 2, 2020",Donny van de Beek,"1,84m",288255,['Netherlands'],€13.00m,"Returned after loan spell with Eintracht Frankfurt; date: Jun 30, 2024; fee: End of loan",Ajax Amsterdam,26,"Apr 18, 1997",Girona FC
Central Midfield,right,,"Jan 1, 2023",Zidane Iqbal,"1,81m",686845,"['Iraq', 'England']",€1.00m,,Manchester United U21,20,"Apr 27, 2003",FC Utrecht
Central Midfield,right,,"Jan 1, 2023",Kobbie Mainoo,"1,80m",820374,"['England', 'Ghana']",€800k,,Manchester United U21,18,"Apr 19, 2005",Manchester United
Attacking Midfield,right,Team captain,"Jan 29, 2020",Bruno Fernandes,"1,79m",240306,['Portugal'],€75.00m,,Sporting CP,28,"Sep 8, 1994",Manchester United
Attacking Midfield,right,,"Jul 1, 2022",Hannibal,"1,83m",607224,"['Tunisia', 'France']",€8.00m,"Returned after loan spell with Sevilla FC; date: Jun 30, 2024; fee: End of loan",Manchester United U21,20,"Jan 21, 2003",Burnley FC
Left Winger,right,,"Jan 1, 2016",Marcus Rashford,"1,85m",258923,"['England', 'St. Kitts & Nevis']",€80.00m,,Manchester United U18,25,"Oct 31, 1997",Manchester United
Left Winger,right,,"Jul 23, 2021",Jadon Sancho,"1,80m",401173,"['England', 'Jamaica']",€45.00m,,Borussia Dortmund,23,"Mar 25, 2000",Chelsea FC
Left Winger,right,,"Jul 1, 2022",Alejandro Garnacho,"1,80m",811779,"['Argentina', 'Spain']",€25.00m,,Manchester United U21,18,"Jul 1, 2004",Manchester United
Right Winger,left,,"Aug 30, 2022",Antony,"1,72m",602105,['Brazil'],€60.00m,,Ajax Amsterdam,23,"Feb 24, 2000",Manchester United
Right Winger,left,,"Jan 2, 2021",Amad Diallo,"1,73m",536835,"[""Cote d'Ivoire"", 'Italy']",€18.00m,,Atalanta BC,20,"Jul 11, 2002",Manchester United
Right Winger,right,,"Jan 1, 2022",Anthony Elanga,"1,78m",583189,"['Sweden', 'Cameroon']",€18.00m,,Manchester United U23,21,"Apr 27, 2002",Nottingham Forest
Right Winger,right,,"Oct 5, 2020",Facundo Pellistri,"1,75m",676318,"['Uruguay', 'Spain']",€6.00m,"Returned after loan spell with Granada CF; date: Jun 30, 2024; fee: End of loan",CA Peñarol,21,"Dec 20, 2001",Panathinaikos FC
Right Winger,both,,,Shola Shoretire,"1,71m",640026,"['England', 'Nigeria']",€4.00m,,,19,"Feb 2, 2004",PAOK Thessaloniki
Right Winger,both,,"Jul 1, 2019",Mason Greenwood,"1,81m",532826,"['England', 'Jamaica']",,"Returned after loan spell with Getafe CF; date: Jun 30, 2024; fee: End of loan",Manchester United U18,21,"Oct 1, 2001",Olympique Marseille
Centre-Forward,right,,"Aug 31, 2021",Cristiano Ronaldo,"1,88m",8198,['Portugal'],€15.00m,,Juventus FC,38,"Feb 5, 1985",Al-Nassr FC
Centre-Forward,right,,"Sep 1, 2015",Anthony Martial,"1,81m",182877,"['France', 'Guadeloupe']",€15.00m,,: Ablöse €60.00m,27,"Dec 5, 1995",AEK Athens
Centre-Forward,right,,"Jan 13, 2023",Wout Weghorst,"1,97m",228645,['Netherlands'],€12.00m,,: Ablöse €2.96m,30,"Aug 7, 1992",Ajax Amsterdam
Centre-Forward,right,,,Charlie McNeill,"1,81m",614262,"['England', 'Ireland']",€200k,,,19,"Sep 9, 2003",Sheffield Wednesday
