position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Defensive Midfield,right,,"Jul 7, 2022",Flynn Downes,"1,78m",506189,['England'],€9.00m,,: Ablöse €10.65m,24,"Jan 20, 1999",Southampton FC
Defensive Midfield,right,,"Jan 1, 2021",Conor Coventry,"1,77m",419025,"['Ireland', 'England']",€1.80m,,West Ham United U21,23,"Mar 25, 2000",Charlton Athletic
Defensive Midfield,left,,,Pierre Ekwah,"1,89m",538994,"['France', 'Ghana']",€500k,,,21,"Jan 15, 2002",AS Saint-Étienne
Defensive Midfield,right,,,Keenan Appiah-Forson,"1,74m",554098,"['England', 'Ghana']",€300k,,,21,"Oct 16, 2001",Southend United
Defensive Midfield,,,,Freddie Potts,,698164,['England'],€250k,,,19,"Sep 12, 2003",Portsmouth FC
Central Midfield,right,,,Lewis Orford,"1,82m",845809,['England'],,,,17,"Feb 18, 2006",West Ham United U21
Right Midfield,right,,,Dan Chesters,,561452,['England'],€250k,,,21,"Apr 4, 2002",Salford City
Attacking Midfield,left,,"Aug 29, 2022",Lucas Paquetá,"1,80m",444523,"['Brazil', 'Portugal']",€45.00m,,Olympique Lyon,25,"Aug 27, 1997",West Ham United
Attacking Midfield,right,,"Jul 1, 2019",Pablo Fornals,"1,78m",357885,['Spain'],€22.00m,,Villarreal CF,27,"Feb 22, 1996",Real Betis Balompié
Attacking Midfield,right,,"Aug 31, 2021",Nikola Vlašić,"1,79m",293200,['Croatia'],€17.00m,,CSKA Moscow,25,"Oct 4, 1997",Torino FC
Attacking Midfield,right,,"Jul 1, 2016",Manuel Lanzini,"1,70m",135853,"['Argentina', 'Italy']",€6.00m,,Al-Jazira Club,30,"Feb 15, 1993",CA River Plate
Attacking Midfield,,,,Kamarai Swyer,,693066,['England'],€150k,,,20,"Dec 4, 2002",West Ham United U21
Left Winger,right,,"Jan 29, 2021",Saïd Benrahma,"1,72m",290532,"['Algeria', 'France']",€25.00m,"Returned after loan spell with Olympique Lyon; date: Jun 30, 2024; fee: End of loan",Brentford FC,27,"Aug 10, 1995",Olympique Lyon
Left Winger,left,,"Aug 5, 2022",Maxwel Cornet,"1,79m",234781,"[""Cote d'Ivoire"", 'France']",€12.00m,,: Ablöse €20.70m,26,"Sep 27, 1996",Southampton FC
Left Winger,right,,,Armstrong Oko-Flex,"1,86m",531461,"['Ireland', 'England']",€500k,,,21,"Mar 2, 2002",FC Zürich
Right Winger,left,Team captain,"Jan 31, 2020",Jarrod Bowen,"1,76m",314875,['England'],€38.00m,,Hull City,26,"Dec 20, 1996",West Ham United
Centre-Forward,right,"Cruciate ligament tear - Return expected on Feb 3, 2025","Jul 26, 2022",Gianluca Scamacca,"1,95m",315867,['Italy'],€22.00m,,US Sassuolo,24,"Jan 1, 1999",Atalanta BC
Centre-Forward,right,,"Jan 20, 2023",Danny Ings,"1,77m",134294,['England'],€12.00m,,: Ablöse €12.00m,30,"Jul 23, 1992",West Ham United
Centre-Forward,right,,"Sep 1, 2015",Michail Antonio,"1,80m",104124,"['Jamaica', 'England']",€7.00m,,: Ablöse €9.50m,33,"Mar 28, 1990",West Ham United
Centre-Forward,left,,"Jul 1, 2023",Divin Mubama,"1,83m",670848,"['England', 'DR Congo']",€250k,,West Ham United U21,18,"Oct 25, 2004",Manchester City U21
