position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Attacking Midfield,right,,"Jul 1, 2023",Hamed Junior Traoré,"1,77m",391065,"[""Cote d'Ivoire""]",€22.00m,US Sassuolo,23,"Feb 16, 2000",AJ Auxerre
Attacking Midfield,right,,"Jul 3, 2021",Emiliano Marcondes,"1,82m",232964,"['Denmark', 'Brazil']",€1.50m,Brentford FC,28,"Mar 9, 1995",Norwich City
Left Winger,left,,"Jan 19, 2023",Dango Ouattara,"1,77m",823231,['Burkina Faso'],€25.00m,FC Lorient,21,"Feb 11, 2002",AFC Bournemouth
Left Winger,right,,"Aug 1, 2020",Jaidon Anthony,"1,83m",684210,"['England', 'Jamaica']",€9.00m,AFC Bournemouth U21,23,"Dec 1, 1999",Burnley FC
Left Winger,right,,"Jan 31, 2022",Siriki Dembélé,"1,73m",488656,"['Scotland', ""Cote d'Ivoire""]",€2.00m,Peterborough United,26,"Sep 7, 1996",Oxford United
Left Winger,right,,"Jul 1, 2014",Junior Stanislas,"1,83m",87672,"['England', 'St. Lucia']",€500k,: Ablöse free transfer,33,"Nov 26, 1989",Retired
Right Winger,left,,"Jul 1, 2018",David Brooks,"1,73m",277033,"['Wales', 'England']",€12.00m,Sheffield United,25,"Jul 8, 1997",AFC Bournemouth
Right Winger,right,,"Jan 27, 2023",Antoine Semenyo,"1,85m",583255,"['Ghana', 'England']",€9.00m,Bristol City,23,"Jan 7, 2000",AFC Bournemouth
Right Winger,left,,,Dominic Sadi,"1,74m",936901,['England'],€100k,,19,"Sep 2, 2003",Carlisle United
Right Winger,left,,,Michael Dacosta,"1,86m",854722,"['Spain', 'Equatorial Guinea']",,,18,"Mar 5, 2005",AFC Bournemouth U21
Centre-Forward,right,,"Jan 4, 2019",Dominic Solanke,"1,86m",258889,"['England', 'Nigeria']",€20.00m,: Ablöse €21.20m,25,"Sep 14, 1997",Tottenham Hotspur
Centre-Forward,right,,"Jan 31, 2022",Kieffer Moore,"1,96m",275590,"['Wales', 'England']",€4.00m,Cardiff City,30,"Aug 8, 1992",Sheffield United
Centre-Forward,right,,"Aug 31, 2021",Jamal Lowe,"1,83m",239949,"['Jamaica', 'England']",€1.50m,: Ablöse €1.70m,28,"Jul 21, 1994",Sheffield Wednesday
Centre-Forward,right,,"Jul 1, 2021",Christian Saydee,"1,84m",655835,"['England', 'Liberia']",€400k,AFC Bournemouth U21,21,"May 10, 2002",Portsmouth FC
Centre-Forward,right,,,Euan Pollock,"1,73m",655142,['England'],,,20,"Oct 3, 2002",Weymouth FC
Centre-Forward,,,,Daniel Adu-Adjei,,963878,"['England', 'Ghana']",,,18,"Jun 21, 2005",Carlisle United
