position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Defensive Midfield,right,,"Jul 7, 2011",Jack Cork,"1,85m",40613,['England'],€4.00m,Chelsea FC Reserves,26,"Jun 25, 1989",Burnley FC U21
Defensive Midfield,right,,,Dominic Gape,"1,80m",226964,['England'],,,20,"Sep 9, 1994",Eastleigh FC
Defensive Midfield,right,,,Jake Flannigan,"1,80m",284717,['England'],,,19,"Feb 2, 1996",FC Sholing
Central Midfield,right,,"Aug 6, 2014",Saphir Taïder,"1,80m",144779,"['Algeria', 'France']",€8.00m,: Ablöse free transfer,23,"Feb 29, 1992",Gulf United FC
Central Midfield,right,,"Jul 1, 2012",James Ward-Prowse,"1,77m",181579,['England'],€8.00m,Southampton FC U18,20,"Nov 1, 1994",Nottingham Forest
Central Midfield,left,,"Aug 31, 2012",Gastón Ramírez,"1,83m",123742,['Uruguay'],€6.00m,: Ablöse €15.20m,24,"Dec 2, 1990",CA Peñarol
Central Midfield,right,,"Jul 6, 2012",Steven Davis,"1,72m",28973,['Northern Ireland'],€5.50m,: Ablöse €1.00m,30,"Jan 1, 1985",Retired
Central Midfield,right,,"Jul 1, 2014",Harrison Reed,"1,81m",226973,['England'],€750k,Southampton FC U21,20,"Jan 27, 1995",Fulham FC
Attacking Midfield,right,,"Feb 2, 2015",Filip Djuricic,"1,81m",94307,['Serbia'],€5.00m,SL Benfica,23,"Jan 30, 1992",Panathinaikos FC
Attacking Midfield,right,,"Jul 1, 2017",Jake Hesketh,"1,68m",315185,['England'],,Southampton FC U23,19,"Mar 27, 1996",FC Sholing
Left Winger,left,,"Jul 8, 2014",Dusan Tadic,"1,81m",36139,['Serbia'],€15.00m,Twente Enschede FC,26,"Nov 20, 1988",Fenerbahce
Left Winger,right,,"Sep 1, 2014",Sadio Mané,"1,74m",200512,['Senegal'],€14.00m,: Ablöse €23.00m,23,"Apr 10, 1992",Al-Nassr FC
Left Winger,right,,"Jan 3, 2015",Eljero Elia,"1,76m",27805,"['Netherlands', 'Suriname']",€3.50m,SV Werder Bremen,28,"Feb 13, 1987",FC Skillz
Right Winger,right,,"Jan 1, 2014",Lloyd Isgrove,"1,78m",226965,"['Wales', 'England']",€250k,Southampton FC U21,22,"Jan 12, 1993",Hume City FC
Centre-Forward,right,,"Jul 1, 2012",Jay Rodríguez,"1,85m",53360,"['England', 'Spain']",€12.50m,: Ablöse €8.65m,25,"Jul 29, 1989",Burnley FC
Centre-Forward,right,,"Jul 12, 2014",Graziano Pellè,"1,94m",29594,['Italy'],€11.00m,: Ablöse €11.00m,29,"Jul 15, 1985",Retired
Centre-Forward,both,,"Aug 14, 2014",Shane Long,"1,80m",37304,['Ireland'],€9.00m,: Ablöse €14.90m,28,"Jan 22, 1987",Retired
Centre-Forward,right,,"Aug 29, 2012",Emmanuel Mayuka,"1,78m",55709,['Zambia'],€1.50m,BSC Young Boys,24,"Nov 21, 1990",Retired
Centre-Forward,right,,"Jan 1, 2014",Sam Gallagher,"1,93m",227183,"['England', 'Scotland']",€500k,Southampton FC U18,19,"Sep 15, 1995",Stoke City
Centre-Forward,right,,"Jan 1, 2015",Ryan Seager,"1,76m",247647,['England'],,Southampton FC U21,19,"Feb 5, 1996",Havant & Waterlooville FC
