position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Jul 1, 2011",Jordan Henderson,"1,82m",61651,['England'],€23.00m,Sunderland AFC,25,"Jun 17, 1990",Ajax Amsterdam
Central Midfield,right,,"Aug 10, 2012",Joe Allen,"1,70m",51452,['Wales'],€10.00m,: Ablöse €19.00m,25,"Mar 14, 1990",Swansea City
Central Midfield,right,,"Aug 1, 1998",Steven Gerrard,"1,83m",3109,['England'],€4.00m,: Ablöse -,35,"May 30, 1980",Retired
Central Midfield,right,,,Cameron Brannagan,"1,80m",261357,['England'],,,19,"May 9, 1996",Oxford United
Attacking Midfield,right,,"Jan 30, 2013",Philippe Coutinho,"1,72m",80444,"['Brazil', 'Portugal']",€25.00m,: Ablöse €13.00m,23,"Jun 12, 1992",Clube de Regatas Vasco da Gama
Attacking Midfield,both,,"Jul 1, 2014",Adam Lallana,"1,72m",43530,['England'],€22.00m,Southampton FC,27,"May 10, 1988",Southampton FC
Attacking Midfield,right,,,João Carlos Teixeira,"1,77m",132214,['Portugal'],€500k,,22,"Jan 18, 1993",Shanghai Shenhua
Left Winger,right,,"Jul 1, 2012",Raheem Sterling,"1,70m",134425,"['England', 'Jamaica']",€30.00m,: Ablöse -,20,"Dec 8, 1994",Arsenal FC
Left Winger,right,,"Jul 13, 2012",Fabio Borini,"1,80m",96754,['Italy'],€7.00m,: Ablöse €13.30m,24,"Mar 29, 1991",UC Sampdoria
Right Winger,right,,"Jul 15, 2014",Lazar Markovic,"1,75m",144303,['Serbia'],€17.00m,SL Benfica,21,"Mar 2, 1994",FC Baniyas
Right Winger,left,,"Jul 1, 2012",Suso,"1,77m",111961,['Spain'],€5.50m,: Ablöse -,21,"Nov 19, 1993",Sevilla FC
Right Winger,right,,"Jul 1, 2013",Jordon Ibe,"1,76m",195652,"['England', 'Nigeria']",€2.00m,: Ablöse -,19,"Dec 8, 1995",Hayes & Yeading FC
Right Winger,left,,"Jul 7, 2015",Sheyi Ojo,"1,79m",236510,"['England', 'Nigeria']",€500k,: Ablöse -,18,"Jun 19, 1997",NK Maribor
Centre-Forward,left,,"Jan 2, 2013",Daniel Sturridge,"1,82m",47082,['England'],€25.00m,Chelsea FC,25,"Sep 1, 1989",Retired
Centre-Forward,right,,"Aug 25, 2014",Mario Balotelli,"1,89m",45146,"['Italy', 'Ghana']",€15.00m,AC Milan,24,"Aug 12, 1990",Genoa CFC
Centre-Forward,right,,"Jul 1, 2014",Rickie Lambert,"1,87m",49655,['England'],€4.00m,Southampton FC,33,"Feb 16, 1982",Retired
Centre-Forward,right,,,Jerome Sinclair,"1,81m",236513,['England'],€100k,,18,"Sep 20, 1996",Retired
