position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Jul 8, 2014",Diego Poyet,"1,80m",183286,"['Uruguay', 'Spain']",€500k,Charlton Athletic,20,"Apr 8, 1995",Retired
Central Midfield,right,,,Sebastian Lletget,"1,78m",175996,"['United States', 'Argentina']",,,22,"Sep 3, 1992",FC Dallas
Right Midfield,right,,"Sep 1, 2014",Morgan Amalfitano,"1,78m",39883,['France'],€4.75m,Olympique Marseille,30,"Mar 20, 1985",Retired
Left Midfield,left,,"Aug 13, 2013",Stewart Downing,"1,80m",4063,['England'],€6.00m,: Ablöse €5.80m,30,"Jul 22, 1984",Retired
Attacking Midfield,right,,"Jul 1, 2011",Kevin Nolan,"1,83m",3950,['England'],€4.00m,Newcastle United,33,"Jun 24, 1982",Retired
Attacking Midfield,right,,"Jan 31, 2012",Ravel Morrison,"1,75m",128907,"['Jamaica', 'England']",€3.50m,Manchester United U18,22,"Feb 2, 1993",Precision FC
Attacking Midfield,left,,"Feb 18, 2015",Nenê,"1,81m",29091,"['Brazil', 'Spain']",€1.50m,Without Club,33,"Jul 19, 1981",Esporte Clube Juventude
Attacking Midfield,right,,,Elliot Lee,"1,80m",229826,['England'],,,20,"Dec 16, 1994",Wrexham AFC
Left Winger,,,"Aug 24, 2012",Matt Jarvis,"1,73m",15921,['England'],€3.00m,Wolverhampton Wanderers,29,"May 22, 1986",Retired
Right Winger,right,,"Jan 31, 2012",Ricardo Vaz Tê,"1,88m",9413,"['Portugal', 'Guinea-Bissau']",€2.40m,Barnsley FC,28,"Oct 1, 1986",Retired
Centre-Forward,left,,"Jul 1, 2013",Andy Carroll,"1,94m",48066,['England'],€10.00m,: Ablöse €17.50m,26,"Jan 6, 1989",FC Girondins Bordeaux
Centre-Forward,right,,"Jul 17, 2014",Enner Valencia,"1,78m",139503,['Ecuador'],€10.00m,: Ablöse €15.00m,25,"Nov 4, 1989",Sport Club Internacional
Centre-Forward,right,,"Aug 14, 2014",Diafra Sakho,"1,83m",120610,"['Senegal', 'France']",€8.00m,: Ablöse €5.00m,25,"Dec 24, 1989",Retired
Centre-Forward,right,,"Jul 1, 2014",Mauro Zárate,"1,75m",26456,"['Argentina', 'Chile']",€3.50m,: Ablöse ?,28,"Mar 18, 1987",Without Club
Centre-Forward,right,,"Oct 14, 2013",Carlton Cole,"1,91m",3179,"['England', 'Sierra Leone']",€1.50m,Without Club,31,"Oct 12, 1983",Retired
