position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Jul 6, 2012",Gaël Bigirimana,"1,75m",158697,"['Burundi', 'England']",€2.00m,Coventry City,21,"Oct 22, 1993",Dungannon Swifts FC
Central Midfield,right,,"Jul 1, 2011",Mehdi Abeid,"1,78m",111036,"['Algeria', 'France']",€1.00m,RC Lens B,22,"Aug 6, 1992",Al-Raed SFC
Central Midfield,right,,,Alex Gilliead,"1,83m",221687,['England'],,,19,"Feb 11, 1996",Shrewsbury Town
Central Midfield,right,,,Olivier Kemen,"1,79m",243725,"['Cameroon', 'France']",,,18,"Jul 20, 1996",Basaksehir FK
Left Midfield,right,,"Jul 2, 2008",Jonás Gutiérrez,"1,84m",26443,"['Argentina', 'Italy']",€1.50m,RCD Mallorca,31,"Jul 5, 1983",Retired
Left Midfield,left,,"Jan 1, 2011",Shane Ferguson,"1,75m",62052,['Northern Ireland'],€1.00m,Newcastle United Reserves,23,"Jul 12, 1991",Without Club
Attacking Midfield,right,Dead leg - Return unknown,"Jul 13, 2014",Rémy Cabella,"1,72m",113707,"['France', 'Italy']",€10.00m,: Ablöse €10.00m,25,"Mar 8, 1990",LOSC Lille
Attacking Midfield,right,,"Jul 1, 2014",Siem de Jong,"1,85m",45509,['Netherlands'],€9.00m,Ajax Amsterdam,26,"Jan 28, 1989",Retired
Left Winger,right,,"Jan 23, 2013",Yoan Gouffran,"1,75m",23825,"['France', 'Guadeloupe']",€7.00m,: Ablöse €2.00m,29,"May 25, 1986",Unknown
Left Winger,right,,"Jul 1, 2014",Ayoze Pérez,"1,78m",246968,['Spain'],€5.50m,CD Tenerife,21,"Jul 29, 1993",Villarreal CF
Left Winger,left,,"Jul 1, 2011",Sammy Ameobi,"1,90m",92381,"['England', 'Nigeria']",€5.00m,Newcastle United Reserves,23,"May 1, 1992",Without Club
Left Winger,left,"No eligibility - until Dec 31, 2024 - UEFA Conference League","Jul 1, 2015",Rolando Aarons,"1,78m",258188,"['Jamaica', 'England']",€500k,Newcastle United U21,19,"Nov 16, 1995",NK Celje
Left Winger,right,,"Jul 1, 2012",Adam Campbell,"1,69m",204354,['England'],€250k,Newcastle United U18,20,"Jan 1, 1995",Hartlepool United
Right Winger,right,,"Aug 9, 2011",Gabriel Obertan,"1,86m",43261,"['France', 'Guadeloupe']",€1.00m,Manchester United,26,"Feb 26, 1989",Charlotte Independence
Right Winger,left,,,Callum Roberts,"1,73m",288952,['England'],,,18,"Apr 14, 1997",Scunthorpe United
Second Striker,left,,"Jan 1, 2009",Haris Vuckic,"1,88m",76560,['Slovenia'],€1.00m,NK Domzale,22,"Aug 21, 1992",NK Domzale
Centre-Forward,right,,"Jan 17, 2012",Papiss Demba Cissé,"1,80m",33952,"['Senegal', 'France']",€8.00m,SC Freiburg,30,"Jun 3, 1985",Without Club
Centre-Forward,right,,"Jul 16, 2014",Emmanuel Rivière,"1,82m",61637,"['Martinique', 'France']",€6.00m,: Ablöse €6.32m,25,"Mar 3, 1990",Retired
Centre-Forward,right,,"Aug 3, 2014",Facundo Ferreyra,"1,85m",93795,"['Argentina', 'Italy']",€4.00m,Shakhtar Donetsk,24,"Mar 14, 1991",Club Atlético Tigre
Centre-Forward,right,,"Jan 1, 2014",Adam Armstrong,"1,73m",250426,['England'],€250k,Newcastle United U18,18,"Feb 10, 1997",Southampton FC
