position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Defensive Midfield,right,,"Jul 2, 2012",Karim El Ahmadi,"1,79m",25523,"['Morocco', 'Netherlands']",€3.00m,: Ablöse €2.80m,30,"Jan 27, 1985",Retired
Defensive Midfield,right,,"Jul 1, 2010",Chris Herd,"1,88m",61572,"['Australia', 'Scotland']",€1.00m,: Ablöse -,26,"Apr 4, 1989",Retired
Central Midfield,right,,"Sep 1, 2014",Tom Cleverley,"1,75m",73484,['England'],€9.00m,Manchester United,25,"Aug 12, 1989",Retired
Central Midfield,left,,"Aug 4, 2009",Fabian Delph,"1,74m",50362,"['England', 'Guyana']",€8.00m,Leeds United,25,"Nov 21, 1989",Retired
Central Midfield,right,,"Jul 1, 2011",Gary Gardner,"1,86m",110861,['England'],€1.00m,: Ablöse -,23,"Jun 29, 1992",Cambridge United
Attacking Midfield,left,Muscle injury - Return unknown,"Jan 13, 2015",Carles Gil,"1,71m",127987,['Spain'],€5.00m,Valencia CF,22,"Nov 22, 1992",New England Revolution
Attacking Midfield,right,,"Jul 1, 2011",Andreas Weimann,"1,79m",49693,['Austria'],€4.50m,: Ablöse -,23,"Aug 5, 1991",Blackburn Rovers
Attacking Midfield,right,,"Jul 1, 2014",Joe Cole,"1,76m",3876,['England'],€1.00m,: Ablöse free transfer,33,"Nov 8, 1981",Retired
Left Winger,right,,"Jul 1, 2015",Scott Sinclair,"1,77m",31552,"['England', 'Jamaica']",€3.00m,: Ablöse €3.50m,26,"Mar 25, 1989",Bristol Rovers
Left Winger,right,,"Jul 1, 2013",Jack Grealish,"1,80m",203460,"['England', 'Ireland']",€1.00m,: Ablöse -,19,"Sep 10, 1995",Manchester City
Left Winger,right,,"Jul 1, 2016",Andre Green,"1,80m",309841,['England'],,: Ablöse -,16,"Jul 26, 1998",Rotherham United
Right Winger,left,heart problems - Return unknown,"Jul 30, 2011",Charles N'Zogbia,"1,71m",22165,"['France', 'DR Congo']",€2.50m,Wigan Athletic,29,"May 28, 1986",Retired
Second Striker,right,,"Jul 1, 2012",Graham Burke,"1,80m",177892,['Ireland'],,: Ablöse -,21,"Sep 21, 1993",Shamrock Rovers
Centre-Forward,right,,"Aug 31, 2012",Christian Benteke,"1,90m",50201,"['Belgium', 'DR Congo']",€14.00m,: Ablöse €8.80m,24,"Dec 3, 1990",D.C. United
Centre-Forward,right,,"Jul 1, 2005",Gabriel Agbonlahor,"1,83m",37148,"['England', 'Nigeria']",€4.00m,: Ablöse -,28,"Oct 13, 1986",Retired
Centre-Forward,right,,"Sep 2, 2013",Libor Kozák,"1,93m",63824,['Czech Republic'],€4.00m,: Ablöse €6.50m,26,"May 30, 1989",Slezsky FC Opava
Centre-Forward,right,,"Jan 18, 2011",Darren Bent,"1,80m",13239,"['England', 'Jamaica']",€2.50m,Sunderland AFC,31,"Feb 6, 1984",Retired
Centre-Forward,right,,"Jul 1, 2014",Callum Robinson,"1,78m",183299,"['Ireland', 'England']",€250k,: Ablöse -,20,"Feb 2, 1995",Cardiff City
Centre-Forward,right,,,Rushian Hepburn-Murphy,"1,73m",314237,"['England', 'Jamaica']",,,16,"Aug 28, 1998",Crawley Town
