position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Left-Back,left,,"Jul 1, 2014",Luke Shaw,"1,78m",183288,['England'],€17.50m,,Southampton FC,24,"Jul 12, 1995",Manchester United
Left-Back,right,,"Jul 1, 2019",Brandon Williams,"1,80m",507700,['England'],€11.00m,,Manchester United U18,19,"Sep 3, 2000",Without Club
Left-Back,both,,"Jul 1, 2011",Ashley Young,"1,75m",14086,"['England', 'Jamaica']",€3.20m,,: Ablöse €18.00m,34,"Jul 9, 1985",Everton FC
Left-Back,left,,"Jul 1, 2018",Cameron Borthwick-Jackson,"1,90m",258879,['England'],€800k,,Manchester United U23,23,"Feb 2, 1997",Without Club
Right-Back,right,,"Jul 1, 2019",Aaron Wan-Bissaka,"1,83m",477758,"['England', 'DR Congo']",€32.00m,,Crystal Palace,22,"Nov 26, 1997",West Ham United
Right-Back,right,,"Jul 1, 2018",Diogo Dalot,"1,83m",357147,['Portugal'],€18.00m,,FC Porto,21,"Mar 18, 1999",Manchester United
Right-Back,right,,"Jan 1, 2016",Timothy Fosu-Mensah,"1,85m",315131,"['Netherlands', 'Ghana']",€6.30m,,Manchester United U18,22,"Jan 2, 1998",Without Club
Right-Back,right,Ankle injury - Return unknown,,Ethan Laird,"1,77m",531679,"['England', 'Jamaica']",€1.80m,,,18,"Aug 5, 2001",Birmingham City
Defensive Midfield,left,,"Jul 31, 2017",Nemanja Matic,"1,94m",74683,"['Serbia', 'Slovakia']",€16.00m,,Chelsea FC,31,"Aug 1, 1988",Olympique Lyon
Defensive Midfield,right,,"Jul 1, 2020",James Garner,"1,82m",505219,['England'],€2.70m,,Manchester United U23,19,"Mar 13, 2001",Everton FC
Central Midfield,both,"Doping ban - until Mar 10, 2025 - cross-competition","Aug 9, 2016",Paul Pogba,"1,91m",122153,"['France', 'Guinea']",€80.00m,,: Ablöse €105.00m,27,"Mar 15, 1993",Juventus FC
Central Midfield,right,,"Jul 1, 2017",Scott McTominay,"1,91m",315969,"['Scotland', 'England']",€22.50m,,Manchester United U23,23,"Dec 8, 1996",SSC Napoli
Central Midfield,both,,"Jul 1, 2018",Fred,"1,69m",191614,['Brazil'],€17.50m,,Shakhtar Donetsk,27,"Mar 5, 1993",Fenerbahce
Central Midfield,right,,,Ethan Galbraith,"1,75m",433991,['Northern Ireland'],€900k,,,19,"May 11, 2001",Leyton Orient
Central Midfield,right,,,Arnau Puigmal,"1,73m",536030,['Spain'],€900k,,,19,"Jan 10, 2001",UD Almería
Central Midfield,right,,,Dylan Levitt,"1,80m",496652,['Wales'],€675k,,,19,"Nov 17, 2000",Hibernian FC
Attacking Midfield,right,Team captain,"Jan 29, 2020",Bruno Fernandes,"1,79m",240306,['Portugal'],€48.00m,,Sporting CP,25,"Sep 8, 1994",Manchester United
Attacking Midfield,right,,"Jul 1, 2014",Jesse Lingard,"1,74m",141660,['England'],€17.50m,,Manchester United U21,27,"Dec 15, 1992",FC Seoul
Attacking Midfield,right,,"Jul 1, 2015",Andreas Pereira,"1,78m",203394,"['Brazil', 'Belgium']",€16.00m,,Manchester United U21,24,"Jan 1, 1996",Fulham FC
Attacking Midfield,left,,"Jan 24, 2014",Juan Mata,"1,70m",44068,['Spain'],€9.50m,,Chelsea FC,32,"Apr 28, 1988",Western Sydney Wanderers
Attacking Midfield,right,,"Jul 1, 2019",Angel Gomes,"1,66m",392770,"['England', 'Portugal']",€3.60m,,Manchester United U23,19,"Aug 31, 2000",LOSC Lille
Left Winger,right,,"Jan 1, 2016",Marcus Rashford,"1,85m",258923,"['England', 'St. Kitts & Nevis']",€64.00m,,Manchester United U18,22,"Oct 31, 1997",Manchester United
Left Winger,right,Ankle injury - Return unknown,,Largie Ramazani,"1,68m",518644,"['Belgium', 'Burundi']",€450k,,,19,"Feb 27, 2001",Leeds United
Right Winger,both,,"Jul 1, 2019",Mason Greenwood,"1,81m",532826,"['England', 'Jamaica']",€29.00m,"Returned after loan spell with Getafe CF; date: Jun 30, 2024; fee: End of loan",Manchester United U18,18,"Oct 1, 2001",Olympique Marseille
Right Winger,right,,"Jul 1, 2019",Daniel James,"1,71m",319301,"['Wales', 'England']",€22.50m,,: Ablöse €17.80m,22,"Nov 10, 1997",Leeds United
Right Winger,left,,"Jul 1, 2019",Tahith Chong,"1,85m",344830,"['Netherlands', 'Curacao']",€6.30m,,Manchester United U23,20,"Dec 4, 1999",Luton Town
Centre-Forward,right,,"Sep 1, 2015",Anthony Martial,"1,81m",182877,"['France', 'Guadeloupe']",€48.00m,,: Ablöse €60.00m,24,"Dec 5, 1995",AEK Athens
Centre-Forward,right,,"Jan 31, 2020",Odion Ighalo,"1,81m",62121,"['Nigeria', 'Italy']",€5.20m,,Shanghai Greenland Shenhua,31,"Jun 16, 1989",Al-Wehda FC
Centre-Forward,right,,,D'Mani Mellor,"1,86m",531678,['England'],,,,19,"Sep 20, 2000",Macclesfield FC
