position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Right Midfield,right,,"Jul 1, 2020",Nathan Tella,"1,73m",340322,"['Nigeria', 'England']",,Southampton FC B,20,"Jul 5, 1999",Bayer 04 Leverkusen
Left Midfield,left,,,Will Ferry,"1,75m",504856,"['Ireland', 'England']",,,19,"Dec 7, 2000",Dundee United FC
Attacking Midfield,right,,"Jul 1, 2017",Jake Hesketh,"1,68m",315185,['England'],€200k,Southampton FC U23,24,"Mar 27, 1996",FC Sholing
Attacking Midfield,right,,,Jacob Maddox,"1,79m",314268,['England'],,,21,"Nov 3, 1998",Forest Green Rovers
Left Winger,right,unknown injury - Return unknown,"Jul 1, 2019",Moussa Djenepo,"1,77m",485424,['Mali'],€11.00m,: Ablöse €15.70m,22,"Jun 15, 1998",Antalyaspor
Left Winger,right,,"Jul 1, 2018",Mohamed Elyounoussi,"1,78m",186644,['Norway'],€9.50m,: Ablöse €18.00m,25,"Aug 4, 1994",FC Copenhagen
Left Winger,right,,"Aug 29, 2016",Sofiane Boufal,"1,75m",232271,"['Morocco', 'France']",€8.00m,: Ablöse €18.70m,26,"Sep 17, 1993",Union Saint-Gilloise
Right Winger,right,Hamstring injury - Return unknown,"Jul 1, 2016",Nathan Redmond,"1,73m",129078,"['England', 'Jamaica']",€16.00m,: Ablöse €13.50m,26,"Mar 6, 1994",Burnley FC
Centre-Forward,right,,"Jul 1, 2019",Danny Ings,"1,77m",134294,['England'],€17.50m,: Ablöse €25.10m,27,"Jul 23, 1992",West Ham United
Centre-Forward,right,,"Jul 1, 2019",Ché Adams,"1,79m",346779,"['Scotland', 'England']",€9.50m,Birmingham City,23,"Jul 13, 1996",Torino FC
Centre-Forward,right,,"Jan 1, 2019",Michael Obafemi,"1,70m",444208,"['Ireland', 'Nigeria']",€4.50m,Southampton FC U23,19,"Jul 6, 2000",Plymouth Argyle
Centre-Forward,both,,"Aug 14, 2014",Shane Long,"1,80m",37304,['Ireland'],€2.80m,: Ablöse €14.90m,33,"Jan 22, 1987",Retired
Centre-Forward,right,,"Jul 1, 2020",Dan Nlundulu,"1,85m",346482,"['England', 'DR Congo']",,Southampton FC B,21,"Feb 5, 1999",Cambridge United
