position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Defensive Midfield,right,,"Jan 1, 2021",Owen Otasowie,"1,91m",511815,"['United States', 'England']",,,Wolverhampton Wanderers U21,19,"Jan 6, 2001",Without Club
Central Midfield,right,,"Jul 24, 2018",João Moutinho,"1,70m",29364,['Portugal'],€8.00m,,: Ablöse €5.60m,33,"Sep 8, 1986",SC Braga
Central Midfield,right,,"Jan 1, 2017",Connor Ronan,"1,71m",337787,"['Ireland', 'England']",€450k,,Wolverhampton Wanderers U21,22,"Mar 6, 1998",Colorado Rapids
Central Midfield,right,,,Taylor Perry,"1,80m",502073,['England'],,,,18,"Jul 15, 2001",Shrewsbury Town
Central Midfield,right,,"Jul 1, 2021",Luke Cundle,"1,71m",532541,['England'],,,Wolverhampton Wanderers U21,18,"Apr 26, 2002",Wolverhampton Wanderers
Attacking Midfield,right,,"Jan 1, 2017",Morgan Gibbs-White,"1,71m",429014,"['England', 'Jamaica']",€7.20m,,Wolverhampton Wanderers U18,20,"Jan 27, 2000",Nottingham Forest
Attacking Midfield,right,,,Meritan Shabani,"1,85m",379980,"['Germany', 'Albania']",€325k,,,21,"Mar 15, 1999",HNK Gorica
Attacking Midfield,right,,"Jul 1, 2022",Chem Campbell,"1,80m",614603,"['Wales', 'England']",,,Wolverhampton Wanderers U21,17,"Dec 30, 2002",Reading FC
Right Winger,right,,"Aug 8, 2018",Adama Traoré,"1,78m",204103,"['Spain', 'Mali']",€25.50m,,Middlesbrough FC,24,"Jan 25, 1996",Fulham FC
Right Winger,right,,"Jan 30, 2020",Daniel Podence,"1,70m",256977,['Portugal'],€12.00m,"Returned after loan spell with Olympiacos Piraeus; date: Jun 30, 2024; fee: End of loan",: Ablöse €19.60m,24,"Oct 21, 1995",Al-Shabab FC
Right Winger,left,,"Aug 2, 2019",Pedro Neto,"1,73m",487465,['Portugal'],€11.50m,,: Ablöse €17.90m,20,"Mar 9, 2000",Chelsea FC
Right Winger,right,,"Jan 5, 2015",Jordan Graham,"1,82m",183283,"['England', 'Ireland']",€250k,,: Ablöse ?,25,"Mar 5, 1995",Leyton Orient
Centre-Forward,right,,"Jul 1, 2019",Raúl Jiménez,"1,87m",206040,['Mexico'],€40.00m,,SL Benfica,29,"May 5, 1991",Fulham FC
Centre-Forward,right,,"Jul 1, 2018",Diogo Jota,"1,78m",340950,['Portugal'],€28.00m,,: Ablöse €14.00m,23,"Dec 4, 1996",Liverpool FC
Centre-Forward,right,,"Jul 30, 2019",Patrick Cutrone,"1,83m",265078,['Italy'],€15.50m,,AC Milan,22,"Jan 3, 1998",Como 1907
Centre-Forward,left,,"Jan 21, 2020",Leonardo Campana,"1,88m",606872,"['Ecuador', 'United States']",€1.80m,,Barcelona SC Guayaquil,19,"Jul 24, 2000",Inter Miami CF
Centre-Forward,right,,,Benny Ashley-Seal,"1,85m",322089,['England'],€150k,,,21,"Nov 21, 1998",Without Club
Centre-Forward,right,,,Austin Samuels,"1,78m",392762,['England'],,,,19,"Nov 20, 2000",Greenock Morton FC
