position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Centre-Back,right,,"Jul 1, 2019",Sepp van den Berg,"1,92m",541231,['Netherlands'],€1.80m,"Returned after loan spell with 1.FSV Mainz 05; date: Jun 30, 2024; fee: End of loan",PEC Zwolle,18,"Dec 20, 2001",Brentford FC
Centre-Back,right,,"Jul 1, 2019",Nat Phillips,"1,90m",371814,['England'],€800k,,: Ablöse -,23,"Mar 21, 1997",Derby County
Centre-Back,left,,,Tom Clayton,"1,87m",546194,"['Scotland', 'England']",,,,19,"Dec 27, 2000",Without Club
Centre-Back,left,,,Morgan Boyes,"1,89m",554250,"['Wales', 'England']",,,,19,"Apr 22, 2001",Greenock Morton FC
Centre-Back,left,,,Billy Koumetio,"1,95m",696324,"['France', 'Cameroon']",,,,17,"Nov 14, 2002",Dundee FC
Left-Back,left,,"Jul 21, 2017",Andrew Robertson,"1,78m",234803,['Scotland'],€64.00m,,: Ablöse €9.00m,26,"Mar 11, 1994",Liverpool FC
Left-Back,left,,,Yasser Larouci,"1,76m",554251,"['Algeria', 'France']",€1.80m,,,19,"Jan 1, 2001",Watford FC
Left-Back,left,,,Tony Gallacher,"1,73m",344579,['Scotland'],€250k,,,20,"Jul 23, 1999",Without Club
Left-Back,left,,,Adam Lewis,"1,75m",347481,['England'],,,,20,"Nov 8, 1999",Morecambe FC
Left-Back,left,,,James Norris,"1,72m",618495,['England'],,,,17,"Apr 4, 2003",Liverpool FC U21
Right-Back,right,,"Jul 1, 2016",Trent Alexander-Arnold,"1,75m",314353,['England'],€99.00m,,: Ablöse -,21,"Oct 7, 1998",Liverpool FC
Right-Back,right,,"Jul 1, 2015",Nathaniel Clyne,"1,75m",85177,"['England', 'Grenada']",€8.00m,,Southampton FC,29,"Apr 5, 1991",Crystal Palace
Right-Back,right,,,Ki-Jana Hoever,"1,83m",485583,"['Netherlands', 'Suriname']",€3.60m,,,18,"Jan 18, 2002",AJ Auxerre
Right-Back,right,,"Jan 1, 2020",Neco Williams,"1,83m",503680,['Wales'],,,: Ablöse -,19,"Apr 13, 2001",Nottingham Forest
Defensive Midfield,right,,"Jul 1, 2018",Fabinho,"1,88m",225693,['Brazil'],€56.00m,,: Ablöse €45.00m,26,"Oct 23, 1993",Al-Ittihad Club
Defensive Midfield,right,,,Pedro Chirivella,"1,78m",242273,['Spain'],€650k,,,23,"May 23, 1997",FC Nantes
Central Midfield,right,,"Jul 22, 2016",Georginio Wijnaldum,"1,75m",49499,"['Netherlands', 'Suriname']",€40.00m,,Newcastle United,29,"Nov 11, 1990",Al-Ettifaq FC
Central Midfield,right,Suspended -  - cross-competition,"Jul 1, 2018",Naby Keïta,"1,72m",302215,['Guinea'],€33.50m,,: Ablöse €60.00m,25,"Feb 10, 1995",SV Werder Bremen
Central Midfield,right,,"Jul 1, 2011",Jordan Henderson,"1,82m",61651,['England'],€28.00m,,Sunderland AFC,30,"Jun 17, 1990",Ajax Amsterdam
Central Midfield,right,"No eligibility - until Jan 31, 2025 - UEFA Europa League - 8 matchdays","Aug 31, 2017",Alex Oxlade-Chamberlain,"1,80m",143424,['England'],€28.00m,,Arsenal FC,26,"Aug 15, 1993",Besiktas JK
Central Midfield,right,,"Jul 1, 2015",James Milner,"1,75m",3333,['England'],€6.50m,,: Ablöse free transfer,34,"Jan 4, 1986",Brighton & Hove Albion
Central Midfield,left,Broken foot - Return unknown,"Jul 1, 2021",Harvey Elliott,"1,70m",565822,['England'],€3.60m,,: Ablöse -,17,"Apr 4, 2003",Liverpool FC
Central Midfield,right,,"Jul 1, 2020",Curtis Jones,"1,85m",433188,['England'],€1.80m,,: Ablöse -,19,"Jan 30, 2001",Liverpool FC
Central Midfield,right,,,Herbie Kane,"1,75m",314253,['England'],€250k,,,21,"Nov 23, 1998",Huddersfield Town
Central Midfield,right,,,Elijah Dixon-Bonner,,433180,['England'],,,,19,"Jan 1, 2001",Queens Park Rangers
Central Midfield,right,,,Jake Cain,"1,76m",565420,['England'],,,,18,"Sep 2, 2001",Swindon Town
Central Midfield,right,,,Tom Hill,,655990,"['Wales', 'Ireland']",,,,17,"Oct 13, 2002",Liverpool FC U21
Right Midfield,left,,,Jack Bearne,"1,74m",565419,['England'],,,,18,"Sep 15, 2001",Hednesford Town
Attacking Midfield,left,,"Jul 13, 2018",Xherdan Shaqiri,"1,69m",86792,"['Switzerland', 'Kosovo']",€16.00m,,Stoke City,28,"Oct 10, 1991",FC Basel 1893
Attacking Midfield,both,,"Jul 1, 2014",Adam Lallana,"1,72m",43530,['England'],€9.50m,,Southampton FC,32,"May 10, 1988",Southampton FC
Attacking Midfield,right,,"Jan 1, 2017",Ben Woodburn,"1,74m",344015,"['Wales', 'England']",€4.50m,,: Ablöse -,20,"Oct 15, 1999",Salford City
Attacking Midfield,right,,,Isaac Christie-Davies,"1,88m",264660,"['Wales', 'England']",€250k,,,22,"Oct 18, 1997",Without Club
Attacking Midfield,right,,,Leighton Clarkson,,470606,['England'],,,,18,"Oct 19, 2001",Aberdeen FC
Left Winger,right,,"Jul 1, 2016",Sadio Mané,"1,74m",200512,['Senegal'],€120.00m,,Southampton FC,28,"Apr 10, 1992",Al-Nassr FC
Left Winger,right,,"Jan 1, 2020",Takumi Minamino,"1,72m",165793,['Japan'],€10.00m,,Red Bull Salzburg,25,"Jan 16, 1995",AS Monaco
Left Winger,right,,,Liam Millar,"1,81m",487417,"['Canada', 'England']",,,,20,"Sep 27, 1999",Hull City
Right Winger,left,,"Jul 1, 2017",Mohamed Salah,"1,75m",148455,['Egypt'],€120.00m,,AS Roma,28,"Jun 15, 1992",Liverpool FC
Right Winger,left,,"Jul 7, 2015",Sheyi Ojo,"1,79m",236510,"['England', 'Nigeria']",€1.60m,,: Ablöse -,23,"Jun 19, 1997",NK Maribor
Right Winger,left,,,Luis Longstaff,"1,67m",433182,['England'],,,,19,"Feb 24, 2001",Inverness Caledonian Thistle FC
Centre-Forward,right,,"Jul 1, 2015",Roberto Firmino,"1,81m",131789,['Brazil'],€72.00m,,TSG 1899 Hoffenheim,28,"Oct 2, 1991",Al-Ahli SFC
Centre-Forward,right,,"Jul 29, 2014",Divock Origi,"1,89m",148368,"['Belgium', 'Kenya']",€16.00m,,: Ablöse €12.63m,25,"Apr 18, 1995",Milan Futuro
Centre-Forward,right,,,Rhian Brewster,"1,80m",406560,"['England', 'Barbados']",€5.40m,,,20,"Apr 1, 2000",Sheffield United
Centre-Forward,right,,,Joe Hardy,"1,70m",382555,['England'],,,,21,"Sep 26, 1998",Bootle FC
Centre-Forward,,,,Layton Stewart,"1,80m",580801,['England'],,,,17,"Sep 3, 2002",Preston North End
