position,foot,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,"Jul 1, 2011",George Thorne,"1,88m",128910,['England'],,West Bromwich Albion Reserves,19,"Jan 4, 1993",St. Neots Town
Central Midfield,left,,Sam Mantom,"1,75m",141347,['England'],,,20,"Feb 20, 1992",Rushall Olympic
Attacking Midfield,both,"Aug 20, 2010",Somen Tchoyi,"1,90m",37058,['Cameroon'],€2.50m,: Ablöse €3.00m,29,"Mar 29, 1983",Sportfreunde Owingen/Billafingen
Attacking Midfield,right,"Aug 2, 2011",Zoltán Gera,"1,83m",18324,['Hungary'],€1.00m,Fulham FC,33,"Apr 22, 1979",Retired
Attacking Midfield,right,"Jan 9, 2012",Scott Allan,"1,75m",60904,['Scotland'],€500k,: Ablöse €480k,20,"Nov 28, 1991",Kelty Hearts FC
Left Winger,left,"Aug 13, 2009",Jerome Thomas,"1,77m",3560,"['England', 'Guyana']",€3.00m,: Ablöse free transfer,29,"Mar 23, 1983",Retired
Centre-Forward,right,"Aug 20, 2010",Peter Odemwingie,"1,81m",12516,"['Nigeria', 'Russia']",€5.50m,: Ablöse €3.00m,30,"Jul 15, 1981",Retired
Centre-Forward,both,"Aug 1, 2011",Shane Long,"1,80m",37304,['Ireland'],€4.50m,Reading FC,25,"Jan 22, 1987",Retired
Centre-Forward,left,"Jul 8, 2009",Simon Cox,"1,80m",37150,"['Ireland', 'England']",€2.00m,Swindon Town,25,"Apr 28, 1987",Retired
Centre-Forward,,"Aug 27, 2010",Marc-Antoine Fortuné,,5652,"['French Guiana', 'France']",€1.50m,Celtic FC,30,"Jul 2, 1981",Retired
Centre-Forward,right,"Jul 1, 2009",Chris Wood,"1,91m",108725,['New Zealand'],€1.00m,West Bromwich Albion U18,20,"Dec 7, 1991",Nottingham Forest
Centre-Forward,right,"Jul 1, 2007",Roman Bednar,"1,88m",26898,['Czech Republic'],€500k,Heart of Midlothian FC,29,"Mar 26, 1983",SK Hovorcovice
Centre-Forward,right,"Jul 1, 2013",Saido Berahino,"1,80m",128897,"['Burundi', 'England']",,West Bromwich Albion U21,18,"Aug 4, 1993",Rajasthan United
Centre-Forward,right,,Kemar Roofe,"1,78m",141350,"['Jamaica', 'England']",,,19,"Jan 6, 1993",Without Club
