position,foot,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Defensive Midfield,right,"Jul 1, 2009",Steven Nzonzi,"1,96m",73734,"['France', 'DR Congo']",€4.50m,: Ablöse €580k,23,"Dec 15, 1988",Sepahan FC
Defensive Midfield,right,"Aug 9, 2011",Radosav Petrovic,"1,93m",75296,['Serbia'],€2.00m,FK Partizan Belgrade,23,"Mar 8, 1989",APOEL Nicosia
Defensive Midfield,right,"Jul 1, 2010",Jason Lowe,"1,83m",117997,['England'],€1.50m,Blackburn Rovers U18,20,"Sep 2, 1991",Port Vale FC
Central Midfield,left,"Aug 27, 2004",Morten Gamst Pedersen,"1,83m",22741,['Norway'],€4.50m,Tromsø IL,30,"Sep 8, 1981",Retired
Central Midfield,both,"Aug 26, 2008",Vincenzo Grella,"1,83m",6021,"['Australia', 'Italy']",€500k,Torino FC,32,"Oct 5, 1979",Retired
Central Midfield,right,"Jan 28, 2010",Amine Linganzi,"1,86m",88596,"['Congo', 'France']",€250k,: Ablöse free transfer,22,"Nov 16, 1989",Retired
Right Midfield,right,"Jul 10, 2003",Brett Emerton,"1,85m",4367,['Australia'],€1.50m,: Ablöse €3.00m,33,"Feb 22, 1979",Retired
Left Midfield,left,"Jul 1, 2010",Josh Morris,"1,80m",121391,['England'],€500k,Blackburn Rovers U18,20,"Sep 30, 1991",Without Club
Attacking Midfield,right,"Jan 31, 2011",Mauro Formica,"1,79m",55870,"['Argentina', 'Italy']",€3.00m,CA Newell's Old Boys,24,"Apr 4, 1988",Retired
Attacking Midfield,right,"Jan 17, 2007",David Dunn,"1,78m",4243,['England'],€1.50m,: Ablöse €3.20m,32,"Dec 27, 1979",Retired
Attacking Midfield,right,"Aug 1, 2011",Bruno Ribeiro,"1,72m",76181,['Brazil'],€250k,Without Club,29,"Apr 1, 1983",Retired
Attacking Midfield,,,Robbie Cotton,"1,80m",134415,['England'],,,17,"Sep 15, 1994",Goole AFC
Left Winger,right,"Jul 1, 2009",Junior Hoilett,"1,74m",58993,"['Canada', 'Jamaica']",€9.00m,Blackburn Rovers Reserves,22,"Jun 5, 1990",Hibernian FC
Right Winger,left,"Aug 23, 2011",Simon Vukcevic,"1,80m",27239,['Montenegro'],€2.50m,Sporting CP,26,"Jan 29, 1986",Retired
Right Winger,left,"Jan 1, 2011",Rubén Rochina,"1,82m",67548,['Spain'],€1.00m,FC Barcelona B,21,"Mar 23, 1991",Without Club
Centre-Forward,,"Aug 31, 2011",Yakubu Aiyegbeni,"1,83m",8559,['Nigeria'],€7.50m,: Ablöse €1.70m,29,"Nov 22, 1982",Retired
Centre-Forward,right,"Jan 20, 2012",Anthony Modeste,"1,88m",50512,"['France', 'Martinique']",€3.50m,: Ablöse ?,24,"Apr 14, 1988",Without Club
Centre-Forward,right,"Aug 3, 2011",David Goodwillie,"1,75m",37677,['Scotland'],€2.50m,: Ablöse €3.40m,23,"Mar 28, 1989",Glasgow United FC
Centre-Forward,right,"Sep 1, 2011",Jordan Slew,"1,91m",164785,"['England', 'Jamaica']",€1.00m,Sheffield United,19,"Sep 7, 1992",Morecambe FC
Centre-Forward,left,"Jan 12, 2009",Nick Blackman,"1,88m",67369,"['Barbados', 'England']",€500k,Macclesfield Town FC,22,"Nov 11, 1989",Without Club
Centre-Forward,right,"Jul 3, 2006",Jason Roberts,"1,85m",3666,"['Grenada', 'England']",€250k,Wigan Athletic,34,"Jan 25, 1978",Retired
