position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Defensive Midfield,right,,"Jul 1, 2010",Jake Livermore,"1,80m",61832,['England'],€3.00m,Tottenham Hotspur Reserves,22,"Nov 14, 1989",Without Club
Defensive Midfield,,,,Kevin Stewart,"1,82m",200782,"['Jamaica', 'England']",,,18,"Sep 7, 1993",Retired
Central Midfield,right,,"Jul 1, 2008",Luka Modric,"1,72m",27992,['Croatia'],€39.00m,GNK Dinamo Zagreb,26,"Sep 9, 1985",Real Madrid
Central Midfield,right,,"Aug 18, 2010",Sandro,"1,88m",74590,"['Brazil', 'Portugal']",€11.50m,Sport Club Internacional,23,"Mar 15, 1989",Harborough Town
Central Midfield,right,,"Aug 31, 2011",Scott Parker,"1,80m",3785,['England'],€11.00m,: Ablöse €5.75m,31,"Oct 13, 1980",Retired
Central Midfield,right,,"Aug 1, 2005",Jermaine Jenas,"1,81m",3461,['England'],€6.50m,Newcastle United,29,"Feb 18, 1983",Retired
Central Midfield,right,,,Dean Parrett,"1,75m",103487,['England'],,,20,"Nov 16, 1991",Retired
Central Midfield,left,,"Jul 1, 2008",John Bostock,"1,88m",58097,"['Trinidad and Tobago', 'England']",,: Ablöse €2.00m,20,"Jan 15, 1992",Solihull Moors
Central Midfield,right,,,Massimo Luongo,"1,76m",181687,"['Australia', 'Italy']",,,19,"Sep 25, 1992",Ipswich Town
Central Midfield,left,,"Jul 1, 2010",Tom Carroll,"1,77m",121279,['England'],,Tottenham Hotspur U18,20,"May 28, 1992",Milton Keynes Dons
Central Midfield,right,,,Jake Nicholson,"1,83m",121293,['England'],,,19,"Jul 19, 1992",Retired
Right Midfield,right,,"Jul 31, 2008",David Bentley,"1,78m",3205,['England'],€4.50m,Blackburn Rovers,27,"Aug 27, 1984",Retired
Left Midfield,,,"Jan 18, 2011",Steven Pienaar,,4321,['South Africa'],€7.00m,: Ablöse €3.60m,30,"Mar 17, 1982",Retired
Attacking Midfield,,,"Aug 31, 2010",Rafael van der Vaart,,4192,"['Netherlands', 'Spain']",€24.50m,Real Madrid,29,"Feb 11, 1983",Retired
Attacking Midfield,both,,"Sep 1, 2009",Niko Kranjcar,"1,86m",16746,['Croatia'],€7.50m,: Ablöse €2.80m,27,"Aug 13, 1984",Retired
Attacking Midfield,left,,"Jul 1, 2013",Cristian Ceballos,"1,73m",166640,['Spain'],,Tottenham Hotspur U21,19,"Dec 3, 1992",Without Club
Attacking Midfield,right,Torn thigh muscle - Return unknown,"Jul 1, 2011",Alex Pritchard,"1,68m",200777,['England'],,Tottenham Hotspur U18,19,"May 3, 1993",Sivasspor
Left Winger,right,,"Mar 14, 2011",Simon Dawkins,"1,77m",57488,"['Jamaica', 'England']",€200k,Without Club,24,"Dec 1, 1987",Retired
Right Winger,left,,"Sep 19, 2020",Gareth Bale,"1,86m",39381,['Wales'],€40.00m,Real Madrid,22,"Jul 16, 1989",Retired
Right Winger,right,,"Jul 1, 2005",Aaron Lennon,"1,65m",14221,"['England', 'Ireland']",€16.00m,Leeds United,25,"Apr 16, 1987",Retired
Right Winger,left,Muscle injury - Return unknown,"Jan 16, 2012",Iago Falque,"1,74m",59340,['Spain'],€2.00m,: Ablöse €1.00m,22,"Jan 4, 1990",LD Alajuelense
Right Winger,left,,"Jul 1, 2011",Andros Townsend,"1,81m",61842,['England'],€500k,Tottenham Hotspur Reserves,20,"Jul 16, 1991",Antalyaspor
Second Striker,left,,"Jul 1, 2008",Giovani dos Santos,"1,75m",44674,"['Mexico', 'Spain']",€5.00m,FC Barcelona,23,"May 11, 1989",Retired
Centre-Forward,right,,"Aug 21, 2012",Emmanuel Adebayor,"1,92m",8883,"['Togo', 'Nigeria']",€25.00m,: Ablöse €6.40m,28,"Feb 26, 1984",Retired
Centre-Forward,right,,"Jan 6, 2009",Jermain Defoe,"1,71m",3875,"['England', 'St. Lucia']",€10.00m,: Ablöse €16.40m,29,"Oct 7, 1982",Retired
Centre-Forward,right,,"Aug 30, 2008",Roman Pavlyuchenko,"1,88m",15072,['Russia'],€8.50m,: Ablöse €17.40m,30,"Dec 15, 1981",Retired
Centre-Forward,right,,"Jul 27, 2009",Peter Crouch,"2,01m",4072,"['England', 'Ireland']",€6.50m,: Ablöse €10.50m,31,"Jan 30, 1981",Retired
Centre-Forward,left,,"Jan 31, 2012",Louis Saha,"1,82m",4015,"['France', 'Guadeloupe']",€1.25m,: Ablöse free transfer,33,"Aug 8, 1978",Retired
Centre-Forward,right,,"Jul 1, 2010",Harry Kane,"1,88m",132098,['England'],,Tottenham Hotspur U18,18,"Jul 28, 1993",Bayern Munich
Centre-Forward,,,"Jul 1, 2010",Cameron Lancaster,"1,83m",182660,['England'],,Tottenham Hotspur U18,19,"Nov 5, 1992",Lexington SC
