position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Left Winger,right,,"Feb 1, 2016",Adalberto Peñaranda,"1,86m",308801,"['Venezuela', 'Spain']",€2.00m,Udinese Calcio,22,"May 31, 1997",Atlético Bucaramanga
Right Winger,left,,"Jan 30, 2018",Dodi Lukébakio,"1,87m",303259,"['Belgium', 'DR Congo']",€18.00m,R Charleroi SC,21,"Sep 24, 1997",Sevilla FC
Centre-Forward,right,Knee surgery - Return unknown,"Jul 1, 2018",Gerard Deulofeu,"1,77m",129476,['Spain'],€25.00m,FC Barcelona,25,"Mar 13, 1994",Udinese Calcio
Centre-Forward,right,,"Aug 9, 2017",Andre Gray,"1,78m",120565,"['Jamaica', 'England']",€15.00m,: Ablöse €20.40m,28,"Jun 26, 1991",Plymouth Argyle
Centre-Forward,right,,"Jan 1, 2017",Cucho Hernández,"1,76m",459463,"['Colombia', 'Spain']",€10.00m,Deportivo Pereira,20,"Apr 20, 1999",Columbus Crew
Centre-Forward,right,,"Sep 22, 2012",Troy Deeney,"1,84m",65477,"['England', 'Jamaica']",€10.00m,,31,"Jun 29, 1988",Without Club
Centre-Forward,right,,"Jul 1, 2016",Isaac Success,"1,82m",295331,['Nigeria'],€5.00m,Granada CF,23,"Jan 7, 1996",Al-Wasl FC
Centre-Forward,right,,"Aug 29, 2016",Stefano Okaka,"1,86m",35249,"['Italy', 'Nigeria']",€5.00m,: Ablöse €6.00m,29,"Aug 9, 1989",Without Club
Centre-Forward,right,,"Sep 1, 2015",Mamadou Obbi Oulare,"1,96m",314959,"['Belgium', 'Guinea']",€1.80m,Club Brugge KV,23,"Jan 8, 1996",K Lierse SK
Centre-Forward,right,,"Jul 1, 2016",Jerome Sinclair,"1,81m",236513,['England'],€1.50m,: Ablöse free transfer,22,"Sep 20, 1996",Retired
Centre-Forward,left,,"Jan 8, 2019",Filip Stuparevic,"1,84m",442337,['Serbia'],€1.20m,FK Vozdovac,18,"Aug 30, 2000",Greenock Morton FC
