position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Defensive Midfield,right,,"Aug 25, 2016",Edimilson Fernandes,"1,87m",247555,"['Switzerland', 'Portugal']",€8.00m,: Ablöse €6.40m,23,"Apr 15, 1996",Stade Brestois 29
Defensive Midfield,left,,"Aug 9, 2018",Carlos Sánchez,"1,82m",51226,['Colombia'],€1.50m,: Ablöse free transfer,33,"Feb 6, 1986",CA Barracas Central
Defensive Midfield,right,,"Jul 1, 2015",Josh Cullen,"1,75m",242606,"['Ireland', 'England']",€1.00m,: Ablöse -,23,"Apr 7, 1996",Burnley FC
Defensive Midfield,right,,"Jan 1, 2021",Conor Coventry,"1,77m",419025,"['Ireland', 'England']",,West Ham United U21,19,"Mar 25, 2000",Charlton Athletic
Central Midfield,left,,"Jul 9, 2018",Jack Wilshere,"1,72m",74223,['England'],€10.00m,Arsenal FC,27,"Jan 1, 1992",Retired
Central Midfield,right,,"Jul 1, 2015",Pedro Obiang,"1,86m",101213,"['Equatorial Guinea', 'Spain']",€7.00m,UC Sampdoria,27,"Mar 27, 1992",US Sassuolo
Central Midfield,right,,"Jan 1, 2005",Mark Noble,"1,80m",31835,"['England', 'Ireland']",€7.00m,: Ablöse -,32,"May 8, 1987",Retired
Central Midfield,left,,"Jul 1, 2014",Moses Makasi,"1,80m",242644,"['England', 'DR Congo']",,: Ablöse -,23,"Sep 22, 1995",Without Club
Central Midfield,left,,,Joe Powell,,354134,['England'],,,20,"Oct 30, 1998",Rotherham United
Attacking Midfield,right,,"Jul 1, 2016",Manuel Lanzini,"1,70m",135853,"['Argentina', 'Italy']",€20.00m,Al-Jazira Club,26,"Feb 15, 1993",CA River Plate
Attacking Midfield,right,,"Jan 1, 2019",Samir Nasri,"1,77m",18935,"['France', 'Algeria']",€5.00m,Disqualification,32,"Jun 26, 1987",Retired
Left Winger,right,,"Jul 15, 2018",Felipe Anderson,"1,75m",159372,['Brazil'],€40.00m,: Ablöse €38.00m,26,"Apr 15, 1993",Sociedade Esportiva Palmeiras
Left Winger,right,,"Aug 2, 2018",Xande Silva,"1,77m",258011,"['Portugal', 'Angola']",€1.00m,Vitória Guimarães SC,22,"Mar 16, 1997",Atlanta United FC
Left Winger,right,,,Nathan Holland,"1,76m",337321,"['England', 'Barbados']",,,21,"Jun 19, 1998",Without Club
Right Winger,left,,"Jul 11, 2018",Andriy Yarmolenko,"1,89m",69015,['Ukraine'],€20.00m,Borussia Dortmund,29,"Oct 23, 1989",Dynamo Kyiv
Right Winger,left,,"Jan 27, 2017",Robert Snodgrass,"1,82m",22614,['Scotland'],€7.00m,: Ablöse €12.00m,31,"Sep 7, 1987",Retired
Right Winger,left,,"Jul 1, 2018",Grady Diangana,"1,80m",342048,"['DR Congo', 'England']",€5.00m,West Ham United U21,21,"Apr 19, 1998",West Bromwich Albion
Centre-Forward,both,,"Jul 22, 2017",Marko Arnautovic,"1,90m",41384,"['Austria', 'Serbia']",€35.00m,Stoke City,30,"Apr 19, 1989",Inter Milan
Centre-Forward,right,,"Sep 1, 2015",Michail Antonio,"1,80m",104124,"['Jamaica', 'England']",€15.00m,: Ablöse €9.50m,29,"Mar 28, 1990",West Ham United
Centre-Forward,right,,"Jul 24, 2017",Chicharito,"1,75m",50935,['Mexico'],€12.00m,Bayer 04 Leverkusen,31,"Jun 1, 1988",Deportivo Guadalajara
Centre-Forward,left,,"Jul 1, 2013",Andy Carroll,"1,94m",48066,['England'],€8.00m,: Ablöse €17.50m,30,"Jan 6, 1989",FC Girondins Bordeaux
Centre-Forward,right,,"Jan 31, 2018",Jordan Hugill,"1,83m",291544,['England'],€6.00m,Preston North End,27,"Jun 4, 1992",Rotherham United
Centre-Forward,left,,"Aug 9, 2018",Lucas Pérez,"1,80m",73185,['Spain'],€4.00m,Arsenal FC,30,"Sep 10, 1988",Deportivo de La Coruña
