position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Defensive Midfield,right,,"Jul 5, 2016",Leroy Fer,"1,88m",63342,"['Netherlands', 'Curacao']",€8.00m,Queens Park Rangers,27,"Jan 5, 1990",Al-Nasr SC (UAE)
Defensive Midfield,right,,"Aug 24, 2012",Sung-yueng Ki,"1,89m",81796,"['Korea, South']",€7.00m,Celtic FC,28,"Jan 24, 1989",FC Seoul
Defensive Midfield,right,,"Jan 30, 2015",Jack Cork,"1,85m",40613,['England'],€5.00m,Southampton FC,28,"Jun 25, 1989",Burnley FC U21
Defensive Midfield,left,Team captain,"Jan 3, 2015",Matt Grimes,"1,78m",265471,['England'],€1.50m,: Ablöse €2.24m,21,"Jul 15, 1995",Swansea City
Central Midfield,left,,"Jan 17, 2017",Tom Carroll,"1,77m",121279,['England'],€6.00m,Tottenham Hotspur,25,"May 28, 1992",Milton Keynes Dons
Central Midfield,right,,"Jan 19, 2011",Leon Britton,"1,67m",40043,['England'],€1.00m,Sheffield United,34,"Sep 16, 1982",Retired
Central Midfield,right,,"Jan 31, 2014",Jay Fulton,"1,85m",171260,"['Scotland', 'England']",€500k,Falkirk FC,23,"Apr 1, 1994",Swansea City
Attacking Midfield,right,,"Jul 23, 2014",Gylfi Sigurdsson,"1,86m",90466,['Iceland'],€25.00m,Tottenham Hotspur,27,"Sep 8, 1989",Valur Reykjavík
Left Winger,right,,"Jul 24, 2014",Jefferson Montero,"1,70m",77932,['Ecuador'],€4.50m,: Ablöse €5.00m,27,"Sep 1, 1989",Academia Antonio Valencia
Left Winger,left,,"Sep 1, 2014",Modou Barrow,"1,76m",189070,"['The Gambia', 'Sweden']",€3.00m,Östersunds FK,24,"Oct 13, 1992",Abha Club
Left Winger,right,,"Aug 4, 2011",Wayne Routledge,"1,70m",14066,"['England', 'Jamaica']",€2.50m,Newcastle United,32,"Jan 7, 1985",Retired
Left Winger,right,,"Jul 1, 2013",Kenji Gorré,"1,78m",374889,"['Curacao', 'Netherlands']",€100k,Without Club,22,"Sep 29, 1994",Umm Salal SC
Right Winger,right,,"Jan 12, 2017",Luciano Narsingh,"1,75m",72462,"['Netherlands', 'Suriname']",€5.00m,: Ablöse €4.60m,26,"Sep 13, 1990",Nea Salamina Famagusta
Right Winger,right,,"Jan 1, 2009",Nathan Dyer,"1,65m",37011,"['England', 'Jamaica']",€3.50m,Southampton FC,29,"Nov 29, 1987",Retired
Right Winger,right,,"Jul 1, 2018",Daniel James,"1,71m",319301,"['Wales', 'England']",,: Ablöse -,19,"Nov 10, 1997",Leeds United
Centre-Forward,right,,"Aug 11, 2016",Borja Bastón,"1,86m",85324,['Spain'],€10.00m,: Ablöse €18.00m,24,"Aug 25, 1992",CF Pachuca
Centre-Forward,right,,"Jan 31, 2017",Jordan Ayew,"1,82m",108354,"['Ghana', 'France']",€7.50m,: Ablöse €5.80m,25,"Sep 11, 1991",Leicester City
Centre-Forward,right,,"Aug 5, 2016",Fernando Llorente,"1,95m",35564,['Spain'],€6.00m,Sevilla FC,32,"Feb 26, 1985",Retired
Centre-Forward,right,"No eligibility - until Dec 31, 2024 - AFC Champions League Elite - 6 matchdays","Jul 1, 2014",Bafétimbi Gomis,"1,84m",22388,"['France', 'Senegal']",€5.00m,: Ablöse free transfer,31,"Aug 6, 1985",Retired
Centre-Forward,both,,"Jul 2, 2014",Marvin Emnes,"1,80m",37787,"['Netherlands', 'Suriname']",€1.00m,Middlesbrough FC,29,"May 27, 1988",Without Club
Centre-Forward,right,,"Jul 13, 2015",Oli McBurnie,"1,88m",298477,"['Scotland', 'England']",€250k,Bradford City,21,"Jun 4, 1996",UD Las Palmas
