position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Right-Back,right,,,Andrew Eleftheriou,"1,72m",476532,"['England', 'Cyprus']",,,19,"Nov 8, 1997",Career break
Defensive Midfield,right,,"Jul 6, 2015",Étienne Capoue,"1,89m",63494,"['France', 'Guadeloupe']",€9.00m,Tottenham Hotspur,28,"Jul 11, 1988",Without Club
Defensive Midfield,right,,"Jan 30, 2016",Mario Suárez,"1,89m",37337,['Spain'],€6.00m,: Ablöse €5.30m,30,"Feb 24, 1987",Retired
Defensive Midfield,right,,"Jul 21, 2016",Brice Dja Djedje,"1,76m",93690,"[""Cote d'Ivoire"", 'France']",€3.00m,Olympique Marseille,26,"Dec 23, 1990",Without Club
Defensive Midfield,right,,"Jul 11, 2015",Valon Behrami,"1,84m",21905,"['Switzerland', 'Kosovo']",€2.50m,: Ablöse €3.50m,32,"Apr 19, 1985",Retired
Defensive Midfield,right,,"Jul 16, 2014",Juan Carlos Paredes,"1,78m",100507,['Ecuador'],€1.75m,Granada CF,29,"Jul 8, 1987",Cumbayá FC
Defensive Midfield,right,,"Sep 1, 2015",Adlène Guédioura,"1,78m",74768,"['Algeria', 'France']",€1.00m,Crystal Palace,31,"Nov 12, 1985",Retired
Central Midfield,both,,"Aug 19, 2016",Roberto Pereyra,"1,82m",112302,['Argentina'],€15.00m,: Ablöse €13.50m,26,"Jan 7, 1991",AEK Athens
Central Midfield,right,,"Jul 1, 2017",Tom Cleverley,"1,75m",73484,['England'],€8.00m,Everton FC,27,"Aug 12, 1989",Retired
Central Midfield,right,,"Feb 1, 2016",Abdoulaye Doucouré,"1,83m",127187,"['Mali', 'France']",€6.00m,Stade Rennais FC,24,"Jan 1, 1993",Everton FC
Central Midfield,right,Calf muscle tear - Return unknown,"Aug 29, 2016",Sven Kums,"1,76m",42735,['Belgium'],€5.00m,: Ablöse €9.00m,29,"Feb 26, 1988",KAA Gent
Central Midfield,right,,"Jan 23, 2015",Ben Watson,"1,78m",14081,['England'],€1.00m,Wigan Athletic,31,"Jul 9, 1985",Retired
Central Midfield,right,,,Carl Stewart,"1,75m",479945,['England'],,,20,"May 2, 1997",Northwood FC
Left Midfield,both,,"Jul 22, 2013",Ikechi Anya,"1,66m",107427,"['Scotland', 'Nigeria']",€4.00m,: Ablöse ?,29,"Jan 3, 1988",Retired
Left Midfield,right,,"Jul 16, 2016",Camilo Zúñiga,"1,72m",37941,['Colombia'],€1.50m,: Ablöse ?,31,"Dec 14, 1985",Retired
Left Winger,left,,"Aug 30, 2016",Kenedy,"1,80m",281404,['Brazil'],€7.00m,Chelsea FC,21,"Feb 8, 1996",Real Valladolid CF
Left Winger,left,,,Dion Pereira,"1,80m",499604,"['Antigua and Barbuda', 'England']",,,18,"Mar 25, 1999",Dagenham & Redbridge FC
Right Winger,left,,"Jul 27, 2015",Steven Berghuis,"1,82m",129554,['Netherlands'],€5.50m,AZ Alkmaar,25,"Dec 19, 1991",Ajax Amsterdam
Right Winger,right,,"Jan 18, 2016",Nordin Amrabat,"1,79m",55619,"['Morocco', 'Netherlands']",€4.50m,Málaga CF,30,"Mar 31, 1987",AEK Athens
Centre-Forward,right,,"Jan 26, 2017",M'Baye Niang,"1,88m",157501,"['Senegal', 'France']",€15.00m,AC Milan,22,"Dec 19, 1994",Wydad Casablanca
Centre-Forward,right,,"Sep 22, 2012",Troy Deeney,"1,84m",65477,"['England', 'Jamaica']",€11.00m,,29,"Jun 29, 1988",Without Club
Centre-Forward,right,,"Oct 24, 2014",Odion Ighalo,"1,81m",62121,"['Nigeria', 'Italy']",€7.00m,: Ablöse €8.00m,28,"Jun 16, 1989",Al-Wehda FC
Centre-Forward,right,,"Jul 1, 2015",Matej Vydra,"1,80m",101500,['Czech Republic'],€6.00m,Udinese Calcio,25,"May 1, 1992",FC Viktoria Plzen
Centre-Forward,right,,"Aug 29, 2016",Stefano Okaka,"1,86m",35249,"['Italy', 'Nigeria']",€6.00m,: Ablöse €6.00m,27,"Aug 9, 1989",Without Club
Centre-Forward,right,,"Jul 1, 2016",Isaac Success,"1,82m",295331,['Nigeria'],€4.00m,Granada CF,21,"Jan 7, 1996",Al-Wasl FC
Centre-Forward,right,,"Sep 1, 2015",Mamadou Obbi Oulare,"1,96m",314959,"['Belgium', 'Guinea']",€2.00m,Club Brugge KV,21,"Jan 8, 1996",K Lierse SK
Centre-Forward,right,,"Jan 25, 2017",Mauro Zárate,"1,75m",26456,"['Argentina', 'Chile']",€2.00m,: Ablöse €2.75m,30,"Mar 18, 1987",Without Club
Centre-Forward,right,,"Jul 1, 2016",Jerome Sinclair,"1,81m",236513,['England'],€1.50m,: Ablöse free transfer,20,"Sep 20, 1996",Retired
Centre-Forward,right,,"Jan 3, 2014",Mathias Ranégie,"1,96m",46477,['Sweden'],€400k,Udinese Calcio,33,"Jun 14, 1984",Retired
Centre-Forward,right,,,Michael Folivi,"1,80m",479939,"['England', 'Ghana']",,,19,"Feb 25, 1998",Chesham United
