position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Defensive Midfield,right,,"Jan 31, 2017",Luka Milivojevic,"1,86m",74300,['Serbia'],€10.00m,: Ablöse €15.10m,26,"Apr 7, 1991",Shabab Al-Ahli Club
Defensive Midfield,right,,"Aug 12, 2011",Mile Jedinak,"1,87m",28336,"['Australia', 'Croatia']",€4.50m,Genclerbirligi Ankara,32,"Aug 3, 1984",Retired
Defensive Midfield,right,,"Sep 8, 2016",Mathieu Flamini,"1,78m",17396,['France'],€2.00m,Without Club,33,"Mar 7, 1984",Retired
Defensive Midfield,right,,,Michael Phillips,"1,74m",378629,['England'],,,19,"Sep 22, 1997",Hemel Hempstead Town
Central Midfield,right,,"Jul 1, 2015",Yohan Cabaye,"1,73m",29434,['France'],€15.00m,: Ablöse €13.90m,31,"Jan 14, 1986",Retired
Central Midfield,both,,"Sep 1, 2014",James McArthur,"1,78m",41416,['Scotland'],€7.00m,Wigan Athletic,29,"Oct 7, 1987",Retired
Central Midfield,left,,"Jan 31, 2014",Jason Puncheon,"1,73m",47995,"['England', 'Jamaica']",€5.50m,Southampton FC,31,"Jun 18, 1986",Kissos Kissonergas
Central Midfield,left,,"Jan 31, 2014",Joe Ledley,"1,83m",34409,['Wales'],€3.50m,Celtic FC,30,"Jan 23, 1987",Retired
Central Midfield,right,,"Jan 29, 2015",Jordon Mutch,"1,84m",57207,['England'],€3.00m,: Ablöse €6.34m,25,"Dec 2, 1991",Gold Coast Knights
Central Midfield,left,,"Jan 1, 2014",Hiram Boateng,"1,82m",244125,"['England', 'Ghana']",€500k,Crystal Palace U18,21,"Jan 8, 1996",Mansfield Town
Central Midfield,,,,Noor Husin,"1,77m",320220,"['Afghanistan', 'England']",,,20,"Mar 3, 1997",Southend United
Central Midfield,right,,,Luke Dreher,"1,84m",432293,['England'],,,18,"Nov 27, 1998",AFC Croydon Athletic
Left Midfield,left,,"Jan 13, 2017",Jeffrey Schlupp,"1,78m",157506,"['Ghana', 'Germany']",€8.00m,Leicester City,24,"Dec 23, 1992",Crystal Palace
Attacking Midfield,both,,"Jul 1, 2011",Jonny Williams,"1,68m",170322,"['Wales', 'England']",€1.00m,: Ablöse -,23,"Oct 9, 1993",Gillingham FC
Left Winger,right,,"Aug 24, 2012",Yannick Bolasie,"1,85m",75471,"['DR Congo', 'England']",€20.00m,: Ablöse €630k,28,"May 24, 1989",Criciúma Esporte Clube
Left Winger,right,,"Feb 2, 2015",Wilfried Zaha,"1,80m",145988,"[""Cote d'Ivoire"", 'England']",€18.00m,Manchester United,24,"Nov 10, 1992",Olympique Lyon
Left Winger,left,,"Jan 27, 2019",Bakary Sako,"1,83m",46791,"['Mali', 'France']",€6.00m,West Bromwich Albion,29,"Apr 26, 1988",Retired
Left Winger,right,,"Jul 1, 2016",Sullay Kaikai,"1,82m",244130,"['Sierra Leone', 'England']",€250k,Crystal Palace U21,21,"Aug 26, 1995",Cambridge United
Left Winger,right,,"Feb 2, 2015",Keshi Anderson,"1,75m",353674,"['England', 'Nigeria']",€100k,Barton Rovers,22,"Apr 6, 1995",Birmingham City
Right Winger,left,,"Jul 1, 2016",Andros Townsend,"1,81m",61842,['England'],€12.00m,Newcastle United,25,"Jul 16, 1991",Antalyaspor
Right Winger,right,,"Feb 2, 2015",Chung-yong Lee,"1,80m",81801,"['Korea, South']",€1.50m,Bolton Wanderers,28,"Jul 2, 1988",Ulsan HD FC
Centre-Forward,right,,"Aug 20, 2016",Christian Benteke,"1,90m",50201,"['Belgium', 'DR Congo']",€28.00m,: Ablöse €31.20m,26,"Dec 3, 1990",D.C. United
Centre-Forward,right,,"Aug 30, 2016",Loïc Rémy,"1,85m",45121,"['France', 'Martinique']",€9.00m,Chelsea FC,30,"Jan 2, 1987",Retired
Centre-Forward,right,,"Aug 3, 2015",Connor Wickham,"1,89m",95435,"['England', 'Northern Ireland']",€6.00m,Sunderland AFC,24,"Mar 31, 1993",Without Club
Centre-Forward,right,,"Jul 25, 2014",Fraizer Campbell,"1,72m",42411,"['England', 'Jamaica']",€2.00m,: Ablöse €1.14m,29,"Sep 13, 1987",Retired
Centre-Forward,right,,"Sep 1, 2016",Jonathan Benteke,"1,86m",273773,"['Belgium', 'DR Congo']",€400k,Zulte Waregem,22,"Apr 28, 1995",FC Shamakhi
Centre-Forward,right,,"Jan 31, 2012",Kwesi Appiah,"1,80m",121223,"['Ghana', 'England']",€250k,Margate FC,26,"Aug 12, 1990",Boreham Wood FC
Centre-Forward,right,,"Mar 30, 2016",Freddie Ladapo,"1,83m",233998,"['England', 'Nigeria']",€100k,Margate FC,24,"Feb 1, 1993",Huddersfield Town
