position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Defensive Midfield,right,,"Jan 30, 2008",Glenn Whelan,"1,80m",12124,['Ireland'],€2.50m,: Ablöse €670k,33,"Jan 13, 1984",Retired
Central Midfield,right,,"Jul 25, 2016",Joe Allen,"1,70m",51452,['Wales'],€15.00m,: Ablöse €15.50m,27,"Mar 14, 1990",Swansea City
Central Midfield,left,,"Aug 31, 2012",Charlie Adam,"1,85m",28990,['Scotland'],€3.50m,: Ablöse €6.20m,31,"Dec 10, 1985",Retired
Attacking Midfield,left,,"Aug 11, 2015",Xherdan Shaqiri,"1,69m",86792,"['Switzerland', 'Kosovo']",€15.00m,: Ablöse €17.00m,25,"Oct 10, 1991",FC Basel 1893
Attacking Midfield,right,,"Jul 27, 2015",Ibrahim Afellay,"1,81m",15760,"['Netherlands', 'Morocco']",€3.00m,FC Barcelona,31,"Apr 2, 1986",Retired
Attacking Midfield,right,,"Jan 14, 2014",Stephen Ireland,"1,73m",34838,['Ireland'],€1.00m,: Ablöse free transfer,30,"Aug 22, 1986",Retired
Left Winger,right,,"Jul 25, 2016",Ramadan Sobhi,"1,83m",312017,['Egypt'],€5.00m,: Ablöse €5.00m,20,"Jan 23, 1997",Pyramids FC
Left Winger,right,,"Jul 1, 2018",Thibaud Verlinden,"1,74m",338673,"['Belgium', 'France']",,Stoke City U21,17,"Jul 9, 1999",Beerschot VA
Right Winger,right,,"Aug 18, 2010",Jonathan Walters,"1,83m",3306,"['Ireland', 'England']",€2.50m,Ipswich Town,33,"Sep 20, 1983",Retired
Second Striker,right,,"Jul 22, 2014",Bojan Krkic,"1,70m",44675,"['Spain', 'Serbia']",€5.00m,FC Barcelona,26,"Aug 28, 1990",Retired
Centre-Forward,right,,"Aug 31, 2016",Wilfried Bony,"1,83m",81808,"[""Cote d'Ivoire"", 'United Kingdom']",€18.00m,Manchester City,28,"Dec 10, 1988",Without Club
Centre-Forward,right,,"Jan 20, 2017",Saido Berahino,"1,80m",128897,"['Burundi', 'England']",€15.00m,West Bromwich Albion,23,"Aug 4, 1993",Rajasthan United
Centre-Forward,both,,"Sep 2, 2013",Marko Arnautovic,"1,90m",41384,"['Austria', 'Serbia']",€15.00m,SV Werder Bremen,28,"Apr 19, 1989",Inter Milan
Centre-Forward,right,,"Jul 1, 2014",Mame Diouf,"1,85m",62049,['Senegal'],€7.00m,: Ablöse free transfer,29,"Dec 16, 1987",Ankara Keciörengücü
Centre-Forward,right,,"Jul 1, 2015",Joselu,"1,91m",81999,"['Spain', 'Germany']",€3.50m,: Ablöse €8.00m,27,"Mar 27, 1990",Al-Gharafa SC
Centre-Forward,right,,"Aug 31, 2011",Peter Crouch,"2,01m",4072,"['England', 'Ireland']",€1.50m,Tottenham Hotspur,36,"Jan 30, 1981",Retired
Centre-Forward,right,ankle sprain - Return unknown,,Julien Ngoy,"1,85m",286005,"['Belgium', 'DR Congo']",,,19,"Nov 2, 1997",KV Mechelen
