position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Attacking Midfield,left,"No eligibility - until Dec 31, 2024 - UEFA Conference League","Jul 1, 2021",Cole Palmer,"1,85m",568177,['England'],€6.00m,,Manchester City U23,20,"May 6, 2002",Chelsea FC
Attacking Midfield,left,,"Jul 1, 2023",James McAtee,"1,80m",583199,['England'],€3.00m,,Manchester City U21,19,"Oct 18, 2002",Manchester City
Left Winger,right,,"Jul 14, 2015",Raheem Sterling,"1,70m",134425,"['England', 'Jamaica']",€70.00m,,: Ablöse €63.70m,27,"Dec 8, 1994",Arsenal FC
Left Winger,right,,"Aug 5, 2021",Jack Grealish,"1,80m",203460,"['England', 'Ireland']",€70.00m,,: Ablöse €117.50m,26,"Sep 10, 1995",Manchester City
Left Winger,right,,,Samuel Edozie,"1,81m",680806,"['England', 'Nigeria']",€800k,,,19,"Jan 28, 2003",RSC Anderlecht
Right Winger,left,,"Jul 1, 2017",Phil Foden,"1,71m",406635,['England'],€90.00m,,Manchester City U18,22,"May 28, 2000",Manchester City
Right Winger,right,"Hamstring injury - Return expected on Dec 2, 2024","Aug 4, 2020",Ferran Torres,"1,84m",398184,['Spain'],€45.00m,,Valencia CF,22,"Feb 29, 2000",FC Barcelona
Right Winger,left,,"Jul 10, 2018",Riyad Mahrez,"1,79m",171424,"['Algeria', 'France']",€35.00m,,Leicester City,31,"Feb 21, 1991",Al-Ahli SFC
Right Winger,left,Muscle injury - Return unknown,,Kayky,"1,72m",668265,['Brazil'],€14.00m,,,19,"Jun 11, 2003",Sparta Rotterdam
Right Winger,left,Broken leg - Return unknown,"Jul 1, 2023",Oscar Bobb,"1,75m",661207,"['Norway', 'The Gambia']",,,Manchester City U21,18,"Jul 12, 2003",Manchester City
Right Winger,left,,,Ben Knight,"1,70m",568007,['England'],,,,20,"Jun 14, 2002",Real Murcia CF
Centre-Forward,right,,"Jan 1, 2017",Gabriel Jesus,"1,75m",363205,['Brazil'],€50.00m,,Sociedade Esportiva Palmeiras,25,"Apr 3, 1997",Arsenal FC
Centre-Forward,right,,,Liam Delap,"1,86m",610849,"['England', 'Ireland']",€1.50m,,,19,"Feb 8, 2003",Ipswich Town
