position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Centre-Back,,,,Lewis Brunt,"1,87m",533657,['England'],,,,21,"Nov 6, 2000",Wrexham AFC
Centre-Back,right,,"Jul 1, 2023",Ben Nelson,"1,93m",714458,"['England', 'Scotland']",,,Leicester City U21,18,"Mar 18, 2004",Oxford United
Left-Back,left,,"Jul 1, 2020",Luke Thomas,"1,81m",505194,['England'],€12.00m,,Leicester City U21,21,"Jun 10, 2001",Leicester City
Left-Back,left,Knee surgery - Return unknown,"Jul 15, 2021",Ryan Bertrand,"1,79m",40611,['England'],€3.00m,,Southampton FC,32,"Aug 5, 1989",Retired
Right-Back,right,,"Sep 3, 2020",Timothy Castagne,"1,85m",262226,['Belgium'],€28.00m,,Atalanta BC,26,"Dec 5, 1995",Fulham FC
Right-Back,both,,"Jul 1, 2019",James Justin,"1,83m",413220,"['England', 'St. Lucia']",€25.00m,,Luton Town,24,"Feb 23, 1998",Leicester City
Right-Back,right,,"Jul 1, 2018",Ricardo Pereira,"1,75m",215876,"['Portugal', 'Cape Verde']",€20.00m,,FC Porto,28,"Oct 6, 1993",Leicester City
Right-Back,right,,,Vontae Daley-Campbell,"1,83m",530732,"['England', 'Jamaica']",€200k,,,21,"Apr 2, 2001",Chesterfield FC
Defensive Midfield,right,,"Jan 3, 2017",Wilfred Ndidi,"1,83m",274839,"['Nigeria', 'England']",€60.00m,,KRC Genk,25,"Dec 16, 1996",Leicester City
Defensive Midfield,right,,"Jul 2, 2021",Boubakary Soumaré,"1,88m",344605,"['France', 'Senegal']",€25.00m,"Returned after loan spell with Sevilla FC; date: Jun 30, 2024; fee: End of loan",LOSC Lille,23,"Feb 27, 1999",Leicester City
Defensive Midfield,right,,"Jan 1, 2018",Hamza Choudhury,"1,78m",341501,"['England', 'Bangladesh']",€4.00m,,Leicester City U21,24,"Oct 1, 1997",Leicester City
Defensive Midfield,right,,"Jul 3, 2016",Nampalys Mendy,"1,68m",111051,"['Senegal', 'France']",€4.00m,,OGC Nice,30,"Jun 23, 1992",RC Lens
Defensive Midfield,right,,,Sammy Braybrooke,,840640,['England'],,,,18,"Mar 12, 2004",Dundee FC
Central Midfield,right,,"Jul 8, 2019",Youri Tielemans,"1,77m",249565,"['Belgium', 'DR Congo']",€55.00m,,: Ablöse €45.00m,25,"May 7, 1997",Aston Villa
Central Midfield,right,,"Aug 8, 2019",Dennis Praet,"1,81m",129588,['Belgium'],€13.00m,,UC Sampdoria,28,"May 14, 1994",Royal Antwerp FC
Central Midfield,left,,"Jul 1, 2021",Kiernan Dewsbury-Hall,"1,78m",475188,['England'],€8.00m,,Leicester City U21,23,"Sep 6, 1998",Chelsea FC
Central Midfield,,,,Oliver Ewing,,583953,"['Wales', 'England']",,,,19,"Jan 3, 2003",Leicester City U21
Right Midfield,right,,"Jul 1, 2014",Marc Albrighton,"1,75m",61560,['England'],€2.50m,,: Ablöse free transfer,32,"Nov 18, 1989",Retired
Attacking Midfield,right,,"Jul 1, 2018",James Maddison,"1,75m",294057,['England'],€50.00m,,: Ablöse €25.00m,25,"Nov 23, 1996",Tottenham Hotspur
Attacking Midfield,right,,,Will Alves,,867711,"['England', 'Portugal']",,,,17,"May 4, 2005",Leicester City U21
Left Winger,right,,"Jul 1, 2018",Harvey Barnes,"1,82m",398065,"['England', 'Scotland']",€32.00m,,Leicester City U21,24,"Dec 9, 1997",Newcastle United
Left Winger,right,,"Jul 4, 2019",Ayoze Pérez,"1,78m",246968,['Spain'],€10.00m,,Newcastle United,28,"Jul 29, 1993",Villarreal CF
Right Winger,right,,"Jul 1, 2023",Kasey McAteer,"1,77m",621193,"['Ireland', 'England']",€300k,,Leicester City U21,20,"Nov 22, 2001",Leicester City
Right Winger,right,,"Jul 1, 2023",Wanya Marçal,"1,81m",670988,"['Portugal', 'Angola']",,,Leicester City U21,19,"Oct 19, 2002",De Graafschap Doetinchem
Second Striker,right,,"Aug 31, 2021",Ademola Lookman,"1,74m",406040,"['Nigeria', 'England']",€10.00m,,RB Leipzig,24,"Oct 20, 1997",Atalanta BC
Centre-Forward,left,,"Aug 3, 2017",Kelechi Iheanacho,"1,85m",295330,['Nigeria'],€20.00m,,Manchester City,25,"Oct 3, 1996",Sevilla FC
Centre-Forward,right,,"Jul 1, 2021",Patson Daka,"1,83m",365172,['Zambia'],€20.00m,,Red Bull Salzburg,23,"Oct 9, 1998",Leicester City
Centre-Forward,right,Team captain,"Jul 1, 2012",Jamie Vardy,"1,79m",197838,['England'],€5.00m,,Fleetwood Town,35,"Jan 11, 1987",Leicester City
