position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Jul 23, 2019",Joelinton,"1,86m",333241,['Brazil'],€20.00m,TSG 1899 Hoffenheim,25,"Aug 14, 1996",Newcastle United
Central Midfield,right,,"Jan 1, 2019",Sean Longstaff,"1,87m",346707,['England'],€13.00m,Newcastle United U23,24,"Oct 30, 1997",Newcastle United
Central Midfield,right,,"Jan 12, 2016",Jonjo Shelvey,"1,84m",71292,"['England', 'Ireland']",€10.00m,: Ablöse €16.00m,30,"Feb 27, 1992",Eyüpspor
Central Midfield,right,,"Aug 24, 2020",Jeff Hendrick,"1,85m",148262,['Ireland'],€5.00m,: Ablöse free transfer,30,"Jan 31, 1992",Without Club
Central Midfield,right,,"Jul 1, 2019",Matty Longstaff,"1,71m",484387,['England'],€1.80m,Newcastle United U23,22,"Mar 21, 2000",Toronto FC
Central Midfield,right,,"Jul 1, 2022",Elliot Anderson,"1,79m",567576,"['England', 'Scotland']",€200k,Newcastle United U21,19,"Nov 6, 2002",Nottingham Forest
Central Midfield,right,,,Lucas De Bolle,,626291,"['Scotland', 'Belgium']",,,19,"Oct 22, 2002",South Shields FC
Right Midfield,left,,"Jul 1, 2016",Matt Ritchie,"1,73m",92469,"['Scotland', 'England']",€1.80m,AFC Bournemouth,32,"Sep 10, 1989",Portsmouth FC
Attacking Midfield,left,,"Jul 1, 2023",Joe White,"1,86m",614811,['England'],,Newcastle United U21,19,"Oct 1, 2002",Milton Keynes Dons
Left Winger,right,,"Aug 2, 2019",Allan Saint-Maximin,"1,73m",272642,"['France', 'Guadeloupe']",€32.00m,OGC Nice,25,"Mar 12, 1997",Fenerbahce
Left Winger,right,,"Sep 7, 2020",Ryan Fraser,"1,63m",146795,['Scotland'],€10.00m,AFC Bournemouth,28,"Feb 24, 1994",Southampton FC
Right Winger,left,,"Jan 31, 2019",Miguel Almirón,"1,74m",272999,['Paraguay'],€16.00m,Atlanta United FC,28,"Feb 10, 1994",Newcastle United
Right Winger,right,,"Jul 19, 2017",Jacob Murphy,"1,79m",199527,"['England', 'Ireland']",€5.00m,: Ablöse €11.30m,27,"Feb 24, 1995",Newcastle United
Centre-Forward,right,Back injury - Return unknown,"Sep 7, 2020",Callum Wilson,"1,80m",123682,['England'],€18.00m,AFC Bournemouth,30,"Feb 27, 1992",Newcastle United
Centre-Forward,right,,"Jan 13, 2022",Chris Wood,"1,91m",108725,['New Zealand'],€10.00m,: Ablöse €30.00m,30,"Dec 7, 1991",Nottingham Forest
Centre-Forward,right,,"Jul 1, 2016",Dwight Gayle,"1,74m",196522,"['England', 'Jamaica']",€1.50m,Crystal Palace,32,"Oct 17, 1989",Hibernian FC
