position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Jul 1, 2021",Carney Chukwuemeka,"1,87m",659459,"['England', 'Nigeria']",€6.00m,,: Ablöse -,18,"Oct 20, 2003",Chelsea FC
Central Midfield,right,,"Jan 1, 2022",Tim Iroegbunam,"1,83m",696589,"['England', 'Nigeria']",€2.50m,,: Ablöse -,19,"Jun 30, 2003",Everton FC
Central Midfield,left,,"Jan 26, 2017",Conor Hourihane,"1,81m",61653,['Ireland'],€1.80m,,Barnsley FC,31,"Feb 2, 1991",Barnsley FC
Attacking Midfield,right,,"Jul 1, 2021",Emiliano Buendía,"1,72m",321247,"['Argentina', 'Spain']",€32.00m,,: Ablöse €38.40m,25,"Dec 25, 1996",Aston Villa
Attacking Midfield,right,,"Jul 1, 2020",Jacob Ramsey,"1,80m",503749,['England'],€25.00m,,: Ablöse -,21,"May 28, 2001",Aston Villa
Attacking Midfield,right,,"Jul 1, 2022",Philippe Coutinho,"1,72m",80444,"['Brazil', 'Portugal']",€20.00m,,FC Barcelona,30,"Jun 12, 1992",Clube de Regatas Vasco da Gama
Attacking Midfield,right,,,Aaron Ramsey,"1,81m",646658,['England'],€1.00m,,,19,"Jan 21, 2003",Burnley FC
Attacking Midfield,left,,,Tommi O'Reilly,"1,70m",818237,['England'],,,,18,"Dec 15, 2003",Shrewsbury Town
Left Winger,right,,"Jul 24, 2019",Mahmoud Trezeguet,"1,80m",234189,['Egypt'],€10.00m,,Kasimpasa,27,"Oct 1, 1994",Al-Rayyan SC
Left Winger,right,,"Jul 19, 2024",Jaden Philogene,"1,81m",665390,"['England', 'Dominica']",€3.00m,"Joined from Hull City; date: Jul 19, 2024; fee: €16.00m",Hull City,20,"Feb 8, 2002",Aston Villa
Right Winger,left,,"Aug 4, 2021",Leon Bailey,"1,78m",387626,['Jamaica'],€25.00m,,Bayer 04 Leverkusen,24,"Aug 9, 1997",Aston Villa
Right Winger,left,,"Sep 19, 2020",Bertrand Traoré,"1,81m",131996,['Burkina Faso'],€16.00m,,: Ablöse €18.40m,26,"Sep 6, 1995",Ajax Amsterdam
Right Winger,right,,"Jul 1, 2019",Anwar El Ghazi,"1,89m",183720,"['Netherlands', 'Morocco']",€9.00m,,LOSC Lille,27,"May 3, 1995",Cardiff City
Centre-Forward,right,,"Sep 9, 2020",Ollie Watkins,"1,80m",324358,['England'],€35.00m,,Brentford FC,26,"Dec 30, 1995",Aston Villa
Centre-Forward,right,,"Aug 4, 2021",Danny Ings,"1,77m",134294,['England'],€20.00m,,Southampton FC,29,"Jul 23, 1992",West Ham United
Centre-Forward,right,,"Jul 1, 2019",Wesley Moraes,"1,91m",381362,['Brazil'],€6.00m,,Club Brugge KV,25,"Nov 24, 1996",Fatih Karagümrük
Centre-Forward,right,,"Jul 11, 2024",Cameron Archer,"1,75m",533662,"['England', 'Jamaica']",€6.00m,"Joined from Sheffield United; date: Jul 11, 2024; fee: €16.65m",Sheffield United,20,"Dec 9, 2001",Southampton FC
Centre-Forward,left,,"Jul 1, 2017",Keinan Davis,"1,89m",412660,['England'],€2.50m,,: Ablöse -,24,"Feb 13, 1998",Udinese Calcio
Centre-Forward,right,,,Caleb Chukwuemeka,"1,90m",742746,"['England', 'Nigeria']",€200k,,,20,"Jan 25, 2002",AC Bellinzona
