position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Left-Back,left,"Aug 4, 2003",Gaël Clichy,"1,76m",7449,"['France', 'Martinique']",: Ablöse €375k,18,"Jul 26, 1985",Retired
Right-Back,both,"Jul 1, 2000",Laurén,"1,82m",3189,"['Cameroon', 'Equatorial Guinea']",RCD Mallorca,27,"Jan 19, 1977",Retired
Right-Back,right,"Jan 1, 2003",Justin Hoyte,"1,78m",7335,"['Trinidad and Tobago', 'England']",Arsenal FC U18,19,"Nov 20, 1984",Miami Beach CF
Right-Back,right,"Jul 1, 2003",Frank Simek,"1,83m",31313,"['United States', 'Poland']",Arsenal FC U18,19,"Oct 13, 1984",Retired
Defensive Midfield,right,"Aug 14, 1996",Patrick Vieira,"1,92m",3183,"['France', 'Senegal']",: Ablöse €5.35m,28,"Jun 23, 1976",Retired
Defensive Midfield,right,"Jul 26, 2002",Gilberto Silva,"1,85m",3194,['Brazil'],Clube Atlético Mineiro,27,"Oct 7, 1976",Retired
Defensive Midfield,right,"Jul 11, 2001",Ólafur Ingi Skúlason,"1,83m",9410,['Iceland'],Fylkir Reykjavík,21,"Apr 1, 1983",Retired
Central Midfield,right,"Mar 6, 1991",Ray Parlour,"1,78m",3208,['England'],Arsenal FC U18,31,"Mar 7, 1973",Retired
Central Midfield,left,"Jan 1, 2002",Edú Gaspar,"1,89m",3192,"['Brazil', 'Portugal']",Sport Club Corinthians Paulista,26,"May 15, 1978",Retired
Central Midfield,right,,John Spicer,"1,80m",25385,['England'],,20,"Sep 13, 1983",Retired
Central Midfield,right,"Jul 1, 2004",Cesc Fàbregas,"1,79m",8806,['Spain'],Arsenal FC U18,17,"May 4, 1987",Retired
Right Midfield,,"Sep 1, 1998",Freddie Ljungberg,,3134,['Sweden'],Halmstads BK,27,"Apr 16, 1977",Retired
Right Midfield,right,"Jul 1, 2003",David Bentley,"1,78m",3205,['England'],Arsenal FC U18,19,"Aug 27, 1984",Retired
Left Midfield,right,"Jul 1, 2000",Robert Pirès,"1,87m",3185,"['France', 'Portugal']",: Ablöse €9.80m,30,"Oct 29, 1973",Retired
Left Winger,right,"Jul 1, 2004",Quincy Owusu-Abeyie,"1,82m",14551,"['Ghana', 'Netherlands']",Arsenal FC U18,18,"Apr 15, 1986",SV Robinhood Amsterdam
Left Winger,left,,Jerome Thomas,"1,77m",3560,"['England', 'Guyana']",,21,"Mar 23, 1983",Retired
Left Winger,left,,Ryan Smith,"1,74m",14552,"['England', 'United States']",,17,"Nov 10, 1986",Without Club
Right Winger,left,"Jan 1, 2004",José Antonio Reyes,"1,76m",7717,['Spain'],Sevilla FC,20,"Sep 1, 1983",---
Second Striker,right,"Jul 1, 1995",Dennis Bergkamp,"1,83m",3187,['Netherlands'],: Ablöse €11.25m,35,"May 10, 1969",Retired
Second Striker,right,"Aug 26, 2000",Sylvain Wiltord,"1,74m",3188,"['France', 'Guadeloupe']",: Ablöse €17.50m,30,"May 10, 1974",Retired
Centre-Forward,right,"Jul 1, 2001",Francis Jeffers,"1,78m",3186,['England'],: Ablöse €15.30m,23,"Jan 25, 1981",Retired
Centre-Forward,both,"Jan 6, 2012",Thierry Henry,"1,88m",3207,"['France', 'Guadeloupe']",New York Red Bulls,26,"Aug 17, 1977",Retired
Centre-Forward,right,"Jan 1, 1999",Nwankwo Kanu,"1,97m",3133,['Nigeria'],: Ablöse €6.25m,27,"Aug 1, 1976",Retired
Centre-Forward,right,"Jul 1, 2001",Jérémie Aliadière,"1,83m",3266,"['France', 'Algeria']",Arsenal FC U18,21,"Mar 30, 1983",Retired
Centre-Forward,right,"Aug 1, 2003",Michal Papadopulos,"1,83m",9329,"['Czech Republic', 'Greece']",FC Banik Ostrava,19,"Apr 14, 1985",Retired
