position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Attacking Midfield,right,,"Aug 30, 2022",Anass Zaroury,"1,76m",491296,"['Morocco', 'Belgium']",€9.00m,,R Charleroi SC,23,"Nov 7, 2000",RC Lens
Attacking Midfield,right,,"Jul 1, 2022",Scott Twine,"1,74m",433818,['England'],€3.00m,,Milton Keynes Dons,24,"Jul 14, 1999",Bristol City
Left Winger,right,,"Jul 1, 2024",Mike Trésor,"1,72m",381963,"['Belgium', 'Burundi']",€12.00m,"Joined from KRC Genk; date: Jul 1, 2024; fee: €18.00m",KRC Genk,25,"May 28, 1999",Burnley FC
Left Winger,right,,"Jul 27, 2023",Jacob Bruun Larsen,"1,83m",293281,['Denmark'],€8.00m,,TSG 1899 Hoffenheim,25,"Sep 19, 1998",TSG 1899 Hoffenheim
Left Winger,right,,"Aug 19, 2022",Darko Churlinov,"1,80m",386786,['North Macedonia'],€1.50m,,VfB Stuttgart,23,"Jul 11, 2000",Jagiellonia Bialystok
Left Winger,left,,"Jul 1, 2022",Dara Costelloe,"1,75m",614700,['Ireland'],€325k,,: Ablöse -,21,"Dec 11, 2002",Accrington Stanley
Right Winger,right,Thigh problems - Return unknown,"Aug 12, 2023",Wilson Odobert,"1,82m",743498,"['France', 'Martinique']",€10.00m,,ESTAC Troyes,19,"Nov 28, 2004",Tottenham Hotspur
Right Winger,right,,"Jul 25, 2023",Luca Koleosho,"1,75m",745461,"['Italy', 'United States']",€7.00m,,RCD Espanyol B,19,"Sep 15, 2004",Burnley FC
Right Winger,left,,"Aug 4, 2022",Benson Manuel,"1,66m",322702,"['Angola', 'Belgium']",€5.00m,,Royal Antwerp FC,27,"Mar 28, 1997",Burnley FC
Right Winger,right,Hamstring injury - Return unknown,"Jul 21, 2023",Nathan Redmond,"1,73m",129078,"['England', 'Jamaica']",€5.00m,,Besiktas JK,30,"Mar 6, 1994",Burnley FC
Right Winger,left,,"Jul 19, 2016",Jóhann Berg Gudmundsson,"1,86m",89231,['Iceland'],€1.00m,,Charlton Athletic,33,"Oct 27, 1990",Al-Orobah FC
Right Winger,left,,"Jul 1, 2024",Enock Agyei,"1,72m",724041,"['Belgium', 'Ghana']",€800k,"Internal transfer: Burnley FC U21; date: Jul 1, 2024",Burnley FC U21,19,"Jan 13, 2005",Burnley FC
Centre-Forward,right,,"Jan 25, 2023",Lyle Foster,"1,85m",467623,['South Africa'],€13.00m,,KVC Westerlo,23,"Sep 3, 2000",Burnley FC
Centre-Forward,right,,"Jan 13, 2024",David Datro Fofana,"1,80m",787232,"[""Cote d'Ivoire""]",€12.00m,,Chelsea FC,21,"Dec 22, 2002",Göztepe
Centre-Forward,both,,"Jul 19, 2023",Zeki Amdouni,"1,85m",548729,"['Switzerland', 'Türkiye']",€12.00m,,FC Basel 1893,23,"Dec 4, 2000",SL Benfica
Centre-Forward,right,,"Jul 1, 2023",Michael Obafemi,"1,70m",444208,"['Ireland', 'Nigeria']",€2.20m,,Swansea City,23,"Jul 6, 2000",Plymouth Argyle
Centre-Forward,right,,"Jul 9, 2019",Jay Rodríguez,"1,85m",53360,"['England', 'Spain']",€1.00m,,West Bromwich Albion,34,"Jul 29, 1989",Burnley FC
