position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Sep 1, 2023",Matheus Nunes,"1,83m",601883,"['Portugal', 'Brazil']",€50.00m,Wolverhampton Wanderers,25,"Aug 27, 1998",Manchester City
Central Midfield,right,,"Jul 1, 2023",Mateo Kovacic,"1,77m",51471,['Croatia'],€30.00m,Chelsea FC,30,"May 6, 1994",Manchester City
Attacking Midfield,left,"No eligibility - until Dec 31, 2024 - UEFA Conference League","Jul 1, 2021",Cole Palmer,"1,85m",568177,['England'],€80.00m,Manchester City U23,22,"May 6, 2002",Chelsea FC
Attacking Midfield,left,,"Jul 1, 2017",Bernardo Silva,"1,73m",241641,['Portugal'],€70.00m,: Ablöse €50.00m,29,"Aug 10, 1994",Manchester City
Attacking Midfield,right,,"Aug 30, 2015",Kevin De Bruyne,"1,81m",88755,['Belgium'],€50.00m,VfL Wolfsburg,33,"Jun 28, 1991",Manchester City
Attacking Midfield,left,,"Jul 1, 2023",James McAtee,"1,80m",583199,['England'],€12.00m,Manchester City U21,21,"Oct 18, 2002",Manchester City
Left Winger,right,,"Aug 24, 2023",Jérémy Doku,"1,73m",486049,"['Belgium', 'Ghana']",€65.00m,Stade Rennais FC,22,"May 27, 2002",Manchester City
Left Winger,right,,"Aug 5, 2021",Jack Grealish,"1,80m",203460,"['England', 'Ireland']",€60.00m,: Ablöse €117.50m,28,"Sep 10, 1995",Manchester City
Left Winger,right,,,Micah Hamilton,"1,77m",652797,"['England', 'Jamaica']",€2.00m,,20,"Nov 13, 2003",Middlesbrough FC
Right Winger,left,,"Jul 1, 2017",Phil Foden,"1,71m",406635,['England'],€150.00m,Manchester City U18,24,"May 28, 2000",Manchester City
Right Winger,left,Broken leg - Return unknown,"Jul 1, 2023",Oscar Bobb,"1,75m",661207,"['Norway', 'The Gambia']",€25.00m,Manchester City U21,20,"Jul 12, 2003",Manchester City
Right Winger,left,,"Aug 16, 2022",Sergio Gómez,"1,71m",366930,['Spain'],€10.00m,: Ablöse €15.00m,23,"Sep 4, 2000",Real Sociedad
Centre-Forward,left,,"Jul 1, 2022",Erling Haaland,"1,95m",418560,['Norway'],€180.00m,Borussia Dortmund,23,"Jul 21, 2000",Manchester City
Centre-Forward,right,,"Jan 31, 2022",Julián Alvarez,"1,70m",576024,"['Argentina', 'Italy']",€90.00m,: Ablöse €21.40m,24,"Jan 31, 2000",Atlético de Madrid
