position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Right-Back,right,,"Jan 31, 2023",Harrison Ashby,"1,79m",559130,"['Scotland', 'England']",€1.20m,,West Ham United U21,22,"Nov 14, 2001",Queens Park Rangers
Defensive Midfield,right,,"Jan 30, 2022",Bruno Guimarães,"1,82m",520624,"['Brazil', 'Spain']",€85.00m,,: Ablöse €42.10m,26,"Nov 16, 1997",Newcastle United
Defensive Midfield,right,,"Jul 11, 2016",Isaac Hayden,"1,87m",206225,"['England', 'Jamaica']",€1.80m,,Arsenal FC U23,29,"Mar 22, 1995",Newcastle United
Central Midfield,right,,"Jul 23, 2019",Joelinton,"1,86m",333241,['Brazil'],€40.00m,,TSG 1899 Hoffenheim,27,"Aug 14, 1996",Newcastle United
Central Midfield,right,,"Jul 3, 2023",Sandro Tonali,"1,81m",397033,['Italy'],€38.00m,,AC Milan,24,"May 8, 2000",Newcastle United
Central Midfield,right,,"Aug 13, 2021",Joe Willock,"1,86m",340329,"['England', 'Montserrat']",€30.00m,,Arsenal FC,24,"Aug 20, 1999",Newcastle United
Central Midfield,right,,"Jan 1, 2019",Sean Longstaff,"1,87m",346707,['England'],€25.00m,,Newcastle United U23,26,"Oct 30, 1997",Newcastle United
Central Midfield,right,,"Jul 1, 2023",Lewis Miley,"1,89m",922769,['England'],€22.00m,,Newcastle United U21,18,"May 1, 2006",Newcastle United
Central Midfield,right,,"Jul 1, 2022",Elliot Anderson,"1,79m",567576,"['England', 'Scotland']",€15.00m,,Newcastle United U21,21,"Nov 6, 2002",Nottingham Forest
Central Midfield,right,,"Aug 24, 2020",Jeff Hendrick,"1,85m",148262,['Ireland'],€500k,,: Ablöse free transfer,32,"Jan 31, 1992",Without Club
Central Midfield,right,,,Lucas De Bolle,,626291,"['Scotland', 'Belgium']",€150k,,,21,"Oct 22, 2002",South Shields FC
Central Midfield,right,,,Travis Hernes,"1,79m",1053908,"['Norway', 'Jamaica']",€150k,,,18,"Nov 4, 2005",Newcastle United U21
Central Midfield,,,,James Huntley,,712115,['England'],€100k,,,20,"Mar 2, 2004",Newcastle United U21
Right Midfield,left,,"Jul 1, 2016",Matt Ritchie,"1,73m",92469,"['Scotland', 'England']",€1.00m,,AFC Bournemouth,34,"Sep 10, 1989",Portsmouth FC
Attacking Midfield,left,,"Jul 1, 2023",Joe White,"1,86m",614811,['England'],€300k,,Newcastle United U21,21,"Oct 1, 2002",Milton Keynes Dons
Left Winger,right,,"Jan 29, 2023",Anthony Gordon,"1,83m",503733,['England'],€60.00m,,Everton FC,23,"Feb 24, 2001",Newcastle United
Left Winger,right,,"Jul 23, 2023",Harvey Barnes,"1,82m",398065,"['England', 'Scotland']",€35.00m,,Leicester City,26,"Dec 9, 1997",Newcastle United
Left Winger,right,,"Sep 7, 2020",Ryan Fraser,"1,63m",146795,['Scotland'],€3.00m,,AFC Bournemouth,30,"Feb 24, 1994",Southampton FC
Left Winger,right,,,Amadou Diallo,"1,66m",533086,"['England', 'Guinea']",€400k,,,21,"Feb 15, 2003",FC Girondins Bordeaux
Right Winger,left,,"Jan 31, 2019",Miguel Almirón,"1,74m",272999,['Paraguay'],€20.00m,,Atlanta United FC,30,"Feb 10, 1994",Newcastle United
Right Winger,right,,"Jul 19, 2017",Jacob Murphy,"1,79m",199527,"['England', 'Ireland']",€15.00m,,: Ablöse €11.30m,29,"Feb 24, 1995",Newcastle United
Right Winger,right,,,Ben Parkinson,"1,83m",922764,['England'],€250k,,,19,"Mar 10, 2005",Newcastle United U21
Centre-Forward,right,,"Aug 26, 2022",Alexander Isak,"1,92m",349066,"['Sweden', 'Eritrea']",€75.00m,,Real Sociedad,24,"Sep 21, 1999",Newcastle United
Centre-Forward,right,Back injury - Return unknown,"Sep 7, 2020",Callum Wilson,"1,80m",123682,['England'],€13.00m,,AFC Bournemouth,32,"Feb 27, 1992",Newcastle United
Centre-Forward,right,,,Michael Ndiweni,,698151,"['England', 'Zimbabwe']",,,,20,"Dec 2, 2003",Ashington AFC
