position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Right-Back,right,,,Josh Acheampong,"1,85m",1004708,"['England', 'Ghana']",€300k,,,18,"May 5, 2006",Chelsea FC U21
Defensive Midfield,right,,"Aug 14, 2023",Moisés Caicedo,"1,78m",687626,['Ecuador'],€75.00m,,Brighton & Hove Albion,22,"Nov 2, 2001",Chelsea FC
Defensive Midfield,right,"No eligibility - until Dec 31, 2024 - UEFA Conference League","Aug 18, 2023",Roméo Lavia,"1,81m",628451,['Belgium'],€35.00m,,Southampton FC,20,"Jan 6, 2004",Chelsea FC
Defensive Midfield,right,,"Aug 1, 2023",Lesley Ugochukwu,"1,90m",711999,"['France', 'Nigeria']",€25.00m,,Stade Rennais FC,20,"Mar 26, 2004",Southampton FC
Defensive Midfield,,,,Ollie Harrison,,1071819,['England'],€300k,,,16,"Aug 7, 2007",Chelsea FC U21
Central Midfield,right,,"Jan 31, 2023",Enzo Fernández,"1,78m",648195,['Argentina'],€75.00m,,SL Benfica,23,"Jan 17, 2001",Chelsea FC
Central Midfield,right,,"Jul 1, 2022",Conor Gallagher,"1,82m",488362,"['England', 'Ireland']",€50.00m,,Chelsea FC U21,24,"Feb 6, 2000",Atlético de Madrid
Central Midfield,right,,"Jan 1, 2023",Andrey Santos,"1,80m",743600,['Brazil'],€15.00m,,Clube de Regatas Vasco da Gama,20,"May 3, 2004",RC Strasbourg Alsace
Central Midfield,right,,"Aug 4, 2022",Carney Chukwuemeka,"1,87m",659459,"['England', 'Nigeria']",€15.00m,,: Ablöse €18.00m,20,"Oct 20, 2003",Chelsea FC
Central Midfield,right,,"Aug 19, 2022",Cesare Casadei,"1,85m",622380,['Italy'],€10.00m,,Inter Milan,21,"Jan 10, 2003",Chelsea FC
Central Midfield,right,,,Alex Matos,"1,75m",670850,"['England', 'Ghana']",€1.20m,,,19,"Oct 3, 2004",Chelsea FC U21
Central Midfield,right,,,Michael Golding,"1,80m",936842,"['England', 'Ireland']",€300k,,,18,"May 23, 2006",Leicester City
Central Midfield,left,,,Jimi Tauriainen,"1,88m",681615,['Finland'],€200k,,,20,"Mar 8, 2004",Chelsea FC U21
Central Midfield,,,,Kiano Dyer,,954125,"['England', 'Montserrat']",,,,17,"Nov 21, 2006",Chelsea FC U21
Attacking Midfield,left,"No eligibility - until Dec 31, 2024 - UEFA Conference League","Sep 1, 2023",Cole Palmer,"1,85m",568177,['England'],€80.00m,,Manchester City,22,"May 6, 2002",Chelsea FC
Attacking Midfield,right,,"Jul 1, 2023",Christopher Nkunku,"1,77m",344381,"['France', 'DR Congo']",€65.00m,,RB Leipzig,26,"Nov 14, 1997",Chelsea FC
Attacking Midfield,right,,,Leo Castledine,"1,75m",796303,['England'],€900k,,,18,"Aug 20, 2005",Shrewsbury Town
Left Winger,right,,"Jul 13, 2022",Raheem Sterling,"1,70m",134425,"['England', 'Jamaica']",€35.00m,,Manchester City,29,"Dec 8, 1994",Arsenal FC
Left Winger,right,,"Jan 15, 2023",Mykhaylo Mudryk,"1,75m",537860,['Ukraine'],€35.00m,,Shakhtar Donetsk,23,"Jan 5, 2001",Chelsea FC
Left Winger,left,,"Jul 1, 2023",Diego Moreira,"1,79m",655006,"['Portugal', 'Belgium']",€3.00m,,SL Benfica B,19,"Aug 6, 2004",RC Strasbourg Alsace
Left Winger,,,,Tyrique George,,936874,"['England', 'Nigeria']",,,,18,"Feb 4, 2006",Chelsea FC U21
Right Winger,left,,"Jan 20, 2023",Noni Madueke,"1,82m",503987,"['England', 'Nigeria']",€28.00m,,PSV Eindhoven,22,"Mar 10, 2002",Chelsea FC
Centre-Forward,right,,"Jul 1, 2023",Nicolas Jackson,"1,87m",776890,"['Senegal', 'The Gambia']",€35.00m,,Villarreal CF,23,"Jun 20, 2001",Chelsea FC
Centre-Forward,right,Achilles tendon problems - Return unknown,"Jul 1, 2022",Armando Broja,"1,91m",571743,"['Albania', 'England']",€22.00m,,Chelsea FC U21,22,"Sep 10, 2001",Everton FC
Centre-Forward,right,,"Jan 1, 2023",David Datro Fofana,"1,80m",787232,"[""Cote d'Ivoire""]",€12.00m,,Molde FK,21,"Dec 22, 2002",Göztepe
Centre-Forward,right,,"Aug 24, 2023",Deivid Washington,"1,87m",1082850,['Brazil'],€9.00m,,Santos FC,19,"Jun 5, 2005",Chelsea FC
Centre-Forward,right,,,Mason Burstow,"1,87m",874080,"['England', 'Jamaica']",€1.80m,,,20,"Aug 4, 2003",Hull City
Centre-Forward,,,,Ronnie Stutter,,825024,['England'],€200k,,,19,"Jan 6, 2005",Burton Albion
