position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Second Striker,right,,"Jul 1, 2024",Louie Marsh,"1,76m",874043,['England'],€100k,"Internal transfer: Sheffield United U21; date: Jul 1, 2024",Sheffield United U21,19,"Jul 2, 2004",Sheffield United
Centre-Forward,right,,"Aug 27, 2023",Cameron Archer,"1,75m",533662,"['England', 'Jamaica']",€13.00m,,: Ablöse €21.55m,22,"Dec 9, 2001",Southampton FC
Centre-Forward,right,,"Jan 5, 2024",Ben Brereton Díaz,"1,85m",426192,"['Chile', 'England']",€8.00m,,Villarreal CF,25,"Apr 18, 1999",Southampton FC
Centre-Forward,right,,"Aug 2, 2019",Oli McBurnie,"1,88m",298477,"['Scotland', 'England']",€4.50m,,: Ablöse €19.10m,28,"Jun 4, 1996",UD Las Palmas
Centre-Forward,right,,"Jul 18, 2023",Bénie Traoré,"1,72m",852024,"[""Cote d'Ivoire""]",€4.00m,"Returned after loan spell with FC Nantes; date: Jun 30, 2024; fee: End of loan",BK Häcken,21,"Nov 30, 2002",FC Basel 1893
Centre-Forward,right,,"Oct 2, 2020",Rhian Brewster,"1,80m",406560,"['England', 'Barbados']",€3.00m,,: Ablöse €26.00m,24,"Apr 1, 2000",Sheffield United
Centre-Forward,right,,"Jul 1, 2022",William Osula,"1,86m",609556,"['Denmark', 'England']",€3.00m,,Sheffield United U21,20,"Aug 4, 2003",Newcastle United
Centre-Forward,right,,"Jul 1, 2021",Daniel Jebbison,"1,90m",746740,"['Canada', 'England']",€1.00m,,Sheffield United U18,20,"Jul 11, 2003",Watford FC
Centre-Forward,right,,,Antwoine Hackford,"1,77m",670859,"['England', 'Trinidad and Tobago']",€500k,,,20,"Mar 20, 2004",Port Vale FC
Centre-Forward,,,,Ryan Oné,,1031293,"['Scotland', 'France']",€200k,,,18,"Jun 26, 2006",Sheffield United U21
