position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Jul 1, 2016",Ryan Yates,"1,90m",425902,['England'],€12.00m,,Nottingham Forest U18,26,"Nov 21, 1997",Nottingham Forest
Central Midfield,right,,"Aug 14, 2022",Remo Freuler,"1,80m",148252,['Switzerland'],€6.50m,"Returned after loan spell with Bologna FC 1909; date: Jun 30, 2024; fee: End of loan",Atalanta BC,32,"Apr 15, 1992",Bologna FC 1909
Central Midfield,left,,"Jul 20, 2022",Lewis O'Brien,"1,73m",560694,['England'],€5.00m,,Huddersfield Town,25,"Oct 14, 1998",Los Angeles FC
Central Midfield,left,,"Sep 22, 2020",Harry Arter,"1,77m",55742,"['Ireland', 'England']",€400k,,AFC Bournemouth,34,"Dec 28, 1989",Precision FC
Attacking Midfield,right,,"Aug 19, 2022",Morgan Gibbs-White,"1,71m",429014,"['England', 'Jamaica']",€40.00m,,Wolverhampton Wanderers,24,"Jan 27, 2000",Nottingham Forest
Attacking Midfield,right,Groin strain - Return unknown,"Jan 31, 2024",Giovanni Reyna,"1,85m",504215,"['United States', 'Portugal']",€18.00m,,Borussia Dortmund,21,"Nov 13, 2002",Borussia Dortmund
Attacking Midfield,left,,"Jul 17, 2022",Brandon Aguilera,"1,79m",631996,['Costa Rica'],€300k,,LD Alajuelense,21,"Jun 28, 2003",Rio Ave FC
Left Winger,right,,"Sep 1, 2023",Callum Hudson-Odoi,"1,78m",392768,"['England', 'Ghana']",€18.00m,,Chelsea FC,23,"Nov 7, 2000",Nottingham Forest
Left Winger,right,,"Jul 1, 2020",Alex Mighten,"1,71m",503988,"['England', 'United States']",€600k,,Nottingham Forest U18,22,"Apr 11, 2002",FC Nordsjaelland
Right Winger,right,,"Jul 1, 2019",Brennan Johnson,"1,86m",470607,"['Wales', 'England']",€48.00m,,Nottingham Forest U18,23,"May 23, 2001",Tottenham Hotspur
Right Winger,right,,"Jul 25, 2023",Anthony Elanga,"1,78m",583189,"['Sweden', 'Cameroon']",€22.00m,,Manchester United,22,"Apr 27, 2002",Nottingham Forest
Right Winger,left,,"Sep 1, 2022",Josh Bowler,"1,84m",506470,['England'],€1.50m,,Blackpool FC,25,"Mar 5, 1999",Preston North End
Right Winger,right,,,Joe Gardner,,921513,['England'],€150k,,,19,"Jun 6, 2005",Nottingham Forest U21
Centre-Forward,right,unknown injury - Return unknown,"Jul 1, 2022",Taiwo Awoniyi,"1,83m",295313,['Nigeria'],€28.00m,,1.FC Union Berlin,26,"Aug 12, 1997",Nottingham Forest
Centre-Forward,right,,"Jul 1, 2023",Chris Wood,"1,91m",108725,['New Zealand'],€7.00m,,Newcastle United,32,"Dec 7, 1991",Nottingham Forest
Centre-Forward,right,,"Sep 1, 2023",Divock Origi,"1,89m",148368,"['Belgium', 'Kenya']",€5.00m,,AC Milan,29,"Apr 18, 1995",Milan Futuro
Centre-Forward,right,,"Aug 13, 2022",Emmanuel Dennis,"1,75m",448854,['Nigeria'],€4.20m,,Watford FC,26,"Nov 15, 1997",Nottingham Forest
Centre-Forward,right,,"Feb 1, 2024",Rodrigo Ribeiro,"1,86m",726701,['Portugal'],€3.00m,,Sporting CP,19,"Apr 28, 2005",Avs Futebol
Centre-Forward,both,,"Aug 26, 2022",Ui-jo Hwang,"1,85m",260166,"['Korea, South']",€1.80m,"Returned after loan spell with Alanyaspor; date: Jun 30, 2024; fee: End of loan",FC Girondins Bordeaux,31,"Aug 28, 1992",Alanyaspor
Centre-Forward,right,,,Detlef Esapa Osong,,921532,"['England', 'Cameroon']",€150k,,,19,"Sep 21, 2004",Rotherham United
