position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Attacking Midfield,right,"Jul 1, 1997",Gustavo Poyet,"1,88m",3361,"['Uruguay', 'Spain']",: Ablöse free transfer,33,"Nov 15, 1967",Retired
Left Winger,,"Jan 1, 2001",Jesper Grønkjaer,,3137,['Denmark'],: Ablöse €11.85m,23,"Aug 12, 1977",Retired
Right Winger,right,"Jul 1, 2000",Mario Stanic,"1,87m",3164,['Croatia'],: Ablöse €8.40m,29,"Apr 10, 1972",Retired
Second Striker,right,"Nov 8, 1996",Gianfranco Zola,"1,68m",3177,['Italy'],: Ablöse €6.20m,34,"Jul 5, 1966",Retired
Centre-Forward,left,"Jul 1, 2000",Sam Parkin,"1,88m",3783,"['Scotland', 'England']",: Ablöse -,20,"Mar 14, 1981",Retired
Centre-Forward,,"Jul 1, 1998",Pierluigi Casiraghi,,102485,['Italy'],SS Lazio,32,"Mar 4, 1969",Retired
Centre-Forward,right,"Jul 1, 2000",Jimmy Floyd Hasselbaink,"1,78m",3175,"['Netherlands', 'Suriname']",: Ablöse €22.50m,29,"Mar 27, 1972",Retired
Centre-Forward,right,"Jan 1, 1998",Tore André Flo,"1,93m",3081,['Norway'],SK Brann,28,"Jun 15, 1973",Retired
Centre-Forward,right,"Jul 1, 2000",Eidur Gudjohnsen,"1,85m",3176,['Iceland'],: Ablöse €7.50m,22,"Sep 15, 1978",Retired
Centre-Forward,both,"Aug 1, 2000",Rati Aleksidze,"1,86m",25055,['Georgia'],: Ablöse ?,22,"Aug 3, 1978",Retired
Centre-Forward,right,"Jul 31, 1998",Mikael Forssell,"1,84m",3127,"['Finland', 'Germany']",: Ablöse free transfer,20,"Mar 15, 1981",Retired
