position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Aug 13, 2021",Joe Willock,"1,86m",340329,"['England', 'Montserrat']",€16.00m,Arsenal FC,21,"Aug 20, 1999",Newcastle United
Central Midfield,right,,"Jan 1, 2019",Sean Longstaff,"1,87m",346707,['England'],€15.00m,Newcastle United U23,23,"Oct 30, 1997",Newcastle United
Central Midfield,right,,"Jan 12, 2016",Jonjo Shelvey,"1,84m",71292,"['England', 'Ireland']",€13.00m,: Ablöse €16.00m,29,"Feb 27, 1992",Eyüpspor
Central Midfield,right,,"Aug 24, 2020",Jeff Hendrick,"1,85m",148262,['Ireland'],€9.00m,: Ablöse free transfer,29,"Jan 31, 1992",Without Club
Central Midfield,right,,"Jul 1, 2019",Matty Longstaff,"1,71m",484387,['England'],€5.00m,Newcastle United U23,21,"Mar 21, 2000",Toronto FC
Central Midfield,right,,"Jul 1, 2022",Elliot Anderson,"1,79m",567576,"['England', 'Scotland']",€200k,Newcastle United U21,18,"Nov 6, 2002",Nottingham Forest
Right Midfield,left,,"Jul 1, 2016",Matt Ritchie,"1,73m",92469,"['Scotland', 'England']",€3.00m,AFC Bournemouth,31,"Sep 10, 1989",Portsmouth FC
Attacking Midfield,right,,"Jan 11, 2016",Henri Saivet,"1,75m",51540,"['Senegal', 'France']",€800k,: Ablöse €6.00m,30,"Oct 26, 1990",Clermont Foot 63
Left Winger,right,,"Aug 2, 2019",Allan Saint-Maximin,"1,73m",272642,"['France', 'Guadeloupe']",€30.00m,OGC Nice,24,"Mar 12, 1997",Fenerbahce
Left Winger,right,,"Sep 7, 2020",Ryan Fraser,"1,63m",146795,['Scotland'],€10.00m,AFC Bournemouth,27,"Feb 24, 1994",Southampton FC
Left Winger,left,,"Jul 1, 2017",Christian Atsu,"1,65m",186997,['Ghana'],€1.50m,Chelsea FC,29,"Jan 10, 1992",---
Right Winger,left,,"Jan 31, 2019",Miguel Almirón,"1,74m",272999,['Paraguay'],€16.00m,Atlanta United FC,27,"Feb 10, 1994",Newcastle United
Right Winger,right,,"Jul 19, 2017",Jacob Murphy,"1,79m",199527,"['England', 'Ireland']",€4.00m,: Ablöse €11.30m,26,"Feb 24, 1995",Newcastle United
Centre-Forward,right,Back injury - Return unknown,"Sep 7, 2020",Callum Wilson,"1,80m",123682,['England'],€22.00m,AFC Bournemouth,29,"Feb 27, 1992",Newcastle United
Centre-Forward,right,,"Jul 1, 2016",Dwight Gayle,"1,74m",196522,"['England', 'Jamaica']",€4.00m,Crystal Palace,31,"Oct 17, 1989",Hibernian FC
Centre-Forward,left,,"Aug 8, 2019",Andy Carroll,"1,94m",48066,['England'],€1.50m,West Ham United,32,"Jan 6, 1989",FC Girondins Bordeaux
