position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Attacking Midfield,right,,"Jan 31, 2018",Jordan Stevens,"1,78m",533913,['England'],€200k,,Forest Green Rovers ,21,"Mar 25, 2000",Ilkeston Town FC
Attacking Midfield,right,,"Jan 1, 2022",Sam Greenwood,"1,80m",532178,['England'],€200k,,Leeds United U21,19,"Jan 26, 2002",Preston North End
Left Winger,left,,"Oct 5, 2020",Raphinha,"1,76m",411295,"['Brazil', 'Italy']",€30.00m,,Stade Rennais FC,24,"Dec 14, 1996",FC Barcelona
Left Winger,right,,"Jul 1, 2021",Crysencio Summerville,"1,74m",474701,"['Netherlands', 'Suriname']",€1.50m,,Leeds United U21,19,"Oct 30, 2001",West Ham United
Right Winger,left,,"Jul 2, 2021",Jack Harrison,"1,75m",417346,['England'],€15.00m,,Manchester City,24,"Nov 20, 1996",Everton FC
Right Winger,left,,"Jul 1, 2020",Hélder Costa,"1,79m",173900,"['Angola', 'Portugal']",€10.00m,,Wolverhampton Wanderers,27,"Jan 12, 1994",Estoril Praia
Right Winger,left,,"Jan 24, 2020",Ian Poveda,"1,67m",392763,"['Colombia', 'England']",€1.50m,,Manchester City U23,21,"Feb 9, 2000",Sunderland AFC
Right Winger,right,,"Jan 9, 2017",Pablo Hernández,"1,73m",46220,['Spain'],€800k,,Al-Arabi SC,36,"Apr 11, 1985",Retired
Centre-Forward,left,,"Jul 31, 2018",Patrick Bamford,"1,85m",183334,"['England', 'Ireland']",€22.00m,,Middlesbrough FC,27,"Sep 5, 1993",Leeds United
Centre-Forward,left,"Finger injury - Return expected on Dec 17, 2024","Aug 29, 2020",Rodrigo,"1,82m",131505,"['Spain', 'Brazil']",€18.00m,,Valencia CF,30,"Mar 6, 1991",Al-Gharafa SC
Centre-Forward,left,,"Aug 10, 2020",Joe Gelhardt,"1,79m",503980,['England'],€1.30m,,Wigan Athletic,19,"May 4, 2002",Leeds United
