position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Jul 1, 2012",Matty James,"1,81m",73522,['England'],€1.00m,Manchester United U21,29,"Jul 22, 1991",Wrexham AFC
Central Midfield,right,,,Sidnei Tavares,"1,88m",511813,['Portugal'],€300k,,19,"Sep 29, 2001",Moreirense FC
Central Midfield,,,,Khanya Leshabela,"1,75m",461882,['South Africa'],,,21,"Sep 18, 1999",Enfield Town
Central Midfield,left,,,Ethan Fitzhugh,"1,74m",610653,"['England', 'Ireland']",,,18,"Nov 27, 2002",Buxton FC
Central Midfield,right,unknown injury - Return unknown,,Thanawat Suengchitthawon,"1,70m",427691,"['Thailand', 'France']",,,21,"Jan 8, 2000",Ratchaburi FC
Right Midfield,right,,"Jul 1, 2014",Marc Albrighton,"1,75m",61560,['England'],€4.00m,: Ablöse free transfer,31,"Nov 18, 1989",Retired
Attacking Midfield,right,,"Jul 1, 2018",James Maddison,"1,75m",294057,['England'],€55.00m,: Ablöse €25.00m,24,"Nov 23, 1996",Tottenham Hotspur
Left Winger,right,,"Jul 1, 2018",Harvey Barnes,"1,82m",398065,"['England', 'Scotland']",€35.00m,Leicester City U21,23,"Dec 9, 1997",Newcastle United
Left Winger,right,,"Jul 4, 2019",Ayoze Pérez,"1,78m",246968,['Spain'],€18.00m,Newcastle United,27,"Jul 29, 1993",Villarreal CF
Left Winger,right,,"Jan 4, 2016",Demarai Gray,"1,83m",292417,"['Jamaica', 'England']",€8.00m,: Ablöse €5.10m,25,"Jun 28, 1996",Al-Ettifaq FC
Left Winger,,,,Tawanda Maswanhise,"1,80m",670987,"['Zimbabwe', 'England']",,,18,"Nov 20, 2002",Motherwell FC
Right Winger,left,"Groin injury - Return expected on Nov 19, 2024","Sep 20, 2020",Cengiz Ünder,"1,73m",341647,['Türkiye'],€18.00m,AS Roma,23,"Jul 14, 1997",Fenerbahce
Centre-Forward,left,,"Aug 3, 2017",Kelechi Iheanacho,"1,85m",295330,['Nigeria'],€20.00m,Manchester City,24,"Oct 3, 1996",Sevilla FC
Centre-Forward,right,Team captain,"Jul 1, 2012",Jamie Vardy,"1,79m",197838,['England'],€7.00m,Fleetwood Town,34,"Jan 11, 1987",Leicester City
Centre-Forward,right,,"Aug 31, 2016",Islam Slimani,"1,88m",174915,['Algeria'],€3.00m,Sporting CP,33,"Jun 18, 1988",CR Belouizdad
