position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,"Aug 8, 2019",Josh Onomah,"1,85m",243589,"['England', 'Nigeria']",€6.00m,,Tottenham Hotspur,24,"Apr 27, 1997",Blackpool FC
Central Midfield,left,,"Aug 26, 2016",Stefan Johansen,"1,82m",62008,['Norway'],€2.00m,,Celtic FC,30,"Jan 8, 1991",Sarpsborg 08 FF
Central Midfield,left,,"Jul 1, 2021",Tyrese Francois,"1,73m",528888,"['Australia', 'England']",€150k,"Returned after loan spell with Vejle Boldklub; date: Jun 30, 2024; fee: End of loan",Fulham FC U21,20,"Jul 16, 2000",Wigan Athletic
Attacking Midfield,right,,"Jul 1, 2021",Fábio Carvalho,"1,70m",559263,"['Portugal', 'England']",€250k,,Fulham FC U21,18,"Aug 30, 2002",Brentford FC
Attacking Midfield,right,,,Sylvester Jasper,"1,80m",502074,"['Bulgaria', 'Nigeria']",€250k,,,19,"Sep 13, 2001",Slask Wroclaw
Left Winger,right,,"Jan 7, 2020",Ivan Cavaleiro,"1,75m",149716,"['Angola', 'Portugal']",€7.00m,,Wolverhampton Wanderers,27,"Oct 18, 1993",Red Bull Bragantino
Left Winger,right,,"Aug 26, 2016",Neeskens Kebano,"1,70m",111422,"['DR Congo', 'France']",€1.00m,,KRC Genk,29,"Mar 10, 1992",Al-Jazira Club
Right Winger,right,,"Jan 24, 2020",Bobby De Cordova-Reid,"1,70m",186186,"['Jamaica', 'England']",€10.00m,,Cardiff City,28,"Feb 2, 1993",Leicester City
Right Winger,left,,"Jul 27, 2020",Anthony Knockaert,"1,72m",149237,"['France', 'Belgium']",€3.00m,,Brighton & Hove Albion,29,"Nov 20, 1991",Stade Mouscronnois
Second Striker,right,,"Sep 30, 2020",Ademola Lookman,"1,74m",406040,"['Nigeria', 'England']",€11.00m,,RB Leipzig,23,"Oct 20, 1997",Atalanta BC
Centre-Forward,right,,"Jul 30, 2018",Aleksandar Mitrović,"1,89m",51152,['Serbia'],€16.00m,,Newcastle United,26,"Sep 16, 1994",Al-Hilal SFC
Centre-Forward,right,,"Feb 1, 2021",Josh Maja,"1,81m",453824,"['Nigeria', 'England']",€5.00m,,: Ablöse ?,22,"Dec 27, 1998",West Bromwich Albion
Centre-Forward,right,,"Jul 31, 2017",Aboubakar Kamara,"1,77m",290951,"['Mauritania', 'France']",€2.00m,,: Ablöse €6.00m,26,"Mar 7, 1995",Sepahan FC
