position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Attacking Midfield,right,,"Jan 1, 2017",Ben Woodburn,"1,74m",344015,"['Wales', 'England']",€2.00m,,: Ablöse -,21,"Oct 15, 1999",Salford City
Attacking Midfield,right,,,Leighton Clarkson,,470606,['England'],€150k,,,19,"Oct 19, 2001",Aberdeen FC
Left Winger,right,,"Jul 1, 2016",Sadio Mané,"1,74m",200512,['Senegal'],€85.00m,,Southampton FC,29,"Apr 10, 1992",Al-Nassr FC
Left Winger,right,,"Jan 1, 2020",Takumi Minamino,"1,72m",165793,['Japan'],€12.00m,,Red Bull Salzburg,26,"Jan 16, 1995",AS Monaco
Right Winger,left,,"Jul 1, 2017",Mohamed Salah,"1,75m",148455,['Egypt'],€100.00m,,AS Roma,29,"Jun 15, 1992",Liverpool FC
Right Winger,left,,"Jul 1, 2018",Harry Wilson,"1,73m",279455,"['Wales', 'England']",€17.00m,,: Ablöse -,24,"Mar 22, 1997",Fulham FC
Right Winger,left,,"Jul 7, 2015",Sheyi Ojo,"1,79m",236510,"['England', 'Nigeria']",€3.00m,,: Ablöse -,24,"Jun 19, 1997",NK Maribor
Centre-Forward,right,,"Jul 1, 2015",Roberto Firmino,"1,81m",131789,['Brazil'],€50.00m,,TSG 1899 Hoffenheim,29,"Oct 2, 1991",Al-Ahli SFC
Centre-Forward,right,,"Sep 19, 2020",Diogo Jota,"1,78m",340950,['Portugal'],€45.00m,,Wolverhampton Wanderers,24,"Dec 4, 1996",Liverpool FC
Centre-Forward,right,,,Rhian Brewster,"1,80m",406560,"['England', 'Barbados']",€12.00m,,,21,"Apr 1, 2000",Sheffield United
Centre-Forward,right,,"Jul 29, 2014",Divock Origi,"1,89m",148368,"['Belgium', 'Kenya']",€12.00m,,: Ablöse €12.63m,26,"Apr 18, 1995",Milan Futuro
