position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,,,Tyler Onyango,"1,90m",663225,"['England', 'Kenya']",€200k,,18,"Mar 4, 2003",Stockport County
Central Midfield,right,,,Isaac Price,"1,93m",612749,"['Northern Ireland', 'England']",,,17,"Sep 26, 2003",Standard Liège
Attacking Midfield,left,,"Sep 7, 2020",James Rodríguez,"1,80m",88103,"['Colombia', 'Spain']",€28.00m,Real Madrid,29,"Jul 12, 1991",Rayo Vallecano
Attacking Midfield,right,,"Aug 16, 2017",Gylfi Sigurdsson,"1,86m",90466,['Iceland'],€13.00m,: Ablöse €49.40m,31,"Sep 8, 1989",Valur Reykjavík
Left Winger,right,,"Aug 8, 2019",Alex Iwobi,"1,83m",242631,"['Nigeria', 'England']",€22.00m,Arsenal FC,25,"May 3, 1996",Fulham FC
Left Winger,right,,"Aug 9, 2018",Bernard,"1,64m",175169,"['Brazil', 'Spain']",€12.00m,Shakhtar Donetsk,28,"Sep 8, 1992",Clube Atlético Mineiro
Left Winger,right,,"Feb 1, 2021",Joshua King,"1,80m",91059,['Norway'],€8.00m,AFC Bournemouth,29,"Jan 15, 1992",FC Toulouse
Left Winger,right,,"Jan 1, 2020",Anthony Gordon,"1,83m",503733,['England'],€5.00m,Everton FC U23,20,"Feb 24, 2001",Newcastle United
Left Winger,right,,"Aug 15, 2016",Yannick Bolasie,"1,85m",75471,"['DR Congo', 'England']",€1.50m,Crystal Palace,32,"May 24, 1989",Criciúma Esporte Clube
Left Winger,right,,,Nathan Broadhead,"1,78m",344009,['Wales'],€500k,,23,"Apr 5, 1998",Ipswich Town
Right Winger,both,,"Jan 17, 2018",Theo Walcott,"1,75m",33713,['England'],€5.00m,Arsenal FC,32,"Mar 16, 1989",Retired
Centre-Forward,right,unknown injury - Return unknown,"Jul 24, 2018",Richarlison,"1,84m",378710,['Brazil'],€55.00m,Watford FC,24,"May 10, 1997",Tottenham Hotspur
Centre-Forward,right,,"Aug 31, 2016",Dominic Calvert-Lewin,"1,89m",306024,['England'],€45.00m,Sheffield United,24,"Mar 16, 1997",Everton FC
Centre-Forward,right,,"Aug 4, 2019",Moise Kean,"1,83m",364135,"['Italy', ""Cote d'Ivoire""]",€35.00m,: Ablöse €27.50m,21,"Feb 28, 2000",ACF Fiorentina
Centre-Forward,right,,"Jan 5, 2018",Cenk Tosun,"1,83m",45671,"['Türkiye', 'Germany']",€5.00m,Besiktas JK,30,"Jun 7, 1991",Fenerbahce
Centre-Forward,right,,"Jul 1, 2022",Ellis Simms,"1,91m",511550,['England'],,Everton FC U21,20,"Jan 5, 2001",Coventry City
