position,foot,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,both,"Jul 1, 2003",David Mannix,"1,79m",4765,['England'],€250k,: Ablöse -,20,"Aug 24, 1985",Unknown
Central Midfield,right,"Jul 1, 2003",Darren Potter,"1,85m",22231,"['Ireland', 'England']",€100k,: Ablöse -,21,"Dec 21, 1984",Retired
Right Midfield,right,,Paul Anderson,"1,75m",37393,['England'],,,17,"Jul 23, 1988",Retired
Left Winger,left,"Jul 1, 2003",Harry Kewell,"1,80m",3241,"['Australia', 'England']",€7.40m,Leeds United,27,"Sep 22, 1978",Retired
Left Winger,left,"Jul 4, 2005",Boudewijn Zenden,"1,74m",3173,['Netherlands'],€4.00m,: Ablöse free transfer,29,"Aug 15, 1976",Retired
Right Winger,both,"Aug 20, 2004",Luis García,"1,77m",7920,['Spain'],€10.00m,FC Barcelona,28,"Jun 24, 1978",Retired
Second Striker,right,"Jul 1, 2003",Florent Sinama-Pongolle,"1,76m",4216,"['France', 'Réunion']",€2.00m,: Ablöse €400k,21,"Oct 20, 1984",Retired
Centre-Forward,right,"Jul 1, 2004",Djibril Cissé,"1,82m",3966,"['France', ""Cote d'Ivoire""]",€13.50m,AJ Auxerre,24,"Aug 12, 1981",Retired
Centre-Forward,right,"Jul 20, 2005",Peter Crouch,"2,01m",4072,"['England', 'Ireland']",€10.50m,Southampton FC,25,"Jan 30, 1981",Retired
Centre-Forward,right,"Jan 13, 2005",Fernando Morientes,"1,86m",7531,['Spain'],€10.00m,Real Madrid,30,"Apr 5, 1976",Retired
Centre-Forward,right,"Jan 1, 2002",Milan Baros,"1,83m",3216,['Czech Republic'],€9.00m,FC Banik Ostrava,24,"Oct 28, 1981",FK Vigantice
Centre-Forward,left,"Jan 27, 2006",Robbie Fowler,"1,80m",3225,['England'],€4.50m,: Ablöse free transfer,31,"Apr 9, 1975",Retired
Centre-Forward,right,"Jul 1, 2002",Anthony Le Tallec,"1,85m",4217,['France'],€1.60m,: Ablöse €2.50m,21,"Oct 3, 1984",Retired
Centre-Forward,,"Aug 22, 2005",Besian Idrizaj,,20275,"['Austria', 'Kosovo']",,: Ablöse €275k,18,"Oct 12, 1987",---
