position,foot,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Left Winger,right,"Jan 19, 2009",Craig Bellamy,"1,73m",3297,['Wales'],€9.00m,: Ablöse €15.50m,29,"Jul 13, 1979",Retired
Left Winger,right,"Jan 1, 2009",Vladimir Weiss,"1,73m",92701,['Slovakia'],,: Ablöse -,19,"Nov 30, 1989",Slovan Bratislava
Right Winger,right,"Aug 1, 2008",Shaun Wright-Phillips,"1,66m",3467,"['England', 'Grenada']",€13.00m,Chelsea FC,27,"Oct 25, 1981",Retired
Right Winger,left,"Jan 1, 2008",Nery Castillo,"1,70m",9711,"['Mexico', 'Uruguay']",€4.00m,Shakhtar Donetsk,25,"Jun 13, 1984",Retired
Centre-Forward,left,"Jul 31, 2008",Jô,"1,92m",34156,['Brazil'],€12.50m,CSKA Moscow,22,"Mar 20, 1987",Itabirito FC
Centre-Forward,right,"Jan 1, 2008",Benjani,"1,88m",12063,['Zimbabwe'],€7.00m,: Ablöse €5.20m,30,"Aug 13, 1978",Retired
Centre-Forward,left,"Aug 1, 2007",Valeri Bozhinov,"1,85m",4176,"['Bulgaria', 'Italy']",€6.00m,: Ablöse €8.00m,23,"Feb 15, 1986",Retired
Centre-Forward,left,"Jan 31, 2008",Felipe Caicedo,"1,83m",37834,"['Ecuador', 'Spain']",€4.20m,: Ablöse €7.00m,20,"Sep 5, 1988",Without Club
Centre-Forward,left,"Jul 1, 2008",Daniel Sturridge,"1,82m",47082,['England'],€3.00m,: Ablöse -,19,"Sep 1, 1989",Retired
Centre-Forward,right,"Jul 1, 2005",Darius Vassell,"1,71m",3236,"['England', 'Jamaica']",€2.50m,: Ablöse €3.60m,29,"Jun 13, 1980",Retired
Centre-Forward,right,"Jul 1, 2007",Ched Evans,"1,83m",61622,['Wales'],€1.20m,: Ablöse -,20,"Dec 28, 1988",Preston North End
