position,foot,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,right,"Jul 1, 2008",Graham Dorrans,"1,77m",36608,['Scotland'],€750k,Livingston FC,22,"May 5, 1987",Johnstone Burgh FC
Attacking Midfield,right,"Jan 1, 2007",Robert Koren,"1,76m",26946,['Slovenia'],€3.20m,Lillestrøm SK,28,"Sep 20, 1980",Retired
Attacking Midfield,right,"Jul 27, 2019",Romaine Sawyers,"1,85m",113036,"['St. Kitts & Nevis', 'England']",,Brentford FC,17,"Nov 2, 1991",Without Club
Right Winger,,"Feb 1, 2009",Juan Carlos Menseguez,,8520,"['Argentina', 'Italy']",€1.40m,CA San Lorenzo de Almagro,25,"Feb 18, 1984",Retired
Right Winger,right,"Jul 1, 2007",Filipe Teixeira,"1,75m",5568,"['Portugal', 'France']",€800k,Académica Coimbra,28,"Oct 2, 1980",Retired
Centre-Forward,,"Aug 27, 2010",Marc-Antoine Fortuné,,5652,"['French Guiana', 'France']",€3.60m,Celtic FC,27,"Jul 2, 1981",Retired
Centre-Forward,left,"Aug 15, 2007",Ishmael Miller,"1,92m",38776,['England'],€3.10m,: Ablöse €1.50m,22,"Mar 5, 1987",Retired
Centre-Forward,right,"Jul 1, 2007",Roman Bednar,"1,88m",26898,['Czech Republic'],€2.20m,Heart of Midlothian FC,26,"Mar 26, 1983",SK Hovorcovice
Centre-Forward,right,"Jul 3, 2007",Craig Beattie,"1,83m",9506,['Scotland'],€2.00m,Celtic FC,25,"Jan 16, 1984",Retired
Centre-Forward,,"Jul 1, 2008",Luke Moore,"1,80m",4075,"['England', 'Jamaica']",€2.00m,: Ablöse €3.75m,23,"Feb 13, 1986",Retired
Centre-Forward,right,"Jan 1, 2009",Jay Simpson,"1,78m",44801,"['England', 'Grenada']",€900k,Arsenal FC Reserves,20,"Dec 1, 1988",Retired
Centre-Forward,left,"Aug 24, 2007",Bartosz Slusarski,"1,86m",24572,['Poland'],€750k,Dyskobolia Grodzisk Wielkopolski,27,"Dec 11, 1981",Retired
Centre-Forward,right,"Jan 1, 2007",Sherjill MacDonald,"1,83m",9604,"['Netherlands', 'Suriname']",€600k,: Ablöse €300k,24,"Nov 20, 1984",KV Hooikt
Centre-Forward,right,"Jul 1, 2009",Chris Wood,"1,91m",108725,['New Zealand'],,West Bromwich Albion U18,17,"Dec 7, 1991",Nottingham Forest
